Tm,PF,TotalYds,Ply,Y/Play,TO,FL,1stD,Cmp,PassAtt,PassYds,PassTD,Int,NY/A,1stDpass,RushAtt,RushYds,RushTD,Y/Arun,1stDrun,Pen,PenYds,1stPy,Sc%,TO%,Cmp%,PassTD%,Int%,Y/Apass,AY/A,Y/C,QbRating,Sk,SkYds,ANY/A,Sk%,PuntRet,PrYds,PrTD,Y/PR,KickRet,KrYds,KrTD,Y/KR,APYd,FGA019,FGM019,FGA2029,FGM2029,FGA3039,FGM3039,FGA4049,FGM4049,FGA50Plus,FGM50Plus,TFGA,TFGM,FG%,XPA,XPM,XP%,Pnt,PntYds,PntBlck,Y/Pnt,PF_Defense,TotalYds_Defense,Ply_Defense,Y/Play_Defense,TO_Defense,FL_Defense,1stD_Defense,Cmp_Defense,PassAtt_Defense,PassYds_Defense,PassTD_Defense,Int_Defense,NY/A_Defense,1stDpass_Defense,RushAtt_Defense,RushYds_Defense,RushTD_Defense,Y/Arun_Defense,1stDrun_Defense,Pen_Defense,PenYds_Defense,1stPy_Defense,Sc%_Defense,TO%_Defense,Cmp%_Defense,PassTD%_Defense,Int%_Defense,Y/Apass_Defense,AY/A_Defense,Y/C_Defense,QbRating_Defense,Sk_Defense,SkYds_Defense,ANY/A_Defense,Sk%_Defense,PntRet_Defense,PrYds_Defense,PrTD_Defense,Y/PR_Defense,KickRet_Defense,KrYds_Defense,KrTD_Defense,Y/KR_Defense,TFGA_Defense,TFGM_Defense,FG%_Defense,XPA_Defense,XPM_Defense,XP%_Defense,Pnt_Defense,PntYds_Defense,PntBlck_Defense,Y/Pnt_Defense,Fmb,FmbTD,IntTD,OthTD,AllTD,2PM,2PA,Sfty,FmbTD_Defense,IntTD_Defense,OthTD_Defense,2PM_Defense,2PA_Defense,Sfty_Defense,RawPassYds,TO_Differential,PF_Differential,Yds_Differential,PassPercent,RunPercent,PassYdPercent,RunYdPercent,PassTdPercent,RunTdPercent,PassRun1dRatio,RunPass1dRatio,Penalty1dPercent,YppYprRatio,PassPercent_Defense,RunPercent_Defense,PassYdPercent_Defense,RunYdPercent_Defense,PassTdPercent_Defense,RunTdPercent_Defense,Penalty1dPercent_Defense,YppYprRatio_Defense,FumbleLostPercent,DefensivePtsScored
Pittsburgh Steelers,344.0,5140.0,1002.0,5.1,33.0,14.0,296.0,246.0,456.0,2841.0,15.0,19.0,6.0,146.0,525.0,2299.0,18.0,4.4,138.0,83.0,665.0,12.0,0.0,0.0,53.9,3.3,4.2,6.6,5.3,12.2,68.0,21.0,149.0,4.8,4.4,40.0,251.0,0.0,6.3,53.0,1171.0,1.0,22.1,6871.0,0.0,0.0,12.0,10.0,10.0,8.0,7.0,5.0,1.0,0.0,30.0,23.0,76.7,37.0,37.0,100.0,72.0,2931.0,0.0,40.7,257.0,4362.0,1009.0,4.3,40.0,17.0,286.0,322.0,547.0,2947.0,17.0,23.0,4.9,174.0,411.0,1415.0,7.0,3.4,80.0,97.0,746.0,32.0,0.0,0.0,58.9,3.1,4.2,6.1,4.8,10.3,69.2,51.0,369.0,3.8,8.5,32.0,284.0,0.0,8.9,69.0,1509.0,1.0,21.9,26.0,21.0,80.8,26.0,26.0,100.0,86.0,3767.0,0.0,43.8,27.0,2.0,3.0,0.0,39.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,2990.0,7.0,87.0,778.0,0.47604790419161674,0.5239520958083832,0.5527237354085603,0.44727626459143965,0.45454545454545453,0.5454545454545454,1.0579710144927537,0.9452054794520548,0.04054054054054054,1.4999999999999998,0.5926660059464817,0.40733399405351833,0.6756075194864741,0.32439248051352587,0.7083333333333334,0.29166666666666663,0.11188811188811189,1.7941176470588234,0.5185185185185185,30.0
Oakland Raiders,340.0,5252.0,1034.0,5.1,31.0,12.0,306.0,311.0,533.0,3078.0,28.0,19.0,5.3,172.0,456.0,2174.0,7.0,4.8,98.0,156.0,1266.0,36.0,0.0,0.0,58.3,5.3,3.6,6.2,5.7,10.7,79.4,45.0,249.0,4.8,7.8,42.0,403.0,0.0,9.6,61.0,1276.0,0.0,20.9,7185.0,0.0,0.0,11.0,9.0,11.0,10.0,8.0,5.0,1.0,0.0,31.0,24.0,77.4,36.0,36.0,100.0,79.0,3169.0,0.0,40.1,293.0,4697.0,1010.0,4.7,26.0,9.0,292.0,284.0,513.0,3021.0,22.0,17.0,5.5,162.0,463.0,1676.0,7.0,3.6,97.0,113.0,965.0,33.0,0.0,0.0,55.4,4.3,3.3,6.4,5.7,11.5,75.3,34.0,252.0,4.9,6.2,38.0,272.0,0.0,7.2,55.0,1129.0,0.0,20.5,34.0,25.0,73.5,26.0,26.0,100.0,85.0,3562.0,0.0,41.9,30.0,1.0,2.0,0.0,38.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,3327.0,-5.0,47.0,555.0,0.5589941972920697,0.44100580270793033,0.586062452399086,0.41393754760091395,0.8,0.19999999999999996,1.7551020408163265,0.5697674418604651,0.11764705882352941,1.2916666666666667,0.5415841584158416,0.4584158415841584,0.643176495635512,0.35682350436448795,0.7586206896551724,0.24137931034482762,0.11301369863013698,1.777777777777778,0.4,22.0
Miami Dolphins,339.0,5165.0,1000.0,5.2,24.0,13.0,294.0,300.0,504.0,3543.0,22.0,11.0,6.6,173.0,460.0,1622.0,14.0,3.5,92.0,111.0,852.0,29.0,0.0,0.0,59.5,4.4,2.2,7.5,7.4,12.6,88.4,36.0,240.0,6.5,6.7,26.0,251.0,0.0,9.7,60.0,1320.0,0.0,22.0,6988.0,1.0,1.0,7.0,7.0,11.0,7.0,8.0,3.0,2.0,0.0,29.0,18.0,62.1,36.0,35.0,97.2,78.0,3611.0,0.0,46.3,325.0,5191.0,987.0,5.3,36.0,16.0,306.0,337.0,539.0,3655.0,29.0,20.0,6.3,191.0,411.0,1536.0,10.0,3.7,91.0,98.0,786.0,24.0,0.0,0.0,62.5,5.4,3.7,7.2,6.6,11.5,86.7,37.0,233.0,5.8,6.4,48.0,368.0,0.0,7.7,48.0,1058.0,0.0,22.0,17.0,13.0,76.5,39.0,38.0,97.4,75.0,3285.0,0.0,43.8,31.0,2.0,3.0,0.0,41.0,1.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3783.0,12.0,14.0,-26.0,0.54,0.45999999999999996,0.6859632139399806,0.3140367860600194,0.6111111111111112,0.38888888888888884,1.8804347826086956,0.5317919075144508,0.09863945578231292,2.142857142857143,0.5835866261398176,0.4164133738601824,0.7041032556347524,0.2958967443652476,0.7435897435897436,0.2564102564102564,0.0784313725490196,1.9459459459459458,0.41935483870967744,32.0
Jacksonville Jaguars,325.0,5760.0,1038.0,5.5,30.0,10.0,325.0,353.0,557.0,4110.0,19.0,20.0,6.8,208.0,431.0,1650.0,13.0,3.8,90.0,127.0,1006.0,27.0,0.0,0.0,63.4,3.4,3.6,7.8,6.9,12.4,84.0,50.0,257.0,5.9,8.2,34.0,351.0,0.0,10.3,67.0,1463.0,0.0,21.8,7830.0,2.0,2.0,9.0,9.0,14.0,12.0,8.0,5.0,3.0,2.0,36.0,30.0,83.3,27.0,27.0,100.0,69.0,3016.0,0.0,43.7,335.0,5085.0,992.0,5.1,27.0,14.0,315.0,290.0,508.0,3304.0,24.0,13.0,6.1,180.0,447.0,1781.0,9.0,4.0,110.0,97.0,800.0,25.0,0.0,0.0,57.1,4.7,2.6,7.0,6.8,12.2,83.8,37.0,237.0,5.9,6.8,44.0,400.0,0.0,9.1,71.0,1674.0,0.0,23.6,34.0,26.0,76.5,35.0,33.0,94.3,71.0,2982.0,0.0,42.0,29.0,0.0,0.0,1.0,33.0,5.0,6.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,4367.0,-3.0,-10.0,675.0,0.5847784200385356,0.41522157996146436,0.7135416666666666,0.28645833333333337,0.59375,0.40625,2.311111111111111,0.4326923076923077,0.08307692307692308,2.0526315789473686,0.5493951612903226,0.4506048387096774,0.6497541789577188,0.3502458210422812,0.7272727272727273,0.2727272727272727,0.07936507936507936,1.75,0.3448275862068966,6.0
Buffalo Bills,319.0,5119.0,1094.0,4.7,37.0,13.0,294.0,279.0,483.0,3218.0,18.0,24.0,6.1,149.0,563.0,1901.0,14.0,3.4,128.0,106.0,831.0,17.0,0.0,0.0,57.8,3.7,5.0,7.4,5.9,12.8,72.6,48.0,340.0,4.7,9.0,43.0,423.0,0.0,9.8,58.0,1341.0,1.0,23.1,7235.0,0.0,0.0,6.0,5.0,14.0,12.0,8.0,7.0,1.0,0.0,29.0,24.0,82.8,33.0,33.0,100.0,101.0,4194.0,0.0,41.5,266.0,4737.0,1105.0,4.3,28.0,14.0,283.0,292.0,562.0,3068.0,11.0,14.0,5.0,168.0,495.0,1669.0,12.0,3.4,94.0,86.0,607.0,21.0,0.0,0.0,52.0,2.0,2.5,6.1,5.3,11.7,66.8,48.0,341.0,4.4,7.9,40.0,246.0,1.0,6.2,65.0,1255.0,0.0,19.3,36.0,23.0,63.9,26.0,25.0,96.2,102.0,4406.0,0.0,43.2,25.0,1.0,0.0,1.0,35.0,2.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,3558.0,-9.0,53.0,382.0,0.4853747714808044,0.5146252285191957,0.6286384059386599,0.37136159406134006,0.5625,0.4375,1.1640625,0.8590604026845637,0.05782312925170068,2.1764705882352944,0.5520361990950227,0.44796380090497734,0.6476672999788896,0.3523327000211104,0.4782608695652174,0.5217391304347826,0.07420494699646643,1.7941176470588234,0.52,12.0
Indianapolis Colts,317.0,4744.0,1000.0,4.7,24.0,13.0,288.0,311.0,537.0,3296.0,16.0,11.0,5.7,172.0,420.0,1448.0,9.0,3.4,89.0,76.0,615.0,27.0,0.0,0.0,57.9,3.0,2.0,6.6,6.3,11.4,79.2,43.0,248.0,5.4,7.4,41.0,447.0,0.0,10.9,61.0,1403.0,1.0,23.0,6846.0,1.0,1.0,11.0,11.0,9.0,8.0,14.0,11.0,5.0,5.0,40.0,36.0,90.0,27.0,27.0,100.0,68.0,3105.0,0.0,45.7,334.0,5403.0,1022.0,5.3,23.0,10.0,305.0,318.0,534.0,3643.0,25.0,13.0,6.5,189.0,459.0,1760.0,12.0,3.8,108.0,121.0,970.0,8.0,0.0,0.0,59.6,4.7,2.4,7.2,7.0,12.0,87.0,29.0,182.0,6.3,5.2,38.0,413.0,0.0,10.9,67.0,1666.0,0.0,24.9,28.0,23.0,82.1,34.0,33.0,97.1,81.0,3524.0,0.0,43.5,24.0,0.0,4.0,0.0,30.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3544.0,-1.0,-17.0,-659.0,0.58,0.42000000000000004,0.6947723440134908,0.30522765598650925,0.64,0.36,1.9325842696629214,0.5174418604651163,0.09375,1.9411764705882353,0.550880626223092,0.449119373776908,0.6742550434943549,0.32574495650564506,0.6756756756756757,0.32432432432432434,0.02622950819672131,1.8947368421052633,0.5416666666666666,26.0
Seattle Seahawks,317.0,5024.0,974.0,5.2,29.0,12.0,268.0,261.0,494.0,3027.0,14.0,17.0,5.7,147.0,442.0,1997.0,16.0,4.5,94.0,112.0,879.0,27.0,0.0,0.0,52.8,2.8,3.4,6.5,5.5,12.3,68.3,38.0,189.0,4.8,7.1,34.0,352.0,1.0,10.4,71.0,1542.0,0.0,21.7,7204.0,0.0,0.0,13.0,11.0,7.0,7.0,11.0,8.0,3.0,2.0,34.0,28.0,82.4,27.0,27.0,100.0,86.0,3790.0,1.0,44.1,376.0,5437.0,1066.0,5.1,32.0,18.0,325.0,303.0,512.0,3339.0,25.0,14.0,6.0,181.0,506.0,2098.0,15.0,4.1,114.0,98.0,804.0,30.0,0.0,0.0,59.2,4.9,2.7,7.1,6.8,12.0,85.8,48.0,285.0,5.7,8.6,52.0,593.0,0.0,11.4,72.0,1642.0,0.0,22.8,34.0,31.0,91.2,35.0,35.0,100.0,76.0,3215.0,0.0,42.3,24.0,0.0,1.0,1.0,33.0,4.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3216.0,3.0,-59.0,-413.0,0.5462012320328542,0.4537987679671458,0.6025079617834395,0.39749203821656054,0.4666666666666667,0.5333333333333333,1.5638297872340425,0.6394557823129252,0.10074626865671642,1.4444444444444444,0.525328330206379,0.47467166979362097,0.6141254368217767,0.38587456317822333,0.625,0.375,0.09230769230769231,1.7317073170731707,0.5,12.0
San Diego Chargers,310.0,4670.0,1022.0,4.6,32.0,11.0,272.0,314.0,577.0,3358.0,23.0,21.0,5.5,168.0,412.0,1312.0,7.0,3.2,80.0,110.0,969.0,24.0,0.0,0.0,54.4,4.0,3.6,6.3,5.5,11.6,71.9,33.0,296.0,4.7,5.4,38.0,559.0,1.0,14.7,63.0,1358.0,0.0,21.6,6873.0,0.0,0.0,13.0,11.0,8.0,8.0,12.0,7.0,3.0,3.0,36.0,29.0,80.6,31.0,31.0,100.0,87.0,3967.0,0.0,45.6,376.0,5421.0,1100.0,4.9,36.0,14.0,321.0,369.0,636.0,3666.0,28.0,22.0,5.5,199.0,431.0,1755.0,10.0,4.1,92.0,115.0,991.0,30.0,0.0,0.0,58.0,4.4,3.5,6.1,5.4,10.5,76.0,33.0,201.0,4.8,4.9,51.0,612.0,1.0,12.0,59.0,1497.0,0.0,25.4,33.0,26.0,78.8,40.0,40.0,100.0,71.0,3145.0,0.0,44.3,30.0,0.0,1.0,0.0,32.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3654.0,4.0,-66.0,-751.0,0.5968688845401174,0.40313111545988256,0.7190578158458244,0.2809421841541756,0.7666666666666667,0.23333333333333328,2.1,0.47619047619047616,0.08823529411764706,1.9687499999999998,0.6081818181818182,0.39181818181818184,0.6762589928057554,0.3237410071942446,0.7368421052631579,0.26315789473684215,0.09345794392523364,1.4878048780487805,0.36666666666666664,6.0
Atlanta Falcons,309.0,5116.0,971.0,5.3,41.0,11.0,292.0,356.0,600.0,3655.0,26.0,30.0,5.7,202.0,329.0,1461.0,9.0,4.4,67.0,111.0,961.0,23.0,0.0,0.0,59.3,4.3,5.0,6.5,5.1,11.0,72.3,42.0,254.0,4.4,6.5,31.0,315.0,0.0,10.2,87.0,1825.0,0.0,21.0,7500.0,0.0,0.0,5.0,5.0,11.0,9.0,8.0,7.0,5.0,1.0,29.0,22.0,75.9,31.0,31.0,100.0,75.0,3152.0,0.0,42.0,461.0,5786.0,994.0,5.8,23.0,17.0,309.0,302.0,485.0,3745.0,26.0,6.0,7.2,182.0,473.0,2041.0,18.0,4.3,102.0,106.0,816.0,25.0,0.0,0.0,62.3,5.4,1.2,8.2,8.7,13.1,100.6,36.0,208.0,7.7,6.9,32.0,413.0,1.0,12.9,53.0,1314.0,1.0,24.8,44.0,42.0,95.5,43.0,43.0,100.0,64.0,2694.0,0.0,42.1,23.0,0.0,0.0,0.0,35.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3909.0,-18.0,-152.0,-670.0,0.6611740473738414,0.33882595262615856,0.7144253322908523,0.28557466770914774,0.7428571428571429,0.2571428571428571,3.014925373134328,0.3316831683168317,0.07876712328767123,1.477272727272727,0.5241448692152918,0.4758551307847082,0.6472519875561701,0.3527480124438299,0.5909090909090909,0.40909090909090906,0.08090614886731391,1.9069767441860463,0.4782608695652174,0.0
St. Louis Rams,303.0,4372.0,986.0,4.4,44.0,21.0,255.0,249.0,481.0,2765.0,18.0,23.0,5.1,141.0,448.0,1607.0,10.0,3.6,93.0,133.0,1015.0,21.0,0.0,0.0,51.8,3.7,4.8,6.5,5.1,12.6,65.0,57.0,379.0,3.9,10.6,35.0,439.0,2.0,12.5,62.0,1233.0,0.0,19.9,6385.0,1.0,1.0,11.0,11.0,5.0,4.0,7.0,4.0,1.0,1.0,25.0,21.0,84.0,31.0,30.0,96.8,78.0,3491.0,0.0,44.8,409.0,5529.0,1068.0,5.2,39.0,13.0,329.0,341.0,558.0,3675.0,23.0,26.0,6.2,191.0,478.0,1854.0,22.0,3.9,114.0,111.0,832.0,24.0,0.0,0.0,61.1,4.1,4.7,6.9,5.6,11.3,76.1,32.0,181.0,5.0,5.4,41.0,495.0,0.0,12.1,58.0,1290.0,2.0,22.2,27.0,19.0,70.4,47.0,46.0,97.9,69.0,2801.0,0.0,40.6,42.0,0.0,4.0,0.0,34.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,3144.0,-5.0,-106.0,-1157.0,0.5456389452332657,0.4543610547667343,0.6324336688014639,0.3675663311985361,0.6428571428571429,0.3571428571428571,1.5161290322580645,0.6595744680851063,0.08235294117647059,1.8055555555555556,0.552434456928839,0.44756554307116103,0.6646771568095496,0.33532284319045036,0.5111111111111111,0.48888888888888893,0.0729483282674772,1.7692307692307694,0.5,26.0
Detroit Lions,302.0,5013.0,976.0,5.1,26.0,5.0,317.0,309.0,541.0,3203.0,20.0,21.0,5.5,180.0,389.0,1810.0,15.0,4.7,105.0,108.0,863.0,32.0,0.0,0.0,57.1,3.7,3.9,6.4,5.4,11.2,72.5,46.0,260.0,4.5,7.8,34.0,284.0,0.0,8.4,69.0,1675.0,0.0,24.3,7223.0,0.0,0.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,1.0,17.0,12.0,70.6,36.0,36.0,100.0,71.0,3087.0,1.0,43.5,368.0,5351.0,1044.0,5.1,19.0,8.0,324.0,311.0,502.0,3344.0,28.0,11.0,6.3,172.0,510.0,2007.0,12.0,3.9,126.0,114.0,938.0,26.0,0.0,0.0,62.0,5.6,2.2,7.1,7.3,11.5,92.9,32.0,233.0,6.4,6.0,42.0,519.0,1.0,12.4,52.0,1298.0,0.0,25.0,25.0,20.0,80.0,41.0,40.0,97.6,71.0,2925.0,0.0,41.2,21.0,1.0,2.0,0.0,38.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3463.0,-7.0,-66.0,-338.0,0.6014344262295082,0.39856557377049184,0.6389387592260124,0.3610612407739876,0.5714285714285714,0.4285714285714286,1.7142857142857142,0.5833333333333334,0.10094637223974763,1.3617021276595744,0.5114942528735632,0.4885057471264368,0.6249299196411886,0.3750700803588114,0.7,0.30000000000000004,0.08024691358024691,1.8205128205128205,0.23809523809523808,18.0
Arizona Cardinals,300.0,5190.0,1050.0,4.9,35.0,14.0,308.0,336.0,613.0,3688.0,23.0,21.0,5.7,214.0,401.0,1502.0,8.0,3.7,70.0,106.0,873.0,24.0,0.0,0.0,54.8,3.8,3.4,6.4,5.6,11.7,72.6,36.0,229.0,4.9,5.5,39.0,343.0,0.0,8.8,75.0,1582.0,0.0,21.1,7371.0,1.0,1.0,15.0,13.0,10.0,6.0,5.0,3.0,0.0,0.0,31.0,23.0,74.2,31.0,29.0,93.5,77.0,3372.0,1.0,43.8,397.0,5361.0,1062.0,5.0,25.0,14.0,337.0,311.0,520.0,3499.0,21.0,11.0,6.4,192.0,514.0,1862.0,18.0,3.6,120.0,104.0,841.0,25.0,0.0,0.0,59.8,4.0,2.1,7.1,6.9,11.8,86.1,28.0,185.0,6.2,5.1,37.0,403.0,1.0,10.9,61.0,1290.0,1.0,21.1,37.0,30.0,81.1,43.0,41.0,95.3,69.0,3022.0,0.0,43.8,29.0,1.0,1.0,0.0,33.0,2.0,3.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3917.0,-10.0,-97.0,-171.0,0.6180952380952381,0.38190476190476186,0.710597302504817,0.289402697495183,0.7419354838709677,0.25806451612903225,3.057142857142857,0.32710280373831774,0.07792207792207792,1.7297297297297298,0.5160075329566854,0.48399246704331456,0.6526767394142884,0.3473232605857116,0.5384615384615384,0.46153846153846156,0.07418397626112759,1.972222222222222,0.4827586206896552,12.0
Minnesota Vikings,298.0,5204.0,1030.0,5.1,32.0,13.0,284.0,331.0,561.0,3658.0,24.0,19.0,6.1,186.0,435.0,1546.0,7.0,3.6,75.0,106.0,835.0,23.0,0.0,0.0,59.0,4.3,3.4,7.0,6.3,11.8,80.4,34.0,241.0,5.5,5.7,32.0,300.0,1.0,9.4,58.0,1075.0,0.0,18.5,6827.0,0.0,0.0,8.0,8.0,14.0,11.0,7.0,3.0,0.0,0.0,29.0,22.0,75.9,30.0,30.0,100.0,90.0,3698.0,2.0,41.1,315.0,5087.0,1025.0,5.0,35.0,13.0,309.0,314.0,537.0,3121.0,18.0,22.0,5.4,169.0,445.0,1966.0,15.0,4.4,117.0,105.0,840.0,23.0,0.0,0.0,58.5,3.4,4.1,6.3,5.1,10.8,71.2,43.0,263.0,4.3,7.4,37.0,577.0,0.0,15.6,53.0,1314.0,0.0,24.8,30.0,20.0,66.7,33.0,33.0,100.0,84.0,3595.0,0.0,42.8,26.0,0.0,1.0,0.0,33.0,2.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,3899.0,3.0,-17.0,117.0,0.5776699029126213,0.4223300970873787,0.7029208301306688,0.29707916986933125,0.7741935483870968,0.22580645161290325,2.48,0.4032258064516129,0.08098591549295775,1.9444444444444444,0.5658536585365853,0.4341463414634147,0.61352467072931,0.38647532927068995,0.5454545454545454,0.4545454545454546,0.0744336569579288,1.4318181818181817,0.5,6.0
Kansas City Chiefs,297.0,4899.0,1045.0,4.7,24.0,10.0,312.0,290.0,530.0,2890.0,18.0,14.0,5.2,168.0,488.0,2009.0,15.0,4.1,111.0,122.0,901.0,33.0,0.0,0.0,54.7,3.4,2.6,5.8,5.3,10.7,72.3,27.0,203.0,4.7,4.8,33.0,282.0,0.0,8.5,66.0,1567.0,1.0,23.7,7038.0,1.0,1.0,8.0,7.0,7.0,5.0,7.0,4.0,1.0,0.0,24.0,17.0,70.8,34.0,34.0,100.0,88.0,3667.0,0.0,41.7,300.0,5204.0,1008.0,5.2,27.0,10.0,296.0,289.0,536.0,3538.0,19.0,17.0,6.2,184.0,441.0,1666.0,11.0,3.8,84.0,103.0,876.0,28.0,0.0,0.0,53.9,3.5,3.2,7.0,6.2,12.9,74.6,31.0,193.0,5.6,5.5,42.0,492.0,1.0,11.7,64.0,1300.0,0.0,20.3,36.0,25.0,69.4,29.0,29.0,100.0,71.0,2968.0,0.0,41.8,17.0,1.0,0.0,0.0,35.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3093.0,3.0,-3.0,-305.0,0.5330143540669856,0.4669856459330144,0.5899163094509083,0.41008369054909166,0.5454545454545454,0.4545454545454546,1.5135135135135136,0.6607142857142857,0.10576923076923077,1.4146341463414636,0.5625,0.4375,0.6798616448885473,0.3201383551114527,0.6333333333333333,0.3666666666666667,0.0945945945945946,1.842105263157895,0.5882352941176471,8.0
Dallas Cowboys,286.0,4763.0,981.0,4.9,29.0,15.0,286.0,307.0,487.0,3122.0,12.0,14.0,6.2,163.0,475.0,1641.0,14.0,3.5,105.0,103.0,832.0,18.0,0.0,0.0,63.0,2.5,2.9,6.7,5.9,10.6,78.6,19.0,127.0,5.4,3.8,44.0,394.0,0.0,9.0,53.0,1339.0,0.0,25.3,6695.0,1.0,1.0,13.0,13.0,13.0,12.0,7.0,5.0,2.0,1.0,36.0,32.0,88.9,25.0,24.0,96.0,74.0,3150.0,0.0,42.6,250.0,4382.0,958.0,4.6,33.0,14.0,260.0,271.0,484.0,2806.0,10.0,19.0,5.4,144.0,437.0,1576.0,10.0,3.6,89.0,94.0,717.0,27.0,0.0,0.0,56.0,2.1,3.9,6.3,4.9,11.2,65.3,37.0,219.0,4.1,7.1,32.0,249.0,0.0,7.8,70.0,1431.0,0.0,20.4,32.0,28.0,87.5,20.0,20.0,100.0,75.0,3457.0,0.0,46.1,24.0,1.0,0.0,0.0,27.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,3249.0,4.0,36.0,381.0,0.5158002038735984,0.4841997961264016,0.6554692420743229,0.3445307579256771,0.46153846153846156,0.5384615384615384,1.5523809523809524,0.6441717791411042,0.06293706293706294,1.9142857142857144,0.5438413361169102,0.4561586638830898,0.6403468735737107,0.3596531264262893,0.5,0.5,0.10384615384615385,1.75,0.625,6.0
Chicago Bears,283.0,4905.0,1046.0,4.7,27.0,9.0,300.0,318.0,551.0,3185.0,19.0,18.0,5.5,176.0,472.0,1720.0,9.0,3.6,104.0,103.0,808.0,20.0,0.0,0.0,57.7,3.4,3.3,6.1,5.3,10.5,73.4,23.0,165.0,4.8,4.0,31.0,282.0,0.0,9.1,56.0,1337.0,0.0,23.9,6723.0,0.0,0.0,4.0,4.0,9.0,6.0,17.0,13.0,0.0,0.0,30.0,23.0,76.7,26.0,26.0,100.0,78.0,3491.0,0.0,44.8,305.0,4884.0,981.0,5.0,28.0,11.0,295.0,314.0,524.0,3267.0,21.0,17.0,5.9,183.0,427.0,1617.0,13.0,3.8,87.0,113.0,849.0,25.0,0.0,0.0,59.9,4.0,3.2,6.6,6.0,11.1,79.5,30.0,209.0,5.3,5.4,42.0,527.0,2.0,12.5,52.0,1115.0,1.0,21.4,23.0,16.0,69.6,36.0,35.0,97.2,76.0,3048.0,0.0,40.1,25.0,2.0,1.0,0.0,31.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,1.0,-22.0,21.0,0.5487571701720841,0.45124282982791586,0.6493374108053007,0.3506625891946993,0.6785714285714286,0.3214285714285714,1.6923076923076923,0.5909090909090909,0.06666666666666667,1.6944444444444442,0.564729867482161,0.43527013251783897,0.668918918918919,0.33108108108108103,0.6176470588235294,0.38235294117647056,0.0847457627118644,1.736842105263158,0.36,20.0
New York Jets,279.0,5208.0,1077.0,4.8,46.0,16.0,319.0,339.0,629.0,3625.0,22.0,30.0,5.4,191.0,407.0,1583.0,8.0,3.9,94.0,110.0,819.0,34.0,0.0,0.0,53.9,3.5,4.8,6.2,4.8,11.5,64.7,41.0,286.0,4.1,6.1,28.0,139.0,0.0,5.0,79.0,1504.0,0.0,19.0,7123.0,0.0,0.0,9.0,9.0,7.0,6.0,8.0,2.0,0.0,0.0,24.0,17.0,70.8,27.0,26.0,96.3,74.0,3293.0,0.0,44.5,454.0,5564.0,1023.0,5.4,26.0,15.0,304.0,257.0,456.0,3364.0,33.0,11.0,7.0,157.0,539.0,2200.0,19.0,4.1,119.0,107.0,902.0,28.0,0.0,0.0,56.4,7.2,2.4,7.8,8.1,13.8,95.5,28.0,178.0,7.3,5.8,40.0,429.0,0.0,10.7,58.0,1485.0,1.0,25.6,28.0,23.0,82.1,52.0,51.0,98.1,75.0,3157.0,0.0,42.1,25.0,1.0,2.0,0.0,33.0,2.0,6.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3911.0,-20.0,-175.0,-356.0,0.6220984215413184,0.37790157845868155,0.6960445468509985,0.3039554531490015,0.7333333333333333,0.2666666666666667,2.0319148936170213,0.49214659685863876,0.10658307210031348,1.5897435897435899,0.4731182795698925,0.5268817204301075,0.6046010064701653,0.39539899352983465,0.6346153846153846,0.3653846153846154,0.09210526315789473,1.902439024390244,0.64,18.0
