Tm,PF,TotalYds,Ply,Y/Play,TO,FL,1stD,Cmp,PassAtt,PassYds,PassTD,Int,NY/A,1stDpass,RushAtt,RushYds,RushTD,Y/Arun,1stDrun,Pen,PenYds,1stPy,Sc%,TO%,Cmp%,PassTD%,Int%,Y/Apass,AY/A,Y/C,QbRating,Sk,SkYds,ANY/A,Sk%,PuntRet,PrYds,PrTD,Y/PR,KickRet,KrYds,KrTD,Y/KR,APYd,FGA019,FGM019,FGA2029,FGM2029,FGA3039,FGM3039,FGA4049,FGM4049,FGA50Plus,FGM50Plus,TFGA,TFGM,FG%,XPA,XPM,XP%,Pnt,PntYds,PntBlck,Y/Pnt,PF_Defense,TotalYds_Defense,Ply_Defense,Y/Play_Defense,TO_Defense,FL_Defense,1stD_Defense,Cmp_Defense,PassAtt_Defense,PassYds_Defense,PassTD_Defense,Int_Defense,NY/A_Defense,1stDpass_Defense,RushAtt_Defense,RushYds_Defense,RushTD_Defense,Y/Arun_Defense,1stDrun_Defense,Pen_Defense,PenYds_Defense,1stPy_Defense,Sc%_Defense,TO%_Defense,Cmp%_Defense,PassTD%_Defense,Int%_Defense,Y/Apass_Defense,AY/A_Defense,Y/C_Defense,QbRating_Defense,Sk_Defense,SkYds_Defense,ANY/A_Defense,Sk%_Defense,PntRet_Defense,PrYds_Defense,PrTD_Defense,Y/PR_Defense,KickRet_Defense,KrYds_Defense,KrTD_Defense,Y/KR_Defense,TFGA_Defense,TFGM_Defense,FG%_Defense,XPA_Defense,XPM_Defense,XP%_Defense,Pnt_Defense,PntYds_Defense,PntBlck_Defense,Y/Pnt_Defense,Fmb,FmbTD,IntTD,OthTD,AllTD,2PM,2PA,Sfty,FmbTD_Defense,IntTD_Defense,OthTD_Defense,2PM_Defense,2PA_Defense,Sfty_Defense,RawPassYds,TO_Differential,PF_Differential,Yds_Differential,PassPercent,RunPercent,PassYdPercent,RunYdPercent,PassTdPercent,RunTdPercent,PassRun1dRatio,RunPass1dRatio,Penalty1dPercent,YppYprRatio,PassPercent_Defense,RunPercent_Defense,PassYdPercent_Defense,RunYdPercent_Defense,PassTdPercent_Defense,RunTdPercent_Defense,Penalty1dPercent_Defense,YppYprRatio_Defense,FumbleLostPercent,DefensivePtsScored
Phoenix Cardinals,344.0,5807.0,1102.0,5.3,35.0,16.0,336.0,322.0,562.0,3780.0,26.0,19.0,6.1,195.0,480.0,2027.0,15.0,4.2,122.0,99.0,790.0,19.0,0.0,0.0,57.3,4.6,3.4,7.5,6.9,13.0,82.2,60.0,411.0,5.5,9.6,52.0,463.0,0.0,8.9,60.0,1106.0,0.0,18.4,7862.0,1.0,1.0,6.0,4.0,3.0,3.0,9.0,3.0,2.0,1.0,21.0,12.0,57.1,44.0,42.0,95.5,80.0,3269.0,1.0,40.9,398.0,5169.0,1014.0,5.1,29.0,13.0,301.0,264.0,508.0,3244.0,30.0,16.0,5.9,170.0,467.0,1925.0,19.0,4.1,111.0,103.0,770.0,20.0,0.0,0.0,52.0,5.9,3.1,7.0,6.7,13.4,81.0,39.0,295.0,5.7,7.1,41.0,416.0,1.0,10.1,65.0,1379.0,1.0,21.2,22.0,13.0,59.1,51.0,47.0,92.2,83.0,3411.0,0.0,41.1,34.0,3.0,0.0,0.0,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4191.0,-6.0,-54.0,638.0,0.5644283121597096,0.43557168784029043,0.6509385224728775,0.34906147752712247,0.6341463414634146,0.36585365853658536,1.598360655737705,0.6256410256410256,0.05654761904761905,1.7857142857142856,0.539447731755424,0.46055226824457596,0.6275875411104662,0.3724124588895338,0.6122448979591837,0.3877551020408163,0.0664451827242525,1.707317073170732,0.47058823529411764,20.0
Seattle Seahawks,339.0,4842.0,983.0,4.9,34.0,14.0,291.0,245.0,437.0,2756.0,22.0,20.0,5.9,139.0,517.0,2086.0,14.0,4.0,125.0,89.0,790.0,27.0,0.0,0.0,56.1,5.0,4.6,6.8,5.8,12.2,74.9,29.0,223.0,4.9,6.2,37.0,340.0,0.0,9.2,62.0,1352.0,0.0,21.8,6756.0,1.0,1.0,4.0,4.0,9.0,7.0,14.0,10.0,0.0,0.0,28.0,22.0,78.6,39.0,39.0,100.0,70.0,2858.0,0.0,40.8,329.0,5639.0,1040.0,5.4,40.0,18.0,321.0,280.0,501.0,3353.0,21.0,22.0,6.3,171.0,509.0,2286.0,14.0,4.5,134.0,111.0,861.0,16.0,0.0,0.0,55.9,4.2,4.4,7.2,6.1,12.9,74.4,30.0,265.0,5.2,5.6,36.0,202.0,0.0,5.6,66.0,1207.0,0.0,18.3,32.0,21.0,65.6,38.0,38.0,100.0,66.0,2779.0,0.0,42.1,29.0,1.0,1.0,1.0,39.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2979.0,6.0,10.0,-797.0,0.474059003051882,0.525940996948118,0.5691862866584056,0.43081371334159435,0.6111111111111112,0.38888888888888884,1.112,0.8992805755395683,0.09278350515463918,1.7,0.510576923076923,0.48942307692307696,0.5946089732222025,0.4053910267777975,0.6,0.4,0.04984423676012461,1.6,0.4827586206896552,18.0
Pittsburgh Steelers,336.0,5204.0,1030.0,5.1,39.0,19.0,292.0,226.0,489.0,2976.0,15.0,20.0,5.6,150.0,499.0,2228.0,17.0,4.5,120.0,99.0,803.0,22.0,0.0,0.0,46.2,3.1,4.1,6.8,5.5,14.6,62.0,42.0,331.0,4.5,7.9,39.0,322.0,0.0,8.3,74.0,1575.0,2.0,21.3,7420.0,1.0,1.0,11.0,11.0,10.0,9.0,12.0,6.0,2.0,1.0,36.0,28.0,77.8,35.0,34.0,97.1,71.0,3222.0,6.0,45.4,421.0,5805.0,1067.0,5.4,33.0,13.0,319.0,309.0,532.0,3941.0,25.0,20.0,7.2,181.0,516.0,1864.0,20.0,3.6,110.0,79.0,705.0,28.0,0.0,0.0,58.1,4.7,3.8,7.7,6.9,13.2,82.5,19.0,145.0,6.4,3.4,40.0,418.0,0.0,10.5,63.0,1351.0,1.0,21.4,32.0,26.0,81.3,49.0,47.0,95.9,67.0,2727.0,0.0,40.7,40.0,0.0,2.0,0.0,36.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3307.0,-6.0,-85.0,-601.0,0.5155339805825243,0.4844660194174757,0.5718677940046119,0.42813220599538815,0.46875,0.53125,1.25,0.8,0.07534246575342465,1.511111111111111,0.5164011246485474,0.48359887535145263,0.6788975021533161,0.3211024978466839,0.5555555555555556,0.4444444444444444,0.0877742946708464,2.138888888888889,0.475,14.0
Buffalo Bills,329.0,5315.0,1012.0,5.3,33.0,16.0,313.0,271.0,454.0,3182.0,15.0,17.0,6.6,161.0,528.0,2133.0,15.0,4.0,137.0,109.0,824.0,15.0,0.0,0.0,59.7,3.3,3.7,7.5,6.5,12.6,78.5,30.0,229.0,5.6,6.2,26.0,152.0,0.0,5.8,50.0,935.0,0.0,18.7,6642.0,1.0,1.0,10.0,10.0,16.0,15.0,9.0,6.0,1.0,0.0,37.0,32.0,86.5,33.0,33.0,100.0,62.0,2451.0,0.0,39.5,237.0,4578.0,971.0,4.7,32.0,17.0,299.0,250.0,448.0,2724.0,14.0,15.0,5.5,146.0,477.0,1854.0,14.0,3.9,114.0,90.0,713.0,39.0,0.0,0.0,55.8,3.1,3.3,6.8,5.9,12.2,73.4,46.0,322.0,4.7,9.3,36.0,222.0,0.0,6.2,69.0,1117.0,0.0,16.2,24.0,12.0,50.0,29.0,27.0,93.1,75.0,2978.0,0.0,39.7,26.0,1.0,1.0,1.0,33.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3411.0,-1.0,92.0,737.0,0.4782608695652174,0.5217391304347826,0.5986829727187206,0.4013170272812794,0.5,0.5,1.1751824817518248,0.8509316770186336,0.04792332268370607,1.875,0.5087538619979403,0.49124613800205974,0.5950196592398427,0.4049803407601573,0.5,0.5,0.13043478260869565,1.7435897435897436,0.6153846153846154,20.0
Denver Broncos,327.0,5506.0,1077.0,5.1,34.0,12.0,338.0,324.0,581.0,3691.0,24.0,22.0,6.0,196.0,464.0,1815.0,13.0,3.9,106.0,85.0,717.0,36.0,0.0,0.0,55.8,4.1,3.8,6.8,5.9,12.2,74.8,32.0,250.0,5.2,5.2,53.0,451.0,0.0,8.5,58.0,1198.0,0.0,20.7,7386.0,1.0,1.0,10.0,9.0,13.0,6.0,8.0,5.0,4.0,2.0,36.0,23.0,63.9,37.0,36.0,97.3,68.0,2978.0,0.0,43.8,352.0,5471.0,1055.0,5.2,29.0,13.0,316.0,262.0,467.0,2933.0,18.0,16.0,5.8,161.0,552.0,2538.0,21.0,4.6,140.0,116.0,966.0,15.0,0.0,0.0,56.1,3.9,3.4,6.8,6.0,12.1,75.7,36.0,235.0,5.1,7.2,33.0,364.0,1.0,11.0,52.0,1035.0,0.0,19.9,27.0,21.0,77.8,41.0,41.0,100.0,84.0,3646.0,0.0,43.4,34.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3941.0,-5.0,-25.0,35.0,0.5691736304549675,0.4308263695450325,0.6703596077006901,0.32964039229930986,0.6486486486486487,0.3513513513513513,1.849056603773585,0.5408163265306123,0.10650887573964497,1.7435897435897436,0.4767772511848341,0.523222748815166,0.5360994333759824,0.4639005666240176,0.46153846153846156,0.5384615384615384,0.04746835443037975,1.4782608695652175,0.35294117647058826,0.0
Los Angeles Raiders,325.0,4961.0,1035.0,4.8,33.0,13.0,283.0,219.0,496.0,3109.0,21.0,20.0,5.7,145.0,493.0,1852.0,15.0,3.8,116.0,102.0,762.0,22.0,0.0,0.0,44.2,4.2,4.0,7.1,6.1,16.0,65.6,46.0,394.0,4.9,8.5,55.0,489.0,0.0,8.9,62.0,1407.0,1.0,22.7,7275.0,1.0,1.0,7.0,7.0,6.0,3.0,11.0,6.0,4.0,1.0,29.0,18.0,62.1,39.0,37.0,94.9,91.0,3804.0,0.0,41.8,369.0,5379.0,1056.0,5.1,34.0,17.0,310.0,265.0,483.0,3171.0,23.0,17.0,6.1,165.0,533.0,2208.0,17.0,4.1,124.0,94.0,823.0,21.0,0.0,0.0,54.9,4.8,3.5,7.2,6.6,13.1,79.0,40.0,300.0,5.5,7.6,47.0,397.0,0.0,8.4,61.0,1299.0,0.0,21.3,29.0,27.0,93.1,41.0,40.0,97.6,94.0,3892.0,0.0,41.4,33.0,1.0,1.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3503.0,1.0,-44.0,-418.0,0.523671497584541,0.476328502415459,0.6266881677081234,0.3733118322918766,0.5833333333333334,0.41666666666666663,1.25,0.8,0.07773851590106007,1.868421052631579,0.4952651515151515,0.5047348484848485,0.5895147796988288,0.4104852203011712,0.575,0.42500000000000004,0.06774193548387097,1.75609756097561,0.3939393939393939,12.0
Miami Dolphins,319.0,5721.0,963.0,5.9,35.0,12.0,321.0,363.0,621.0,4516.0,29.0,23.0,7.2,218.0,335.0,1205.0,11.0,3.6,77.0,99.0,845.0,26.0,0.0,0.0,58.5,4.7,3.7,7.3,6.6,12.6,81.5,7.0,41.0,6.5,1.1,27.0,259.0,0.0,9.6,65.0,1365.0,0.0,21.0,7401.0,0.0,0.0,6.0,5.0,8.0,5.0,3.0,1.0,6.0,1.0,23.0,12.0,52.2,39.0,37.0,94.9,64.0,2754.0,0.0,43.0,380.0,5781.0,1072.0,5.4,31.0,15.0,359.0,298.0,491.0,3275.0,19.0,16.0,6.4,173.0,557.0,2506.0,22.0,4.5,155.0,103.0,734.0,31.0,0.0,0.0,60.7,3.9,3.3,7.0,6.3,11.6,81.2,24.0,167.0,5.7,4.7,35.0,318.0,0.0,9.1,53.0,1109.0,0.0,20.9,28.0,22.0,78.6,45.0,44.0,97.8,58.0,2424.0,0.0,41.8,26.0,1.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4557.0,-4.0,-61.0,-60.0,0.652128764278297,0.347871235721703,0.7893724873273903,0.2106275126726097,0.725,0.275,2.831168831168831,0.3532110091743119,0.08099688473520249,2.0277777777777777,0.480410447761194,0.519589552238806,0.5665109842587788,0.43348901574122123,0.4634146341463415,0.5365853658536586,0.08635097493036212,1.5555555555555556,0.46153846153846156,6.0
New Orleans Saints,312.0,5131.0,1034.0,5.0,32.0,16.0,306.0,286.0,498.0,3085.0,21.0,16.0,5.9,179.0,512.0,2046.0,9.0,4.0,108.0,101.0,821.0,19.0,0.0,0.0,57.4,4.2,3.2,6.5,5.9,11.4,77.9,24.0,171.0,5.3,4.6,35.0,413.0,1.0,11.8,70.0,1408.0,0.0,20.1,7137.0,1.0,1.0,12.0,11.0,11.0,8.0,8.0,5.0,4.0,1.0,36.0,26.0,72.2,33.0,32.0,97.0,73.0,2953.0,1.0,40.5,283.0,5106.0,978.0,5.2,32.0,15.0,286.0,277.0,505.0,3327.0,19.0,17.0,6.2,167.0,442.0,1779.0,7.0,4.0,97.0,77.0,628.0,22.0,0.0,0.0,54.9,3.8,3.4,7.1,6.3,12.9,75.8,31.0,252.0,5.5,5.8,39.0,248.0,0.0,6.4,43.0,823.0,0.0,19.1,34.0,27.0,79.4,29.0,28.0,96.6,70.0,2814.0,0.0,40.2,29.0,1.0,0.0,1.0,33.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3256.0,0.0,29.0,25.0,0.504835589941973,0.495164410058027,0.6012473202104853,0.3987526797895147,0.7,0.30000000000000004,1.6574074074074074,0.6033519553072626,0.06209150326797386,1.625,0.5480572597137015,0.45194274028629855,0.6515863689776733,0.3484136310223267,0.7307692307692307,0.2692307692307693,0.07692307692307693,1.775,0.5517241379310345,16.0
Chicago Bears,312.0,5317.0,1040.0,5.1,34.0,19.0,303.0,248.0,461.0,2998.0,13.0,15.0,6.2,134.0,555.0,2319.0,25.0,4.2,137.0,88.0,644.0,32.0,0.0,0.0,53.8,2.8,3.3,6.9,6.0,12.8,71.4,24.0,175.0,5.3,4.9,38.0,294.0,0.0,7.7,45.0,896.0,0.0,19.9,6643.0,1.0,1.0,4.0,4.0,8.0,7.0,6.0,3.0,0.0,0.0,19.0,15.0,78.9,38.0,37.0,97.4,79.0,3282.0,0.0,41.5,215.0,4360.0,977.0,4.5,35.0,9.0,264.0,245.0,545.0,3034.0,18.0,26.0,5.2,158.0,389.0,1326.0,5.0,3.4,76.0,102.0,804.0,30.0,0.0,0.0,45.0,3.3,4.8,6.2,4.8,13.9,56.7,43.0,365.0,3.8,7.3,40.0,447.0,0.0,11.2,56.0,1130.0,0.0,20.2,22.0,13.0,59.1,25.0,22.0,88.0,90.0,3618.0,0.0,40.2,37.0,0.0,0.0,0.0,38.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3173.0,1.0,97.0,957.0,0.46634615384615385,0.5336538461538461,0.5638517961256347,0.43614820387436526,0.34210526315789475,0.6578947368421053,0.9781021897810219,1.0223880597014925,0.10561056105610561,1.6428571428571428,0.601842374616172,0.39815762538382804,0.6958715596330275,0.3041284403669725,0.782608695652174,0.21739130434782605,0.11363636363636363,1.823529411764706,0.5135135135135135,2.0
Cleveland Browns,304.0,5011.0,1013.0,4.9,33.0,16.0,294.0,313.0,537.0,3436.0,19.0,17.0,6.0,177.0,440.0,1575.0,10.0,3.6,93.0,110.0,875.0,24.0,0.0,0.0,58.3,3.5,3.2,6.9,6.1,11.8,77.9,36.0,250.0,5.3,6.3,40.0,325.0,0.0,8.1,55.0,1159.0,0.0,21.1,6717.0,1.0,1.0,12.0,10.0,10.0,8.0,6.0,5.0,0.0,0.0,29.0,24.0,82.8,33.0,32.0,97.0,67.0,2657.0,2.0,39.7,288.0,4767.0,1009.0,4.7,31.0,11.0,301.0,245.0,474.0,2847.0,13.0,20.0,5.6,162.0,498.0,1920.0,13.0,3.9,114.0,100.0,789.0,25.0,0.0,0.0,51.7,2.7,4.2,6.5,5.2,12.7,64.0,37.0,255.0,4.3,7.2,32.0,304.0,1.0,9.5,58.0,973.0,0.0,16.8,34.0,26.0,76.5,30.0,30.0,100.0,69.0,2719.0,0.0,39.4,32.0,1.0,1.0,2.0,33.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3686.0,-2.0,16.0,244.0,0.5656465942744324,0.4343534057255676,0.6856914787467572,0.3143085212532428,0.6551724137931034,0.3448275862068966,1.903225806451613,0.5254237288135594,0.08163265306122448,1.9166666666666667,0.5064420218037661,0.4935579781962339,0.5972309628697294,0.40276903713027057,0.5,0.5,0.08305647840531562,1.6666666666666667,0.5,26.0
Dallas Cowboys,265.0,5483.0,1059.0,5.2,40.0,13.0,311.0,307.0,555.0,3488.0,21.0,27.0,5.9,175.0,469.0,1995.0,10.0,4.3,112.0,141.0,1148.0,24.0,0.0,0.0,55.3,3.8,4.9,6.7,5.3,12.1,68.5,35.0,239.0,4.6,5.9,45.0,360.0,0.0,8.0,69.0,1410.0,0.0,20.4,7489.0,0.0,0.0,5.0,4.0,7.0,4.0,10.0,4.0,3.0,1.0,25.0,13.0,52.0,32.0,32.0,100.0,80.0,3271.0,0.0,40.9,381.0,5414.0,1023.0,5.3,19.0,9.0,297.0,264.0,523.0,3556.0,30.0,10.0,6.2,180.0,454.0,1858.0,13.0,4.1,93.0,92.0,772.0,24.0,0.0,0.0,50.5,5.7,1.9,7.4,7.7,14.7,86.2,46.0,327.0,6.5,8.1,37.0,239.0,0.0,6.5,56.0,1060.0,0.0,18.9,29.0,24.0,82.8,44.0,41.0,93.2,86.0,3578.0,0.0,41.6,22.0,0.0,1.0,0.0,32.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3727.0,-21.0,-116.0,69.0,0.5571293673276676,0.4428706326723324,0.6361480941090644,0.36385190589093563,0.6774193548387096,0.32258064516129037,1.5625,0.64,0.07717041800643087,1.558139534883721,0.5562072336265884,0.4437927663734116,0.6568156630956778,0.34318433690432215,0.6976744186046512,0.3023255813953488,0.08080808080808081,1.804878048780488,0.5909090909090909,8.0
Tampa Bay Buccaneers,261.0,5061.0,998.0,5.1,52.0,16.0,295.0,253.0,512.0,3308.0,16.0,36.0,6.1,173.0,452.0,1753.0,11.0,3.9,91.0,102.0,816.0,31.0,0.0,0.0,49.4,3.1,7.0,7.0,4.5,14.3,53.7,34.0,300.0,3.7,6.2,36.0,328.0,0.0,9.1,64.0,1345.0,0.0,21.0,6990.0,1.0,1.0,9.0,8.0,9.0,7.0,7.0,3.0,4.0,2.0,30.0,21.0,70.0,28.0,28.0,100.0,68.0,2477.0,0.0,36.4,350.0,5155.0,1025.0,5.0,33.0,12.0,293.0,304.0,527.0,3604.0,19.0,21.0,6.6,169.0,478.0,1551.0,21.0,3.2,104.0,105.0,872.0,20.0,0.0,0.0,57.7,3.6,4.0,7.1,6.0,12.3,75.2,20.0,140.0,5.6,3.7,38.0,273.0,0.0,7.2,52.0,1129.0,0.0,21.7,30.0,18.0,60.0,42.0,42.0,100.0,77.0,3003.0,0.0,39.0,27.0,0.0,1.0,0.0,28.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3608.0,-19.0,-89.0,-94.0,0.5470941883767535,0.4529058116232465,0.6536257656589607,0.3463742343410393,0.5925925925925926,0.40740740740740744,1.901098901098901,0.5260115606936416,0.10508474576271186,1.794871794871795,0.5336585365853659,0.4663414634146341,0.6991270611057226,0.30087293889427735,0.475,0.525,0.06825938566552901,2.2187499999999996,0.5925925925925926,8.0
Kansas City Chiefs,254.0,4844.0,1019.0,4.8,33.0,12.0,289.0,282.0,528.0,3131.0,16.0,21.0,5.5,161.0,448.0,1713.0,8.0,3.8,104.0,85.0,636.0,24.0,0.0,0.0,53.4,3.0,4.0,6.6,5.4,12.4,67.6,43.0,353.0,4.4,7.5,32.0,215.0,0.0,6.7,56.0,925.0,0.0,16.5,6338.0,0.0,0.0,8.0,7.0,11.0,9.0,10.0,8.0,3.0,3.0,32.0,27.0,84.4,23.0,23.0,100.0,76.0,3059.0,0.0,40.3,320.0,5026.0,1042.0,4.8,31.0,13.0,318.0,214.0,410.0,2434.0,12.0,18.0,5.6,136.0,609.0,2592.0,23.0,4.3,162.0,106.0,854.0,20.0,0.0,0.0,52.2,2.9,4.4,6.3,4.9,12.1,63.4,23.0,157.0,4.3,5.3,48.0,473.0,0.0,9.9,57.0,1380.0,2.0,24.2,24.0,16.0,66.7,39.0,38.0,97.4,63.0,2533.0,0.0,40.2,21.0,0.0,0.0,0.0,24.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3484.0,-2.0,-66.0,-182.0,0.5603532875368008,0.4396467124631992,0.6463666391412056,0.3536333608587944,0.6666666666666666,0.33333333333333337,1.5480769230769231,0.6459627329192547,0.08304498269896193,1.736842105263158,0.41554702495201534,0.5844529750479847,0.48428173497811383,0.5157182650218861,0.34285714285714286,0.6571428571428571,0.06289308176100629,1.4651162790697674,0.5714285714285714,6.0
New England Patriots,250.0,4293.0,1000.0,4.3,38.0,10.0,264.0,199.0,389.0,2173.0,12.0,28.0,5.3,112.0,588.0,2120.0,17.0,3.6,126.0,87.0,665.0,26.0,0.0,0.0,51.2,3.1,7.2,6.0,3.4,11.7,50.0,23.0,160.0,2.8,5.6,38.0,398.0,0.0,10.5,57.0,1248.0,1.0,21.9,6094.0,0.0,0.0,7.0,5.0,8.0,5.0,7.0,2.0,2.0,1.0,24.0,13.0,54.2,31.0,25.0,80.6,91.0,3482.0,0.0,38.3,284.0,4681.0,961.0,4.9,35.0,15.0,272.0,234.0,436.0,2582.0,13.0,20.0,5.6,138.0,496.0,2099.0,20.0,4.2,119.0,108.0,858.0,15.0,0.0,0.0,53.7,3.0,4.6,6.4,5.0,12.0,64.4,29.0,219.0,4.2,6.2,37.0,217.0,0.0,5.9,45.0,888.0,0.0,19.7,26.0,17.0,65.4,33.0,33.0,100.0,86.0,3629.0,0.0,42.2,19.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2333.0,-3.0,-34.0,-388.0,0.412,0.5880000000000001,0.5061728395061729,0.49382716049382713,0.41379310344827586,0.5862068965517242,0.8888888888888888,1.125,0.09848484848484848,1.6666666666666665,0.4838709677419355,0.5161290322580645,0.5515915402691732,0.44840845973082677,0.3939393939393939,0.6060606060606061,0.05514705882352941,1.5238095238095237,0.5263157894736842,6.0
Atlanta Falcons,244.0,4582.0,1002.0,4.6,37.0,18.0,257.0,250.0,481.0,2566.0,13.0,19.0,4.9,136.0,478.0,2016.0,11.0,4.2,106.0,67.0,542.0,15.0,0.0,0.0,52.0,2.7,4.0,6.1,4.8,11.7,63.2,43.0,348.0,3.8,8.2,42.0,343.0,0.0,8.2,59.0,1057.0,0.0,17.9,6421.0,1.0,1.0,4.0,3.0,9.0,6.0,12.0,8.0,4.0,1.0,30.0,19.0,63.3,27.0,25.0,92.6,98.0,3920.0,0.0,40.0,315.0,5692.0,1052.0,5.4,38.0,14.0,312.0,281.0,504.0,3373.0,17.0,24.0,6.3,168.0,518.0,2319.0,14.0,4.5,124.0,92.0,761.0,20.0,0.0,0.0,55.8,3.4,4.8,7.1,5.6,12.8,69.6,30.0,211.0,4.9,5.6,51.0,297.0,0.0,5.8,48.0,982.0,0.0,20.5,36.0,26.0,72.2,34.0,31.0,91.2,73.0,2891.0,0.0,39.6,29.0,2.0,1.0,0.0,27.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2914.0,1.0,-71.0,-1110.0,0.5229540918163673,0.4770459081836327,0.560017459624618,0.439982540375382,0.5416666666666666,0.45833333333333337,1.2830188679245282,0.7794117647058824,0.058365758754863814,1.4523809523809523,0.5076045627376425,0.49239543726235746,0.592586085734364,0.407413914265636,0.5483870967741935,0.4516129032258065,0.0641025641025641,1.5777777777777777,0.6206896551724138,18.0
Green Bay Packers,240.0,4664.0,1018.0,4.6,50.0,26.0,280.0,319.0,582.0,3285.0,13.0,24.0,5.2,175.0,385.0,1379.0,14.0,3.6,78.0,94.0,785.0,27.0,0.0,0.0,54.8,2.2,4.1,6.2,4.8,11.3,63.9,51.0,324.0,3.9,8.1,35.0,208.0,1.0,5.9,64.0,1181.0,0.0,18.5,6349.0,0.0,0.0,6.0,5.0,7.0,5.0,10.0,2.0,2.0,1.0,25.0,13.0,52.0,29.0,23.0,79.3,86.0,3326.0,1.0,38.7,315.0,4843.0,1018.0,4.8,41.0,21.0,281.0,256.0,474.0,2733.0,12.0,20.0,5.4,136.0,514.0,2110.0,17.0,4.1,130.0,112.0,903.0,15.0,0.0,0.0,54.0,2.5,4.2,6.2,4.8,11.5,63.9,30.0,216.0,4.1,6.0,39.0,314.0,0.0,8.1,49.0,966.0,0.0,19.7,35.0,25.0,71.4,34.0,34.0,100.0,76.0,2858.0,0.0,37.6,44.0,0.0,0.0,1.0,29.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,3609.0,-9.0,-75.0,-179.0,0.6218074656188605,0.37819253438113953,0.7043310463121784,0.29566895368782165,0.48148148148148145,0.5185185185185186,2.2435897435897436,0.44571428571428573,0.09642857142857143,1.7222222222222223,0.4950884086444008,0.5049115913555993,0.5643196365888912,0.43568036341110883,0.41379310344827586,0.5862068965517242,0.05338078291814947,1.5121951219512197,0.5909090909090909,10.0
San Diego Chargers,231.0,4429.0,937.0,4.7,32.0,12.0,255.0,241.0,468.0,2388.0,11.0,20.0,4.8,116.0,438.0,2041.0,11.0,4.7,115.0,118.0,1039.0,24.0,0.0,0.0,51.5,2.4,4.3,5.6,4.2,10.9,58.4,31.0,240.0,3.4,6.2,35.0,314.0,0.0,9.0,60.0,1510.0,2.0,25.2,6530.0,0.0,0.0,6.0,6.0,5.0,3.0,9.0,5.0,0.0,0.0,20.0,14.0,70.0,27.0,27.0,100.0,86.0,3789.0,1.0,44.1,332.0,5418.0,1072.0,5.1,26.0,10.0,335.0,274.0,517.0,3285.0,22.0,16.0,6.0,173.0,521.0,2133.0,15.0,4.1,135.0,74.0,619.0,27.0,0.0,0.0,53.0,4.3,3.1,6.8,6.3,12.9,75.9,34.0,240.0,5.5,6.2,56.0,558.0,0.0,10.0,47.0,1055.0,1.0,22.4,36.0,22.0,61.1,38.0,36.0,94.7,71.0,2790.0,0.0,39.3,26.0,1.0,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2628.0,-6.0,-101.0,-989.0,0.5325506937033084,0.46744930629669157,0.539173628358546,0.460826371641454,0.5,0.5,1.008695652173913,0.9913793103448276,0.09411764705882353,1.1914893617021276,0.5139925373134329,0.48600746268656714,0.606312292358804,0.393687707641196,0.5945945945945946,0.4054054054054054,0.08059701492537313,1.6585365853658538,0.46153846153846156,18.0
