Tm,PF,TotalYds,Ply,Y/Play,TO,FL,1stD,Cmp,PassAtt,PassYds,PassTD,Int,NY/A,1stDpass,RushAtt,RushYds,RushTD,Y/Arun,1stDrun,Pen,PenYds,1stPy,Sc%,TO%,Cmp%,PassTD%,Int%,Y/Apass,AY/A,Y/C,QbRating,Sk,SkYds,ANY/A,Sk%,PuntRet,PrYds,PrTD,Y/PR,KickRet,KrYds,KrTD,Y/KR,APYd,FGA019,FGM019,FGA2029,FGM2029,FGA3039,FGM3039,FGA4049,FGM4049,FGA50Plus,FGM50Plus,TFGA,TFGM,FG%,XPA,XPM,XP%,Pnt,PntYds,PntBlck,Y/Pnt,PF_Defense,TotalYds_Defense,Ply_Defense,Y/Play_Defense,TO_Defense,FL_Defense,1stD_Defense,Cmp_Defense,PassAtt_Defense,PassYds_Defense,PassTD_Defense,Int_Defense,NY/A_Defense,1stDpass_Defense,RushAtt_Defense,RushYds_Defense,RushTD_Defense,Y/Arun_Defense,1stDrun_Defense,Pen_Defense,PenYds_Defense,1stPy_Defense,Sc%_Defense,TO%_Defense,Cmp%_Defense,PassTD%_Defense,Int%_Defense,Y/Apass_Defense,AY/A_Defense,Y/C_Defense,QbRating_Defense,Sk_Defense,SkYds_Defense,ANY/A_Defense,Sk%_Defense,PntRet_Defense,PrYds_Defense,PrTD_Defense,Y/PR_Defense,KickRet_Defense,KrYds_Defense,KrTD_Defense,Y/KR_Defense,TFGA_Defense,TFGM_Defense,FG%_Defense,XPA_Defense,XPM_Defense,XP%_Defense,Pnt_Defense,PntYds_Defense,PntBlck_Defense,Y/Pnt_Defense,Fmb,FmbTD,IntTD,OthTD,AllTD,2PM,2PA,Sfty,FmbTD_Defense,IntTD_Defense,OthTD_Defense,2PM_Defense,2PA_Defense,Sfty_Defense,RawPassYds,TO_Differential,PF_Differential,Yds_Differential,PassPercent,RunPercent,PassYdPercent,RunYdPercent,PassTdPercent,RunTdPercent,PassRun1dRatio,RunPass1dRatio,Penalty1dPercent,YppYprRatio,PassPercent_Defense,RunPercent_Defense,PassYdPercent_Defense,RunYdPercent_Defense,PassTdPercent_Defense,RunTdPercent_Defense,Penalty1dPercent_Defense,YppYprRatio_Defense,FumbleLostPercent,DefensivePtsScored
Washington Redskins,485.0,5741.0,996.0,5.8,23.0,12.0,302.0,261.0,447.0,3692.0,30.0,11.0,8.1,179.0,540.0,2049.0,21.0,3.8,107.0,90.0,798.0,16.0,0.0,0.0,58.4,6.7,2.5,8.4,8.7,14.4,98.0,9.0,79.0,8.3,2.0,46.0,610.0,2.0,13.3,49.0,926.0,0.0,18.9,7371.0,0.0,0.0,9.0,9.0,12.0,10.0,17.0,10.0,5.0,2.0,43.0,31.0,72.1,56.0,56.0,100.0,55.0,2189.0,3.0,39.8,224.0,4293.0,946.0,4.5,41.0,14.0,242.0,292.0,548.0,2947.0,13.0,27.0,4.9,151.0,348.0,1346.0,11.0,3.9,72.0,94.0,767.0,19.0,0.0,0.0,53.3,2.4,4.9,6.0,4.3,11.3,58.9,50.0,345.0,3.3,8.4,31.0,190.0,0.0,6.1,66.0,1153.0,0.0,17.5,18.0,14.0,77.8,26.0,26.0,100.0,85.0,3545.0,0.0,41.7,26.0,0.0,3.0,0.0,56.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3771.0,18.0,261.0,1448.0,0.4578313253012048,0.5421686746987953,0.6430935377112001,0.35690646228879985,0.5882352941176471,0.4117647058823529,1.6728971962616823,0.5977653631284916,0.052980132450331126,2.210526315789474,0.6321353065539113,0.36786469344608874,0.6864663405543908,0.3135336594456092,0.5416666666666666,0.45833333333333337,0.07851239669421488,1.5384615384615385,0.46153846153846156,18.0
Buffalo Bills,458.0,6252.0,1056.0,5.9,35.0,16.0,359.0,332.0,516.0,3871.0,39.0,19.0,7.0,208.0,505.0,2381.0,16.0,4.7,128.0,113.0,865.0,23.0,0.0,0.0,64.3,7.6,3.7,8.0,7.9,12.5,99.0,35.0,269.0,6.9,6.4,26.0,281.0,0.0,10.8,52.0,970.0,1.0,18.7,7780.0,1.0,1.0,8.0,7.0,7.0,3.0,9.0,5.0,4.0,2.0,29.0,18.0,62.1,58.0,56.0,96.6,54.0,2085.0,0.0,38.6,318.0,5458.0,1086.0,5.0,37.0,14.0,335.0,299.0,536.0,3414.0,12.0,23.0,6.0,166.0,519.0,2044.0,20.0,3.9,138.0,110.0,938.0,31.0,0.0,0.0,55.8,2.2,4.3,6.8,5.3,12.2,66.6,31.0,246.0,4.6,5.5,15.0,53.0,0.0,3.5,62.0,1266.0,0.0,20.4,35.0,27.0,77.1,34.0,33.0,97.1,70.0,2737.0,0.0,39.1,25.0,1.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4140.0,2.0,140.0,794.0,0.521780303030303,0.478219696969697,0.6191618682021753,0.38083813179782466,0.7090909090909091,0.2909090909090909,1.625,0.6153846153846154,0.06406685236768803,1.702127659574468,0.5220994475138122,0.4779005524861878,0.62550384756321,0.37449615243679,0.375,0.625,0.09253731343283582,1.7435897435897436,0.64,12.0
San Francisco 49ers,393.0,5858.0,986.0,5.9,31.0,19.0,336.0,325.0,522.0,3997.0,29.0,12.0,7.3,197.0,440.0,1861.0,19.0,4.2,112.0,114.0,902.0,27.0,0.0,0.0,62.3,5.6,2.3,8.0,8.1,12.8,96.2,24.0,170.0,7.4,4.4,42.0,320.0,0.0,7.6,50.0,1028.0,1.0,20.6,7516.0,0.0,0.0,5.0,5.0,10.0,3.0,10.0,4.0,3.0,2.0,28.0,14.0,50.0,50.0,49.0,98.0,56.0,2197.0,0.0,39.2,239.0,4554.0,929.0,4.9,28.0,16.0,260.0,267.0,499.0,3042.0,16.0,12.0,5.7,155.0,399.0,1512.0,8.0,3.8,86.0,84.0,782.0,19.0,0.0,0.0,53.5,3.2,2.4,6.5,6.1,12.2,74.5,31.0,212.0,5.3,5.8,30.0,239.0,0.0,8.0,66.0,1288.0,1.0,19.5,25.0,22.0,88.0,25.0,23.0,92.0,82.0,3362.0,0.0,41.0,33.0,1.0,0.0,0.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4167.0,-3.0,154.0,1304.0,0.5537525354969574,0.44624746450304265,0.6823147832024582,0.3176852167975418,0.6041666666666666,0.39583333333333337,1.7589285714285714,0.5685279187817259,0.08035714285714286,1.9047619047619047,0.5705059203444564,0.42949407965554365,0.6679841897233202,0.3320158102766798,0.6666666666666666,0.33333333333333337,0.07307692307692308,1.7105263157894737,0.5757575757575758,8.0
Houston Oilers,386.0,5987.0,1022.0,5.9,40.0,19.0,353.0,411.0,667.0,4621.0,24.0,21.0,6.7,236.0,331.0,1366.0,16.0,4.1,99.0,99.0,784.0,18.0,0.0,0.0,61.6,3.6,3.1,7.2,6.5,11.7,82.3,24.0,183.0,6.0,3.5,36.0,244.0,0.0,6.8,46.0,835.0,0.0,18.2,7357.0,2.0,2.0,12.0,11.0,9.0,6.0,5.0,3.0,3.0,1.0,31.0,23.0,74.2,45.0,41.0,91.1,53.0,2298.0,2.0,43.4,251.0,4748.0,984.0,4.8,38.0,18.0,280.0,310.0,532.0,3208.0,17.0,20.0,5.6,163.0,407.0,1540.0,8.0,3.8,94.0,109.0,797.0,23.0,0.0,0.0,58.3,3.2,3.8,6.6,5.6,11.4,73.2,45.0,314.0,4.6,7.8,29.0,192.0,0.0,6.6,63.0,1071.0,0.0,17.0,29.0,23.0,79.3,26.0,26.0,100.0,74.0,3115.0,0.0,42.1,33.0,3.0,2.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4804.0,-2.0,135.0,1239.0,0.6761252446183953,0.3238747553816047,0.7718389844663437,0.2281610155336563,0.6,0.4,2.3838383838383836,0.4194915254237288,0.05099150141643059,1.75609756097561,0.5863821138211383,0.41361788617886175,0.6756529064869419,0.3243470935130581,0.68,0.31999999999999995,0.08214285714285714,1.736842105263158,0.5757575757575758,36.0
Atlanta Falcons,361.0,5113.0,940.0,5.4,36.0,14.0,258.0,260.0,499.0,3449.0,30.0,22.0,6.5,162.0,410.0,1664.0,6.0,4.1,82.0,113.0,929.0,14.0,0.0,0.0,52.1,6.0,4.4,7.3,6.5,14.0,77.5,31.0,185.0,5.8,5.8,35.0,286.0,0.0,8.2,52.0,997.0,1.0,19.2,6761.0,0.0,0.0,12.0,11.0,4.0,4.0,8.0,5.0,2.0,1.0,26.0,21.0,80.8,41.0,40.0,97.6,82.0,3491.0,0.0,42.6,338.0,5248.0,976.0,5.4,35.0,16.0,278.0,252.0,481.0,3295.0,28.0,19.0,6.5,157.0,466.0,1953.0,13.0,4.2,94.0,100.0,802.0,27.0,0.0,0.0,52.4,5.8,4.0,7.3,6.7,14.0,79.3,29.0,237.0,5.9,5.7,45.0,387.0,0.0,8.6,67.0,1419.0,1.0,21.2,26.0,13.0,50.0,43.0,41.0,95.3,79.0,3184.0,0.0,40.3,19.0,4.0,1.0,0.0,42.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3634.0,-1.0,23.0,-135.0,0.5638297872340425,0.43617021276595747,0.6745550557402699,0.32544494425973014,0.8333333333333334,0.16666666666666663,1.975609756097561,0.5061728395061729,0.05426356589147287,1.7804878048780488,0.5225409836065574,0.47745901639344257,0.627858231707317,0.372141768292683,0.6829268292682927,0.31707317073170727,0.09712230215827339,1.738095238095238,0.7368421052631579,36.0
Miami Dolphins,343.0,5241.0,970.0,5.4,28.0,14.0,312.0,327.0,563.0,3889.0,26.0,14.0,6.6,205.0,379.0,1352.0,8.0,3.6,91.0,62.0,516.0,16.0,0.0,0.0,58.1,4.6,2.5,7.2,7.0,12.5,85.7,28.0,188.0,6.4,4.7,30.0,258.0,0.0,8.6,50.0,890.0,0.0,17.8,6570.0,2.0,2.0,9.0,9.0,12.0,11.0,11.0,8.0,5.0,3.0,39.0,33.0,84.6,35.0,34.0,97.1,57.0,2597.0,1.0,45.6,349.0,5406.0,1019.0,5.3,21.0,9.0,327.0,300.0,485.0,3105.0,18.0,12.0,6.0,177.0,499.0,2301.0,17.0,4.6,133.0,91.0,684.0,17.0,0.0,0.0,61.9,3.7,2.5,6.9,6.5,11.2,84.5,35.0,248.0,5.6,6.7,30.0,332.0,0.0,11.1,66.0,1270.0,0.0,19.2,33.0,23.0,69.7,40.0,40.0,100.0,65.0,2587.0,0.0,39.8,23.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,4077.0,-7.0,-6.0,-165.0,0.6092783505154639,0.39072164948453614,0.7420339629841634,0.25796603701583665,0.7647058823529411,0.23529411764705888,2.2527472527472527,0.44390243902439025,0.05128205128205128,2.0,0.5103042198233563,0.4896957801766437,0.574361820199778,0.425638179800222,0.5142857142857142,0.48571428571428577,0.05198776758409786,1.5000000000000002,0.6086956521739131,6.0
Dallas Cowboys,342.0,5101.0,971.0,5.3,24.0,12.0,304.0,305.0,500.0,3390.0,16.0,12.0,6.3,191.0,433.0,1711.0,15.0,4.0,89.0,74.0,610.0,24.0,0.0,0.0,61.0,3.2,2.4,7.3,6.9,12.0,84.1,38.0,273.0,5.9,7.1,29.0,309.0,1.0,10.7,52.0,1127.0,1.0,21.7,6862.0,2.0,2.0,6.0,6.0,11.0,9.0,13.0,6.0,7.0,4.0,39.0,27.0,69.2,37.0,37.0,100.0,57.0,2426.0,0.0,42.6,310.0,5066.0,963.0,5.3,23.0,11.0,299.0,320.0,540.0,3495.0,17.0,12.0,6.2,180.0,400.0,1571.0,11.0,3.9,103.0,97.0,801.0,16.0,0.0,0.0,59.3,3.1,2.2,6.8,6.4,11.4,80.8,23.0,151.0,5.9,4.1,28.0,231.0,0.0,8.3,69.0,1169.0,1.0,16.9,39.0,29.0,74.4,32.0,31.0,96.9,61.0,2367.0,0.0,38.8,23.0,1.0,2.0,1.0,37.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3663.0,-1.0,32.0,35.0,0.5540679711637487,0.44593202883625127,0.664575573416977,0.33542442658302296,0.5161290322580645,0.4838709677419355,2.146067415730337,0.46596858638743455,0.07894736842105263,1.825,0.5846313603322949,0.4153686396677051,0.6898934070272404,0.31010659297275955,0.6071428571428571,0.3928571428571429,0.05351170568561873,1.7435897435897436,0.5217391304347826,26.0
New Orleans Saints,341.0,4968.0,1008.0,4.9,30.0,15.0,267.0,292.0,506.0,3259.0,20.0,15.0,6.2,157.0,483.0,1709.0,15.0,3.5,93.0,101.0,801.0,17.0,0.0,0.0,57.7,4.0,3.0,6.8,6.2,11.7,79.2,19.0,160.0,5.7,3.6,44.0,317.0,0.0,7.2,50.0,879.0,0.0,17.6,6286.0,0.0,0.0,6.0,6.0,13.0,11.0,9.0,6.0,4.0,2.0,32.0,25.0,78.1,38.0,38.0,100.0,87.0,3787.0,1.0,43.5,211.0,3933.0,875.0,4.5,48.0,19.0,214.0,259.0,491.0,2720.0,12.0,29.0,5.0,139.0,334.0,1213.0,6.0,3.6,63.0,95.0,711.0,12.0,0.0,0.0,52.7,2.4,5.9,6.2,4.1,11.8,55.5,50.0,337.0,3.1,9.2,50.0,470.0,0.0,9.4,35.0,851.0,2.0,24.3,21.0,17.0,81.0,23.0,22.0,95.7,88.0,3722.0,0.0,42.3,24.0,0.0,2.0,1.0,38.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3419.0,18.0,130.0,1035.0,0.5208333333333334,0.47916666666666663,0.6559983896940419,0.3440016103059581,0.5714285714285714,0.4285714285714286,1.6881720430107527,0.5923566878980892,0.06367041198501873,1.9428571428571428,0.6182857142857143,0.3817142857142857,0.6915840325451309,0.3084159674548691,0.6666666666666666,0.33333333333333337,0.056074766355140186,1.7222222222222223,0.625,18.0
Detroit Lions,339.0,4788.0,938.0,5.1,30.0,13.0,280.0,252.0,459.0,2858.0,16.0,17.0,5.9,148.0,454.0,1930.0,19.0,4.3,116.0,93.0,799.0,16.0,0.0,0.0,54.9,3.5,3.7,6.5,5.5,11.8,71.0,25.0,116.0,5.0,5.2,26.0,385.0,1.0,14.8,57.0,1170.0,0.0,20.5,6502.0,1.0,1.0,4.0,3.0,10.0,8.0,9.0,5.0,4.0,2.0,28.0,19.0,67.9,40.0,40.0,100.0,75.0,3092.0,0.0,41.2,295.0,5046.0,1008.0,5.0,36.0,17.0,305.0,315.0,534.0,3286.0,16.0,19.0,5.8,189.0,444.0,1760.0,16.0,4.0,93.0,94.0,704.0,23.0,0.0,0.0,59.0,3.0,3.6,6.6,5.6,11.2,73.9,30.0,237.0,4.9,5.3,35.0,340.0,1.0,9.7,63.0,1095.0,0.0,17.4,28.0,19.0,67.9,34.0,34.0,100.0,67.0,2626.0,0.0,39.2,25.0,1.0,2.0,1.0,40.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2974.0,6.0,44.0,-258.0,0.5159914712153518,0.4840085287846482,0.5969089390142022,0.40309106098579783,0.45714285714285713,0.5428571428571429,1.2758620689655173,0.7837837837837838,0.05714285714285714,1.5116279069767442,0.5595238095238095,0.44047619047619047,0.651208878319461,0.34879112168053905,0.5,0.5,0.07540983606557378,1.65,0.52,26.0
Kansas City Chiefs,322.0,5321.0,1021.0,5.2,22.0,8.0,322.0,284.0,479.0,3104.0,19.0,14.0,6.2,172.0,521.0,2217.0,14.0,4.3,127.0,94.0,724.0,23.0,0.0,0.0,59.3,4.0,2.9,6.8,6.3,11.6,81.1,21.0,177.0,5.7,4.2,34.0,258.0,0.0,7.6,48.0,978.0,0.0,20.4,6861.0,2.0,2.0,11.0,11.0,8.0,8.0,7.0,4.0,2.0,0.0,30.0,25.0,83.3,35.0,35.0,100.0,57.0,2303.0,0.0,40.4,252.0,4998.0,927.0,5.4,33.0,18.0,275.0,279.0,471.0,3228.0,17.0,15.0,6.3,168.0,417.0,1770.0,8.0,4.2,88.0,110.0,827.0,19.0,0.0,0.0,59.2,3.6,3.2,7.5,6.8,12.7,81.5,39.0,304.0,5.7,7.6,27.0,190.0,0.0,7.0,57.0,1171.0,0.0,20.5,28.0,21.0,75.0,27.0,25.0,92.6,60.0,2550.0,0.0,42.5,22.0,2.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3281.0,11.0,70.0,323.0,0.48971596474045054,0.5102840352595495,0.5833489945498966,0.41665100545010336,0.5757575757575758,0.4242424242424242,1.3543307086614174,0.7383720930232558,0.07142857142857142,1.5813953488372092,0.5501618122977346,0.44983818770226536,0.6458583433373349,0.35414165666266506,0.68,0.31999999999999995,0.06909090909090909,1.7857142857142856,0.36363636363636365,14.0
