Tm,PF,TotalYds,Ply,Y/Play,TO,FL,1stD,Cmp,PassAtt,PassYds,PassTD,Int,NY/A,1stDpass,RushAtt,RushYds,RushTD,Y/Arun,1stDrun,Pen,PenYds,1stPy,Sc%,TO%,ExpectedPoints,Cmp%,PassTD%,Int%,Y/Apass,AY/A,Y/C,QbRating,Sk,SkYds,ANY/A,Sk%,ExpectedPointsPassing,PuntRet,PrYds,PrTD,Y/PR,KickRet,KrYds,KrTD,Y/KR,APYd,FGA019,FGM019,FGA2029,FGM2029,FGA3039,FGM3039,FGA4049,FGM4049,FGA50Plus,FGM50Plus,TFGA,TFGM,FG%,XPA,XPM,XP%,Pnt,PntYds,PntBlck,Y/Pnt,PF_Defense,TotalYds_Defense,Ply_Defense,Y/Play_Defense,TO_Defense,FL_Defense,1stD_Defense,Cmp_Defense,PassAtt_Defense,PassYds_Defense,PassTD_Defense,Int_Defense,NY/A_Defense,1stDpass_Defense,RushAtt_Defense,RushYds_Defense,RushTD_Defense,Y/Arun_Defense,1stDrun_Defense,Pen_Defense,PenYds_Defense,1stPy_Defense,Sc%_Defense,TO%_Defense,ExpectedPoints_Defense,Cmp%_Defense,PassTD%_Defense,Int%_Defense,Y/Apass_Defense,AY/A_Defense,Y/C_Defense,QbRating_Defense,Sk_Defense,SkYds_Defense,ANY/A_Defense,Sk%_Defense,ExpectedPointsPassing_Defense,PntRet_Defense,PrYds_Defense,PrTD_Defense,Y/PR_Defense,KickRet_Defense,KrYds_Defense,KrTD_Defense,Y/KR_Defense,TFGA_Defense,TFGM_Defense,FG%_Defense,XPA_Defense,XPM_Defense,XP%_Defense,Pnt_Defense,PntYds_Defense,PntBlck_Defense,Y/Pnt_Defense,Fmb,ExpectedPointsRunning,ExpectedPointsRunning_Defense,#Dr,Plays/Drive,Yds/Drive,AvgStartingPosition,AvgDriveTime,Pts/Drive,#Dr_Defense,Plays/Drive_Defense,Yds/Drive_Defense,AvgStartingPosition_Defense,AvgDriveTime_Defense,Pts/Drive_Defense,FmbTD,IntTD,OthTD,AllTD,2PM,2PA,Sfty,FmbTD_Defense,IntTD_Defense,OthTD_Defense,2PM_Defense,2PA_Defense,Sfty_Defense,RawPassYds,TO_Differential,PF_Differential,Yds_Differential,PassPercent,RunPercent,PassYdPercent,RunYdPercent,PassTdPercent,RunTdPercent,PassRun1dRatio,RunPass1dRatio,Penalty1dPercent,YppYprRatio,PassPercent_Defense,RunPercent_Defense,PassYdPercent_Defense,RunYdPercent_Defense,PassTdPercent_Defense,RunTdPercent_Defense,Penalty1dPercent_Defense,YppYprRatio_Defense,FumbleLostPercent,DefensivePtsScored,TimeOfPossession,TimeOfPossession_Defense,AvgFieldPositionDifferential
Baltimore Ravens,385.0,5184.0,1058.0,4.9,21.0,9.0,300.0,261.0,433.0,2808.0,16.0,12.0,6.0,147.0,592.0,2376.0,20.0,4.0,132.0,103.0,785.0,21.0,33.0,10.8,-42.34,60.3,3.7,2.8,7.1,6.6,11.8,82.8,33.0,277.0,5.6,7.1,-7.52,44.0,378.0,0.0,8.6,50.0,1007.0,0.0,20.1,6892.0,0.0,0.0,11.0,11.0,12.0,11.0,9.0,5.0,3.0,1.0,35.0,28.0,80.0,41.0,41.0,100.0,84.0,3777.0,0.0,45.0,244.0,4177.0,928.0,4.5,34.0,8.0,228.0,276.0,528.0,2875.0,17.0,26.0,5.1,152.0,366.0,1302.0,4.0,3.6,58.0,114.0,792.0,18.0,21.5,17.4,245.0,52.3,3.2,4.9,5.9,4.4,11.3,60.6,34.0,257.0,3.6,6.0,134.59,38.0,245.0,0.0,6.4,76.0,1720.0,2.0,22.6,22.0,21.0,95.5,25.0,25.0,100.0,92.0,3938.0,0.0,42.8,28.0,-30.94,94.35,194.0,5.6,26.6,32.3,165.0,1.73,195.0,4.9,21.5,28.3,133.0,1.08,1.0,5.0,0.0,42.0,1.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,3085.0,13.0,141.0,1007.0,0.4404536862003781,0.5595463137996219,0.5416666666666666,0.4583333333333334,0.4444444444444444,0.5555555555555556,1.1136363636363635,0.8979591836734694,0.07,1.775,0.6056034482758621,0.3943965517241379,0.6882930332774718,0.3117069667225282,0.8095238095238095,0.19047619047619047,0.07894736842105263,1.6388888888888888,0.32142857142857145,42.0,32010.0,25935.0,3.9999999999999964
Minnesota Vikings,379.0,5288.0,1014.0,5.2,31.0,14.0,292.0,267.0,452.0,2956.0,22.0,17.0,6.0,150.0,519.0,2332.0,15.0,4.5,119.0,90.0,692.0,23.0,34.7,14.7,-36.35,59.1,4.9,3.8,7.1,6.4,12.0,81.5,43.0,261.0,5.3,8.7,0.43,34.0,273.0,1.0,8.0,61.0,1369.0,0.0,22.4,7262.0,0.0,0.0,10.0,10.0,9.0,7.0,9.0,6.0,6.0,6.0,34.0,29.0,85.3,40.0,40.0,100.0,74.0,3521.0,1.0,47.6,333.0,4679.0,946.0,4.9,25.0,13.0,255.0,324.0,530.0,3449.0,15.0,12.0,6.0,163.0,371.0,1230.0,10.0,3.3,72.0,109.0,1002.0,20.0,27.7,12.6,79.68,61.1,2.8,2.3,7.1,6.6,11.6,82.5,45.0,304.0,5.6,7.8,-17.9,42.0,624.0,4.0,14.9,78.0,1830.0,0.0,23.5,36.0,26.0,72.2,35.0,35.0,100.0,80.0,3480.0,0.0,43.5,31.0,-25.28,88.01,190.0,5.5,27.7,29.3,158.0,1.82,191.0,5.1,24.5,32.0,144.0,1.4,2.0,0.0,1.0,41.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0,1.0,3217.0,-6.0,46.0,609.0,0.4881656804733728,0.5118343195266273,0.5590015128593041,0.4409984871406959,0.5945945945945946,0.4054054054054054,1.2605042016806722,0.7933333333333333,0.07876712328767123,1.5777777777777775,0.6078224101479915,0.3921775898520085,0.7371233169480659,0.2628766830519341,0.6,0.4,0.0784313725490196,2.1515151515151514,0.4516129032258064,24.0,30020.0,27504.0,-2.6999999999999993
Indianapolis Colts,377.0,5368.0,969.0,5.5,17.0,5.0,321.0,393.0,585.0,4094.0,27.0,12.0,6.8,220.0,370.0,1274.0,13.0,3.4,80.0,86.0,619.0,21.0,40.7,10.0,135.29,67.2,4.6,2.1,7.1,7.1,10.6,94.7,14.0,86.0,6.8,2.3,168.16,22.0,132.0,0.0,6.0,63.0,1312.0,0.0,20.8,7008.0,0.0,0.0,3.0,3.0,13.0,11.0,7.0,4.0,2.0,2.0,25.0,20.0,80.0,43.0,43.0,100.0,53.0,2343.0,0.0,44.2,298.0,4975.0,983.0,5.1,26.0,11.0,305.0,329.0,481.0,3009.0,6.0,15.0,5.9,165.0,472.0,1966.0,18.0,4.2,119.0,68.0,543.0,21.0,37.3,17.0,-31.05,68.4,1.2,3.1,6.7,5.5,9.8,78.0,30.0,200.0,4.8,5.9,-15.86,27.0,249.0,0.0,9.2,70.0,1700.0,0.0,24.3,38.0,33.0,86.8,25.0,25.0,100.0,53.0,2380.0,0.0,44.9,13.0,-28.63,-12.31,150.0,6.6,35.8,28.2,183.0,2.31,153.0,6.7,32.5,27.6,197.0,1.75,3.0,2.0,0.0,45.0,2.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,1.0,4180.0,9.0,79.0,393.0,0.6181630546955624,0.3818369453044376,0.7626676602086438,0.2373323397913561,0.675,0.325,2.75,0.3636363636363637,0.06542056074766353,2.088235294117647,0.5198372329603256,0.4801627670396744,0.604824120603015,0.39517587939698495,0.25,0.75,0.06885245901639345,1.5952380952380951,0.38461538461538464,30.0,27450.0,30141.0,0.5999999999999979
Tennessee Titans,375.0,5018.0,973.0,5.2,17.0,8.0,268.0,265.0,453.0,2819.0,13.0,9.0,6.1,143.0,508.0,2199.0,24.0,4.3,108.0,108.0,855.0,17.0,34.6,8.9,-3.38,58.5,2.9,2.0,6.4,6.1,11.0,78.8,12.0,83.0,5.8,2.6,46.24,34.0,329.0,0.0,9.7,52.0,1319.0,0.0,25.4,6731.0,0.0,0.0,6.0,6.0,7.0,7.0,19.0,15.0,1.0,1.0,33.0,29.0,87.9,40.0,40.0,100.0,87.0,3725.0,0.0,42.8,234.0,4698.0,1022.0,4.6,31.0,11.0,276.0,342.0,575.0,3196.0,12.0,20.0,5.2,166.0,403.0,1502.0,12.0,3.7,81.0,93.0,750.0,29.0,23.2,15.5,106.35,59.5,2.1,3.5,6.0,4.9,10.1,69.2,44.0,262.0,4.1,7.1,61.73,32.0,290.0,0.0,9.1,61.0,1524.0,0.0,25.0,30.0,20.0,66.7,24.0,24.0,100.0,87.0,3680.0,0.0,42.3,18.0,-44.24,37.62,191.0,5.3,26.1,32.4,147.0,1.81,194.0,5.4,24.2,29.2,154.0,1.21,0.0,3.0,1.0,41.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2902.0,14.0,141.0,320.0,0.4779033915724563,0.5220966084275437,0.5617776006377042,0.4382223993622958,0.35135135135135137,0.6486486486486487,1.3240740740740742,0.7552447552447552,0.06343283582089553,1.4883720930232558,0.6056751467710372,0.3943248532289628,0.680289484887186,0.31971051511281395,0.5,0.5,0.10507246376811594,1.6216216216216215,0.4444444444444444,24.0,28077.0,29876.0,3.1999999999999993
Chicago Bears,375.0,4734.0,991.0,4.8,27.0,13.0,264.0,304.0,528.0,3061.0,20.0,14.0,5.5,153.0,434.0,1673.0,15.0,3.9,98.0,78.0,610.0,13.0,30.5,11.3,-73.66,57.6,3.8,2.7,6.1,5.7,10.6,77.1,29.0,168.0,5.1,5.2,-29.38,39.0,261.0,0.0,6.7,77.0,1919.0,1.0,24.9,7108.0,0.0,0.0,6.0,6.0,12.0,12.0,11.0,8.0,0.0,0.0,29.0,26.0,89.7,41.0,41.0,100.0,96.0,3957.0,0.0,41.2,350.0,5355.0,1087.0,4.9,32.0,10.0,314.0,383.0,622.0,3859.0,21.0,22.0,5.9,208.0,437.0,1496.0,16.0,3.4,93.0,100.0,827.0,13.0,30.4,14.0,57.29,61.6,3.4,3.5,6.6,5.6,10.6,77.2,28.0,217.0,5.1,4.3,-5.43,36.0,203.0,0.0,5.6,68.0,1656.0,0.0,24.4,33.0,26.0,78.8,39.0,38.0,97.4,83.0,3528.0,0.0,42.5,19.0,-35.53,48.03,203.0,5.0,23.3,33.4,135.0,1.63,207.0,5.4,25.9,30.8,150.0,1.63,3.0,1.0,2.0,42.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3229.0,5.0,25.0,-621.0,0.562058526740666,0.437941473259334,0.6465990705534431,0.3534009294465569,0.5714285714285714,0.4285714285714286,1.5612244897959184,0.6405228758169934,0.04924242424242424,1.5641025641025639,0.5979760809567617,0.4020239190432383,0.7206349206349206,0.27936507936507937,0.5675675675675675,0.4324324324324325,0.041401273885350316,1.9411764705882355,0.6842105263157895,38.0,27405.0,31050.0,2.599999999999998
Denver Broncos,370.0,6333.0,1019.0,6.2,30.0,12.0,354.0,386.0,620.0,4471.0,25.0,18.0,7.1,223.0,387.0,1862.0,15.0,4.8,103.0,77.0,739.0,28.0,38.9,17.4,122.17,62.3,4.0,2.9,7.3,6.8,11.8,85.9,12.0,74.0,6.6,1.9,123.98,20.0,196.0,0.0,9.8,71.0,1550.0,0.0,21.8,8199.0,0.0,0.0,8.0,7.0,9.0,8.0,11.0,5.0,6.0,5.0,34.0,25.0,73.5,40.0,39.0,97.5,46.0,2150.0,0.0,46.7,448.0,5993.0,990.0,6.1,13.0,7.0,327.0,333.0,495.0,3656.0,20.0,6.0,7.0,186.0,469.0,2337.0,26.0,5.0,122.0,83.0,738.0,19.0,46.4,7.7,-156.99,67.3,4.0,1.2,7.7,7.9,11.4,98.5,26.0,141.0,7.3,5.0,-136.58,28.0,330.0,1.0,11.8,63.0,1554.0,1.0,24.7,35.0,32.0,91.4,48.0,48.0,100.0,52.0,2413.0,0.0,46.4,18.0,5.37,-28.85,167.0,6.3,37.9,26.0,165.0,2.13,168.0,6.1,35.5,30.2,179.0,2.49,2.0,0.0,0.0,42.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,4545.0,-17.0,-78.0,340.0,0.620215897939156,0.379784102060844,0.7059845255013422,0.29401547449865784,0.625,0.375,2.1650485436893203,0.4618834080717489,0.07909604519774012,1.5208333333333333,0.5262626262626262,0.4737373737373738,0.6100450525613216,0.3899549474386784,0.43478260869565216,0.5652173913043479,0.0581039755351682,1.54,0.6666666666666666,12.0,27555.0,30072.0,-4.199999999999999
Houston Texans,366.0,6113.0,1019.0,6.0,32.0,12.0,340.0,367.0,555.0,4267.0,21.0,20.0,7.3,210.0,432.0,1846.0,16.0,4.3,106.0,80.0,664.0,24.0,38.2,17.3,76.37,66.1,3.8,3.6,8.1,7.2,12.2,88.4,32.0,207.0,6.5,5.5,71.31,32.0,386.0,2.0,12.1,72.0,1550.0,0.0,21.5,8297.0,0.0,0.0,10.0,9.0,10.0,10.0,10.0,8.0,3.0,2.0,33.0,29.0,87.9,37.0,37.0,100.0,53.0,2240.0,0.0,42.3,394.0,5385.0,935.0,5.8,22.0,10.0,300.0,294.0,471.0,3423.0,24.0,12.0,6.9,167.0,439.0,1962.0,18.0,4.5,114.0,81.0,659.0,19.0,38.3,12.0,-85.98,62.4,5.1,2.5,7.6,7.5,12.2,92.3,25.0,175.0,6.8,5.0,-67.19,21.0,235.0,1.0,11.2,73.0,1630.0,0.0,22.3,29.0,25.0,86.2,43.0,43.0,100.0,67.0,2975.0,0.0,44.4,28.0,17.97,-26.27,173.0,6.1,35.3,29.8,178.0,2.0,175.0,5.5,30.7,29.5,154.0,2.11,0.0,1.0,0.0,40.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,4474.0,-10.0,-28.0,728.0,0.5760549558390579,0.4239450441609421,0.6980206118108948,0.3019793881891052,0.5675675675675675,0.4324324324324325,1.981132075471698,0.5047619047619047,0.07058823529411765,1.8837209302325584,0.5304812834224599,0.4695187165775401,0.6356545961002785,0.3643454038997215,0.5714285714285714,0.4285714285714286,0.06333333333333334,1.6888888888888889,0.42857142857142855,6.0,30794.0,26950.0,0.3000000000000007
Dallas Cowboys,362.0,5512.0,979.0,5.6,33.0,13.0,291.0,328.0,547.0,3789.0,29.0,20.0,6.6,171.0,401.0,1723.0,12.0,4.3,102.0,120.0,957.0,18.0,32.1,16.3,-6.02,60.0,5.3,3.7,7.3,6.7,12.2,84.9,31.0,199.0,6.0,5.4,21.04,37.0,238.0,0.0,6.4,70.0,1554.0,1.0,22.2,7494.0,0.0,0.0,1.0,1.0,8.0,7.0,11.0,10.0,2.0,2.0,22.0,20.0,90.9,42.0,42.0,100.0,78.0,3432.0,1.0,44.0,365.0,4709.0,969.0,4.9,22.0,14.0,276.0,308.0,508.0,3003.0,19.0,8.0,5.3,163.0,402.0,1706.0,11.0,4.2,85.0,87.0,601.0,28.0,36.8,10.8,29.16,60.6,3.7,1.6,6.6,6.7,11.0,86.2,59.0,374.0,5.3,10.4,-10.01,37.0,390.0,0.0,10.5,71.0,1510.0,1.0,21.3,44.0,38.0,86.4,33.0,33.0,100.0,74.0,3278.0,0.0,44.3,29.0,-16.01,31.71,190.0,5.3,28.9,29.5,152.0,1.83,185.0,5.5,25.4,32.5,155.0,1.75,0.0,1.0,0.0,43.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,3988.0,-11.0,-3.0,803.0,0.5903983656792645,0.4096016343207355,0.6874092888243831,0.3125907111756169,0.7073170731707317,0.29268292682926833,1.6764705882352942,0.5964912280701754,0.061855670103092786,1.6976744186046513,0.5851393188854489,0.4148606811145511,0.6377150138033553,0.3622849861966447,0.6333333333333333,0.3666666666666667,0.10144927536231883,1.5714285714285712,0.4482758620689655,8.0,28880.0,28675.0,-3.0
Tampa Bay Buccaneers,361.0,5456.0,1045.0,5.2,26.0,13.0,298.0,355.0,562.0,3619.0,18.0,13.0,6.1,184.0,451.0,1837.0,13.0,4.1,100.0,95.0,834.0,14.0,33.3,12.7,-27.62,63.2,3.2,2.3,6.7,6.3,10.7,83.8,32.0,169.0,5.7,5.4,11.21,47.0,440.0,1.0,9.4,60.0,1486.0,1.0,24.8,7581.0,0.0,0.0,12.0,12.0,15.0,15.0,8.0,5.0,3.0,0.0,38.0,32.0,84.2,36.0,35.0,97.2,77.0,3426.0,0.0,44.5,323.0,4898.0,945.0,5.2,30.0,8.0,259.0,276.0,475.0,2997.0,23.0,22.0,5.9,153.0,441.0,1901.0,8.0,4.3,87.0,88.0,660.0,19.0,30.7,14.6,77.11,58.1,4.8,4.6,6.7,5.6,11.5,75.3,29.0,190.0,4.9,5.8,37.84,39.0,392.0,0.0,10.1,74.0,1542.0,0.0,20.8,30.0,28.0,93.3,33.0,33.0,100.0,81.0,3532.0,0.0,43.6,21.0,-28.96,31.41,189.0,5.7,28.8,32.4,163.0,1.66,192.0,5.1,25.4,29.3,147.0,1.57,1.0,3.0,1.0,38.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,3788.0,4.0,38.0,558.0,0.5684210526315789,0.43157894736842106,0.6633064516129032,0.33669354838709675,0.5806451612903226,0.4193548387096774,1.84,0.5434782608695652,0.04697986577181208,1.6341463414634148,0.5333333333333333,0.4666666666666667,0.6118824009799918,0.3881175990200082,0.7419354838709677,0.25806451612903225,0.07335907335907338,1.5581395348837208,0.6190476190476191,30.0,30807.0,28224.0,3.099999999999998
Pittsburgh Steelers,347.0,4991.0,1015.0,4.9,25.0,10.0,290.0,303.0,506.0,3301.0,19.0,15.0,5.9,179.0,460.0,1690.0,16.0,3.7,93.0,95.0,812.0,18.0,32.6,12.6,-27.31,59.9,3.8,3.0,7.1,6.5,11.9,81.9,49.0,306.0,5.4,8.8,45.99,41.0,247.0,0.0,6.0,50.0,1013.0,0.0,20.3,6561.0,1.0,1.0,9.0,9.0,9.0,8.0,10.0,8.0,2.0,1.0,31.0,27.0,87.1,37.0,36.0,97.3,78.0,3107.0,0.0,39.8,223.0,3795.0,974.0,3.9,29.0,9.0,240.0,301.0,533.0,2511.0,12.0,20.0,4.3,149.0,390.0,1284.0,7.0,3.3,73.0,91.0,801.0,18.0,22.9,14.4,207.33,56.5,2.3,3.8,5.4,4.1,9.5,63.4,51.0,350.0,3.2,8.7,126.7,40.0,247.0,0.0,6.2,71.0,1357.0,0.0,19.1,27.0,24.0,88.9,21.0,21.0,100.0,91.0,3868.0,0.0,42.5,28.0,-62.68,76.59,190.0,5.5,26.1,31.1,160.0,1.72,188.0,5.3,20.1,30.6,147.0,1.09,1.0,2.0,0.0,38.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3607.0,4.0,124.0,1196.0,0.5467980295566502,0.4532019704433498,0.6613905029052294,0.3386094970947706,0.5428571428571428,0.4571428571428572,1.924731182795699,0.5195530726256983,0.06206896551724138,1.9189189189189184,0.5995893223819302,0.4004106776180698,0.6616600790513834,0.33833992094861665,0.631578947368421,0.368421052631579,0.075,1.6363636363636365,0.35714285714285715,20.0,30400.0,27636.0,0.5
Miami Dolphins,345.0,5529.0,965.0,5.7,13.0,6.0,308.0,330.0,491.0,3632.0,20.0,7.0,7.0,184.0,448.0,1897.0,18.0,4.2,111.0,81.0,669.0,13.0,33.9,6.9,63.42,67.2,4.1,1.4,7.7,7.8,11.4,97.6,26.0,129.0,7.2,5.0,95.66,28.0,285.0,0.0,10.2,60.0,1213.0,0.0,20.2,7140.0,0.0,0.0,4.0,4.0,7.0,7.0,13.0,9.0,1.0,1.0,25.0,21.0,84.0,40.0,40.0,100.0,74.0,3249.0,0.0,43.9,317.0,5264.0,979.0,5.4,30.0,12.0,296.0,320.0,551.0,3644.0,18.0,18.0,6.2,173.0,388.0,1620.0,11.0,4.2,96.0,86.0,615.0,27.0,35.2,16.4,-8.97,58.1,3.3,3.3,7.0,6.2,12.1,77.0,40.0,218.0,5.4,6.8,-21.41,37.0,485.0,2.0,13.1,68.0,1655.0,0.0,24.3,32.0,29.0,90.6,28.0,28.0,100.0,61.0,2849.0,0.0,46.7,18.0,-25.91,3.41,174.0,5.7,31.6,29.2,171.0,1.89,165.0,6.1,31.8,27.7,168.0,1.76,0.0,2.0,0.0,40.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,1.0,3761.0,17.0,28.0,265.0,0.5357512953367876,0.4642487046632125,0.6568999819135467,0.3431000180864533,0.5263157894736842,0.4736842105263158,1.6576576576576576,0.6032608695652174,0.042207792207792215,1.8333333333333333,0.6036772216547498,0.3963227783452502,0.6922492401215805,0.3077507598784195,0.6206896551724138,0.3793103448275862,0.0912162162162162,1.6666666666666663,0.3333333333333333,14.0,29754.0,27720.0,1.5
San Francisco 49ers,339.0,4978.0,961.0,5.2,35.0,16.0,287.0,309.0,509.0,3379.0,21.0,19.0,6.0,176.0,397.0,1599.0,10.0,4.0,83.0,98.0,732.0,28.0,33.0,18.4,-41.51,60.7,4.1,3.7,7.3,6.5,12.1,81.4,55.0,345.0,5.2,9.8,-7.21,29.0,298.0,0.0,10.3,76.0,1767.0,1.0,23.3,7377.0,0.0,0.0,9.0,9.0,10.0,10.0,11.0,8.0,3.0,2.0,33.0,29.0,87.9,34.0,34.0,100.0,67.0,3203.0,1.0,47.8,381.0,5216.0,1027.0,5.1,18.0,6.0,293.0,331.0,545.0,3507.0,22.0,12.0,6.1,170.0,452.0,1709.0,14.0,3.8,104.0,111.0,869.0,19.0,38.6,9.8,-17.81,60.7,4.0,2.2,6.7,6.5,11.1,85.0,30.0,161.0,5.9,5.2,-46.82,39.0,364.0,0.0,9.3,65.0,1515.0,0.0,23.3,42.0,35.0,83.3,38.0,38.0,100.0,72.0,3053.0,0.0,42.4,36.0,-31.66,17.82,185.0,5.4,26.7,29.2,153.0,1.68,184.0,5.8,28.3,33.7,161.0,1.94,1.0,1.0,2.0,36.0,1.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,3724.0,-17.0,-42.0,-238.0,0.5868886576482829,0.41311134235171704,0.6787866613097628,0.32121333869023705,0.6774193548387096,0.3225806451612904,2.1204819277108435,0.4715909090909091,0.0975609756097561,1.825,0.5598831548198637,0.4401168451801363,0.6723542944785276,0.32764570552147243,0.6111111111111112,0.3888888888888888,0.06484641638225255,1.7631578947368425,0.4444444444444444,24.0,28305.0,29624.0,-4.5000000000000036
Buffalo Bills,336.0,4882.0,956.0,5.1,30.0,15.0,287.0,309.0,479.0,3040.0,14.0,15.0,5.9,167.0,439.0,1842.0,16.0,4.2,107.0,71.0,538.0,13.0,34.1,16.5,-50.77,64.5,2.9,3.1,6.9,6.1,10.7,81.3,38.0,262.0,5.1,7.4,-31.9,30.0,464.0,1.0,15.5,75.0,1816.0,1.0,24.2,7412.0,1.0,1.0,8.0,7.0,11.0,11.0,15.0,10.0,3.0,1.0,38.0,30.0,78.9,34.0,34.0,100.0,58.0,2557.0,0.0,44.1,342.0,5217.0,971.0,5.4,22.0,12.0,293.0,301.0,492.0,3271.0,14.0,10.0,6.3,167.0,455.0,1946.0,18.0,4.3,113.0,72.0,540.0,13.0,36.9,11.2,1.03,61.2,2.8,2.0,7.0,6.6,11.4,83.2,24.0,170.0,6.0,4.7,-20.29,18.0,187.0,0.0,10.4,63.0,1247.0,0.0,19.8,41.0,34.0,82.9,34.0,34.0,100.0,64.0,2918.0,0.0,45.6,33.0,-13.47,13.77,176.0,5.6,27.7,32.1,164.0,1.7,179.0,5.7,29.1,31.7,160.0,1.82,0.0,3.0,0.0,35.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3302.0,-8.0,-6.0,-335.0,0.5407949790794979,0.4592050209205021,0.622695616550594,0.37730438344940603,0.4666666666666667,0.5333333333333333,1.5607476635514017,0.6407185628742516,0.04529616724738676,1.6428571428571428,0.5314109165808445,0.4685890834191555,0.6269886908184781,0.3730113091815219,0.4375,0.5625,0.044368600682593864,1.627906976744186,0.4545454545454545,18.0,28864.0,28640.0,0.40000000000000213
Jacksonville Jaguars,302.0,5106.0,1005.0,5.1,24.0,11.0,312.0,335.0,537.0,3332.0,15.0,13.0,5.8,183.0,426.0,1774.0,17.0,4.2,107.0,104.0,813.0,22.0,29.7,12.8,10.38,62.4,2.8,2.4,6.7,6.2,10.8,81.4,42.0,288.0,5.3,7.3,6.62,29.0,275.0,0.0,9.5,74.0,1678.0,0.0,22.7,7418.0,0.0,0.0,7.0,7.0,6.0,3.0,7.0,5.0,5.0,4.0,25.0,19.0,76.0,33.0,33.0,100.0,67.0,2904.0,0.0,43.3,367.0,5295.0,922.0,5.7,17.0,4.0,289.0,297.0,465.0,3586.0,25.0,13.0,7.3,166.0,428.0,1709.0,14.0,4.0,98.0,80.0,691.0,25.0,38.8,9.4,-70.01,63.9,5.4,2.8,8.1,7.9,12.7,95.4,29.0,191.0,7.1,5.9,-104.82,31.0,269.0,0.0,8.7,51.0,1015.0,0.0,19.9,30.0,27.0,90.0,40.0,40.0,100.0,67.0,2881.0,0.0,43.0,23.0,9.18,27.25,172.0,6.0,29.7,27.3,176.0,1.63,170.0,5.6,31.1,31.2,162.0,2.08,1.0,2.0,0.0,35.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3620.0,-7.0,-65.0,-189.0,0.5761194029850746,0.4238805970149254,0.6525656090873482,0.3474343909126518,0.46875,0.53125,1.7102803738317758,0.5846994535519126,0.07051282051282051,1.5952380952380951,0.5357917570498916,0.4642082429501084,0.6772426817752597,0.3227573182247403,0.6410256410256411,0.3589743589743589,0.08650519031141868,2.025,0.4782608695652174,20.0,30272.0,27540.0,-3.8999999999999986
Seattle Seahawks,294.0,4385.0,927.0,4.7,27.0,12.0,265.0,262.0,474.0,2617.0,18.0,15.0,5.1,142.0,417.0,1768.0,10.0,4.2,104.0,79.0,601.0,19.0,29.5,13.6,-51.6,55.3,3.8,3.2,6.0,5.3,10.8,72.5,36.0,214.0,4.5,7.1,-23.06,35.0,353.0,0.0,10.1,77.0,1948.0,0.0,25.3,7019.0,0.0,0.0,7.0,7.0,10.0,9.0,6.0,5.0,4.0,3.0,27.0,24.0,88.9,30.0,30.0,100.0,90.0,4052.0,1.0,45.0,392.0,6048.0,1058.0,5.7,20.0,11.0,324.0,366.0,566.0,4149.0,25.0,9.0,6.9,207.0,457.0,1899.0,13.0,4.2,98.0,81.0,671.0,19.0,40.1,10.2,-68.09,64.7,4.4,1.6,7.7,7.8,11.9,96.0,35.0,193.0,7.1,5.8,-104.51,44.0,444.0,1.0,10.1,47.0,1205.0,0.0,25.6,41.0,37.0,90.2,39.0,39.0,100.0,68.0,3012.0,0.0,44.3,20.0,-12.57,26.68,176.0,5.4,25.0,30.9,145.0,1.52,187.0,5.9,32.3,29.3,173.0,2.02,2.0,2.0,0.0,32.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2831.0,-7.0,-98.0,-1663.0,0.5501618122977346,0.44983818770226536,0.5968072976054732,0.4031927023945268,0.6428571428571429,0.3571428571428571,1.3653846153846154,0.7323943661971831,0.07169811320754718,1.4285714285714286,0.5680529300567108,0.4319470699432893,0.6860119047619048,0.31398809523809523,0.6578947368421053,0.3421052631578947,0.05864197530864197,1.8333333333333333,0.6,24.0,25520.0,32351.0,1.5999999999999979
