Tm,PF,TotalYds,Ply,Y/Play,TO,FL,1stD,Cmp,PassAtt,PassYds,PassTD,Int,NY/A,1stDpass,RushAtt,RushYds,RushTD,Y/Arun,1stDrun,Pen,PenYds,1stPy,Sc%,TO%,Cmp%,PassTD%,Int%,Y/Apass,AY/A,Y/C,QbRating,Sk,SkYds,ANY/A,Sk%,PuntRet,PrYds,PrTD,Y/PR,KickRet,KrYds,KrTD,Y/KR,APYd,FGA019,FGM019,FGA2029,FGM2029,FGA3039,FGM3039,FGA4049,FGM4049,FGA50Plus,FGM50Plus,TFGA,TFGM,FG%,XPA,XPM,XP%,Pnt,PntYds,PntBlck,Y/Pnt,PF_Defense,TotalYds_Defense,Ply_Defense,Y/Play_Defense,TO_Defense,FL_Defense,1stD_Defense,Cmp_Defense,PassAtt_Defense,PassYds_Defense,PassTD_Defense,Int_Defense,NY/A_Defense,1stDpass_Defense,RushAtt_Defense,RushYds_Defense,RushTD_Defense,Y/Arun_Defense,1stDrun_Defense,Pen_Defense,PenYds_Defense,1stPy_Defense,Sc%_Defense,TO%_Defense,Cmp%_Defense,PassTD%_Defense,Int%_Defense,Y/Apass_Defense,AY/A_Defense,Y/C_Defense,QbRating_Defense,Sk_Defense,SkYds_Defense,ANY/A_Defense,Sk%_Defense,PntRet_Defense,PrYds_Defense,PrTD_Defense,Y/PR_Defense,KickRet_Defense,KrYds_Defense,KrTD_Defense,Y/KR_Defense,TFGA_Defense,TFGM_Defense,FG%_Defense,XPA_Defense,XPM_Defense,XP%_Defense,Pnt_Defense,PntYds_Defense,PntBlck_Defense,Y/Pnt_Defense,Fmb,FmbTD,IntTD,OthTD,AllTD,2PM,2PA,Sfty,FmbTD_Defense,IntTD_Defense,OthTD_Defense,2PM_Defense,2PA_Defense,Sfty_Defense,RawPassYds,TO_Differential,PF_Differential,Yds_Differential,PassPercent,RunPercent,PassYdPercent,RunYdPercent,PassTdPercent,RunTdPercent,PassRun1dRatio,RunPass1dRatio,Penalty1dPercent,YppYprRatio,PassPercent_Defense,RunPercent_Defense,PassYdPercent_Defense,RunYdPercent_Defense,PassTdPercent_Defense,RunTdPercent_Defense,Penalty1dPercent_Defense,YppYprRatio_Defense,FumbleLostPercent,DefensivePtsScored
San Diego Chargers,478.0,6744.0,1129.0,6.0,40.0,22.0,379.0,368.0,629.0,4739.0,34.0,18.0,7.3,224.0,481.0,2005.0,26.0,4.2,127.0,128.0,947.0,28.0,0.0,0.0,58.5,5.4,2.9,7.7,7.5,13.2,89.2,19.0,134.0,7.1,2.9,31.0,378.0,0.0,12.2,70.0,1422.0,0.0,20.3,8696.0,2.0,2.0,7.0,7.0,8.0,5.0,4.0,3.0,5.0,2.0,26.0,19.0,73.1,61.0,55.0,90.2,63,2581.0,1.0,41.0,390.0,6136.0,1109.0,5.5,41.0,18.0,365.0,313.0,571.0,4311.0,22.0,23.0,7.0,216.0,491.0,1825.0,25.0,3.7,114.0,108.0,877.0,35.0,0.0,0.0,54.8,3.9,4.0,8.2,7.2,15.0,78.1,47.0,384.0,6.0,7.6,31.0,168.0,0.0,5.4,88.0,1528.0,0.0,17.4,26.0,19.0,73.1,48.0,45.0,93.8,72.0,2902.0,0.0,40.3,39.0,0.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4873.0,1.0,88.0,608.0,0.5739592559787422,0.4260407440212578,0.7026986951364176,0.2973013048635824,0.5666666666666667,0.43333333333333335,1.763779527559055,0.5669642857142857,0.07387862796833773,1.8333333333333333,0.5572587917042381,0.4427412082957619,0.7025749674054759,0.29742503259452413,0.46808510638297873,0.5319148936170213,0.0958904109589041,2.216216216216216,0.5641025641025641,6.0
Atlanta Falcons,426.0,5664.0,1095.0,5.2,41.0,17.0,318.0,311.0,563.0,3699.0,30.0,24.0,6.2,176.0,495.0,1965.0,15.0,4.0,116.0,90.0,940.0,26.0,0.0,0.0,55.2,5.3,4.3,7.1,6.2,12.8,77.6,37.0,287.0,5.4,6.2,50.0,383.0,0.0,7.7,62.0,1419.0,0.0,22.9,7892.0,2.0,1.0,7.0,7.0,12.0,8.0,11.0,5.0,1.0,0.0,33.0,21.0,63.6,51.0,51.0,100.0,88,3584.0,1.0,40.7,355.0,5354.0,1053.0,5.1,46.0,21.0,303.0,322.0,565.0,3688.0,30.0,25.0,6.2,172.0,459.0,1666.0,10.0,3.6,94.0,97.0,804.0,37.0,0.0,0.0,57.0,5.3,4.4,7.0,6.0,12.2,77.8,29.0,239.0,5.3,4.9,59.0,577.0,2.0,9.8,67.0,1286.0,0.0,19.2,29.0,18.0,62.1,43.0,41.0,95.3,96.0,4051.0,0.0,42.2,31.0,4.0,3.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3986.0,5.0,71.0,310.0,0.547945205479452,0.452054794520548,0.653072033898305,0.34692796610169496,0.6666666666666666,0.33333333333333337,1.5172413793103448,0.6590909090909091,0.08176100628930817,1.775,0.5641025641025641,0.4358974358974359,0.6888307807246918,0.31116921927530816,0.75,0.25,0.12211221122112212,1.9444444444444444,0.5483870967741935,42.0
Cincinnati Bengals,421.0,5968.0,1078.0,5.5,24.0,12.0,361.0,332.0,550.0,3995.0,30.0,12.0,6.8,210.0,493.0,1973.0,19.0,4.0,124.0,109.0,896.0,27.0,0.0,0.0,60.4,5.5,2.2,7.6,7.7,12.7,93.3,35.0,205.0,6.9,6.0,29.0,205.0,0.0,7.1,49.0,1056.0,0.0,21.6,7457.0,0.0,0.0,11.0,9.0,9.0,7.0,11.0,5.0,1.0,1.0,32.0,22.0,68.8,51.0,49.0,96.1,73,3317.0,1.0,45.4,304.0,5289.0,1055.0,5.0,37.0,18.0,324.0,316.0,548.0,3408.0,24.0,19.0,5.8,167.0,465.0,1881.0,12.0,4.0,126.0,104.0,787.0,31.0,0.0,0.0,57.7,4.4,3.5,6.9,6.2,11.9,78.9,42.0,349.0,5.1,7.1,42.0,416.0,0.0,9.9,80.0,1612.0,1.0,20.2,21.0,12.0,57.1,38.0,38.0,100.0,81.0,3264.0,0.0,40.3,25.0,1.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4200.0,13.0,117.0,679.0,0.5426716141001855,0.4573283858998145,0.6694034852546917,0.33059651474530827,0.6122448979591837,0.3877551020408163,1.6935483870967742,0.5904761904761905,0.07479224376731301,1.9,0.5592417061611374,0.44075829383886256,0.6443562110039706,0.35564378899602944,0.6666666666666666,0.33333333333333337,0.09567901234567901,1.725,0.48,12.0
Detroit Lions,397.0,5933.0,1076.0,5.5,43.0,20.0,340.0,228.0,436.0,3138.0,18.0,23.0,6.5,150.0,596.0,2795.0,26.0,4.7,167.0,111.0,990.0,23.0,0.0,0.0,52.3,4.1,5.3,8.0,6.4,15.2,70.7,44.0,337.0,5.1,9.2,52.0,450.0,1.0,8.7,61.0,1164.0,0.0,19.1,7888.0,1.0,1.0,5.0,5.0,14.0,9.0,11.0,7.0,4.0,3.0,35.0,25.0,71.4,46.0,46.0,100.0,64,2784.0,0.0,43.5,322.0,4846.0,991.0,4.9,39.0,15.0,279.0,261.0,475.0,3223.0,22.0,24.0,6.2,158.0,469.0,1623.0,14.0,3.5,93.0,95.0,872.0,28.0,0.0,0.0,54.9,4.6,5.1,7.6,6.2,13.8,73.8,47.0,373.0,4.9,9.0,39.0,299.0,0.0,7.7,70.0,1257.0,0.0,18.0,22.0,19.0,86.4,38.0,37.0,97.4,81.0,3475.0,0.0,42.9,41.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3475.0,-4.0,75.0,1087.0,0.44609665427509293,0.5539033457249071,0.528906118321254,0.471093881678746,0.4090909090909091,0.5909090909090908,0.8982035928143712,1.1133333333333333,0.06764705882352941,1.702127659574468,0.5267406659939455,0.47325933400605447,0.6650846058605036,0.33491539413949645,0.6111111111111112,0.38888888888888884,0.1003584229390681,2.1714285714285713,0.4878048780487805,6.0
Philadelphia Eagles,368.0,5553.0,1057.0,5.3,39.0,17.0,332.0,258.0,476.0,3044.0,25.0,22.0,6.1,150.0,559.0,2509.0,17.0,4.5,157.0,113.0,855.0,25.0,0.0,0.0,54.2,5.3,4.6,6.8,5.8,12.6,73.9,22.0,205.0,5.1,4.4,58.0,422.0,0.0,7.3,43.0,832.0,0.0,19.3,7072.0,0.0,0.0,5.0,5.0,9.0,7.0,13.0,7.0,4.0,1.0,31.0,20.0,64.5,43.0,42.0,97.7,64,2580.0,0.0,40.3,221.0,4447.0,1023.0,4.3,47.0,21.0,266.0,248.0,507.0,2696.0,12.0,26.0,4.9,137.0,476.0,1751.0,11.0,3.7,102.0,91.0,813.0,27.0,0.0,0.0,48.9,2.4,5.1,6.0,4.2,12.3,54.4,40.0,354.0,3.2,7.3,34.0,246.0,0.0,7.2,60.0,1334.0,0.0,22.2,28.0,14.0,50.0,26.0,23.0,88.5,76.0,3093.0,0.0,40.7,33.0,2.0,0.0,0.0,44.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3249.0,8.0,147.0,1106.0,0.47114474929044464,0.5288552507095554,0.5481721591932289,0.4518278408067711,0.5952380952380952,0.40476190476190477,0.9554140127388535,1.0466666666666666,0.07530120481927711,1.511111111111111,0.5347018572825024,0.4652981427174976,0.606251405441871,0.39374859455812905,0.5217391304347826,0.4782608695652174,0.10150375939849623,1.6216216216216215,0.5151515151515151,14.0
Dallas Cowboys,367.0,5880.0,1100.0,5.3,35.0,20.0,321.0,241.0,439.0,3169.0,24.0,15.0,6.7,158.0,630.0,2711.0,15.0,4.3,137.0,103.0,839.0,26.0,0.0,0.0,54.9,5.5,3.4,7.8,7.3,14.2,84.2,31.0,245.0,6.3,6.6,45.0,235.0,0.0,5.2,53.0,981.0,0.0,18.5,7355.0,1.0,1.0,11.0,11.0,9.0,8.0,12.0,7.0,2.0,0.0,35.0,27.0,77.1,40.0,40.0,100.0,81,3284.0,0.0,40.5,277.0,5419.0,1021.0,5.3,53.0,16.0,286.0,236.0,511.0,3370.0,17.0,37.0,6.1,162.0,468.0,2049.0,16.0,4.4,106.0,104.0,837.0,18.0,0.0,0.0,46.2,3.3,7.2,7.3,4.7,15.8,51.8,42.0,347.0,3.7,7.6,38.0,231.0,0.0,6.1,71.0,1508.0,0.0,21.2,29.0,14.0,48.3,34.0,31.0,91.2,80.0,3296.0,0.0,41.2,45.0,1.0,0.0,0.0,40.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3414.0,18.0,90.0,461.0,0.42727272727272725,0.5727272727272728,0.5389455782312925,0.4610544217687075,0.6153846153846154,0.3846153846153846,1.1532846715328466,0.8670886075949367,0.08099688473520249,1.8139534883720931,0.5416258570029383,0.4583741429970617,0.6218859568186013,0.37811404318139874,0.5151515151515151,0.48484848484848486,0.06293706293706294,1.659090909090909,0.4444444444444444,12.0
San Francisco 49ers,357.0,5484.0,1106.0,5.0,25.0,12.0,317.0,328.0,517.0,3543.0,20.0,13.0,6.5,183.0,560.0,1941.0,17.0,3.5,110.0,92.0,752.0,24.0,0.0,0.0,63.4,3.9,2.5,7.3,6.9,11.5,87.7,29.0,223.0,6.2,5.3,48.0,344.0,0.0,7.2,45.0,909.0,1.0,20.2,7043.0,2.0,2.0,9.0,7.0,8.0,4.0,10.0,6.0,0.0,0.0,29.0,19.0,65.5,42.0,42.0,100.0,93,3858.0,0.0,41.5,250.0,4763.0,1014.0,4.7,48.0,21.0,280.0,273.0,514.0,2845.0,16.0,27.0,5.2,144.0,464.0,1918.0,10.0,4.1,113.0,108.0,866.0,23.0,0.0,0.0,53.1,3.1,5.3,6.1,4.4,11.5,60.2,36.0,290.0,3.5,6.5,57.0,664.0,1.0,11.6,67.0,1389.0,0.0,20.7,23.0,13.0,56.5,30.0,29.0,96.7,83.0,3436.0,0.0,41.4,26.0,1.0,4.0,0.0,43.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3766.0,23.0,107.0,721.0,0.4936708860759494,0.5063291139240507,0.6460612691466083,0.35393873085339167,0.5405405405405406,0.45945945945945943,1.6636363636363636,0.6010928961748634,0.07570977917981073,2.085714285714286,0.5424063116370809,0.45759368836291914,0.5973126180978375,0.40268738190216247,0.6153846153846154,0.3846153846153846,0.08214285714285714,1.4878048780487805,0.46153846153846156,30.0
Pittsburgh Steelers,356.0,5598.0,1042.0,5.4,41.0,22.0,318.0,247.0,461.0,3226.0,25.0,19.0,6.6,156.0,554.0,2372.0,21.0,4.3,137.0,97.0,840.0,25.0,0.0,0.0,53.6,5.4,4.1,7.5,6.7,14.0,78.9,27.0,231.0,5.9,5.5,50.0,412.0,0.0,8.2,53.0,1096.0,0.0,20.7,7341.0,3.0,3.0,6.0,5.0,2.0,1.0,5.0,3.0,1.0,0.0,17.0,12.0,70.6,46.0,38.0,82.6,84,3641.0,0.0,43.3,297.0,5652.0,1084.0,5.2,46.0,16.0,323.0,302.0,544.0,3783.0,22.0,30.0,6.5,181.0,500.0,1869.0,10.0,3.7,114.0,112.0,960.0,28.0,0.0,0.0,55.5,4.0,5.5,7.6,5.9,13.6,70.3,40.0,325.0,4.9,6.8,34.0,358.0,2.0,10.5,52.0,1253.0,0.0,24.1,33.0,18.0,54.5,35.0,33.0,94.3,78.0,3284.0,0.0,42.1,39.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3457.0,5.0,59.0,-54.0,0.46833013435700577,0.5316698656429942,0.5762772418720972,0.42372275812790283,0.5434782608695652,0.4565217391304348,1.1386861313868613,0.8782051282051282,0.07861635220125786,1.744186046511628,0.5387453874538746,0.46125461254612543,0.6693205944798302,0.33067940552016983,0.6875,0.3125,0.08668730650154799,2.054054054054054,0.5641025641025641,6.0
New York Jets,355.0,5396.0,1108.0,4.9,31.0,17.0,318.0,283.0,507.0,3055.0,26.0,14.0,5.7,170.0,571.0,2341.0,11.0,4.1,122.0,112.0,936.0,26.0,0.0,0.0,55.8,5.1,2.8,6.5,6.3,11.6,81.1,30.0,224.0,5.5,5.6,50.0,337.0,0.0,6.7,58.0,1151.0,0.0,19.8,7119.0,0.0,0.0,13.0,11.0,8.0,6.0,12.0,8.0,3.0,0.0,36.0,25.0,69.4,39.0,38.0,97.4,81,3290.0,0.0,40.6,287.0,4871.0,1036.0,4.7,36.0,15.0,291.0,275.0,505.0,3004.0,15.0,21.0,5.3,155.0,465.0,1867.0,19.0,4.0,112.0,106.0,935.0,24.0,0.0,0.0,54.5,3.0,4.2,7.0,5.7,12.8,69.1,66.0,518.0,4.1,11.6,31.0,149.0,0.0,4.8,63.0,1415.0,0.0,22.5,20.0,12.0,60.0,36.0,33.0,91.7,94.0,3798.0,0.0,40.4,38.0,1.0,2.0,0.0,40.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3279.0,5.0,68.0,525.0,0.48465703971119134,0.5153429602888087,0.566160118606375,0.43383988139362495,0.7027027027027027,0.29729729729729726,1.3934426229508197,0.7176470588235294,0.08176100628930817,1.5853658536585367,0.5511583011583011,0.4488416988416989,0.6167111476082939,0.38328885239170607,0.4411764705882353,0.5588235294117647,0.08247422680412371,1.75,0.4473684210526316,20.0
Washington Redskins,347.0,5623.0,1087.0,5.2,41.0,19.0,334.0,307.0,525.0,3466.0,19.0,22.0,6.2,173.0,532.0,2157.0,19.0,4.1,136.0,98.0,940.0,25.0,0.0,0.0,58.5,3.6,4.2,7.1,6.0,12.2,75.1,30.0,277.0,5.1,5.4,49.0,507.0,2.0,10.3,67.0,1673.0,0.0,25.0,8095.0,1.0,1.0,8.0,7.0,8.0,6.0,12.0,5.0,1.0,0.0,30.0,19.0,63.3,42.0,38.0,90.5,73,2923.0,0.0,40.0,349.0,5206.0,1016.0,5.1,39.0,15.0,310.0,214.0,452.0,3045.0,21.0,24.0,6.3,152.0,532.0,2161.0,17.0,4.1,133.0,108.0,921.0,25.0,0.0,0.0,47.3,4.6,5.3,7.3,5.9,15.5,65.4,32.0,265.0,4.9,6.6,50.0,388.0,1.0,7.8,69.0,1275.0,0.0,18.5,24.0,17.0,70.8,43.0,38.0,88.4,80.0,3336.0,0.0,41.7,32.0,0.0,2.0,0.0,42.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3743.0,-2.0,-2.0,417.0,0.5105795768169273,0.48942042318307266,0.6163969411346256,0.3836030588653744,0.5,0.5,1.2720588235294117,0.7861271676300579,0.0748502994011976,1.7317073170731707,0.4763779527559055,0.5236220472440944,0.5849020361121783,0.4150979638878217,0.5526315789473685,0.4473684210526315,0.08064516129032258,1.7804878048780488,0.59375,12.0
