Tm,PF,TotalYds,Ply,Y/Play,TO,FL,1stD,Cmp,PassAtt,PassYds,PassTD,Int,NY/A,1stDpass,RushAtt,RushYds,RushTD,Y/Arun,1stDrun,Pen,PenYds,1stPy,Sc%,TO%,Cmp%,PassTD%,Int%,Y/Apass,AY/A,Y/C,QbRating,Sk,SkYds,ANY/A,Sk%,PuntRet,PrYds,PrTD,Y/PR,KickRet,KrYds,KrTD,Y/KR,APYd,FGA019,FGM019,FGA2029,FGM2029,FGA3039,FGM3039,FGA4049,FGM4049,FGA50Plus,FGM50Plus,TFGA,TFGM,FG%,XPA,XPM,XP%,Pnt,PntYds,PntBlck,Y/Pnt,PF_Defense,TotalYds_Defense,Ply_Defense,Y/Play_Defense,TO_Defense,FL_Defense,1stD_Defense,Cmp_Defense,PassAtt_Defense,PassYds_Defense,PassTD_Defense,Int_Defense,NY/A_Defense,1stDpass_Defense,RushAtt_Defense,RushYds_Defense,RushTD_Defense,Y/Arun_Defense,1stDrun_Defense,Pen_Defense,PenYds_Defense,1stPy_Defense,Sc%_Defense,TO%_Defense,Cmp%_Defense,PassTD%_Defense,Int%_Defense,Y/Apass_Defense,AY/A_Defense,Y/C_Defense,QbRating_Defense,Sk_Defense,SkYds_Defense,ANY/A_Defense,Sk%_Defense,PntRet_Defense,PrYds_Defense,PrTD_Defense,Y/PR_Defense,KickRet_Defense,KrYds_Defense,KrTD_Defense,Y/KR_Defense,TFGA_Defense,TFGM_Defense,FG%_Defense,XPA_Defense,XPM_Defense,XP%_Defense,Pnt_Defense,PntYds_Defense,PntBlck_Defense,Y/Pnt_Defense,Fmb,FmbTD,IntTD,OthTD,AllTD,2PM,2PA,Sfty,FmbTD_Defense,IntTD_Defense,OthTD_Defense,2PM_Defense,2PA_Defense,Sfty_Defense,RawPassYds,TO_Differential,PF_Differential,Yds_Differential,PassPercent,RunPercent,PassYdPercent,RunYdPercent,PassTdPercent,RunTdPercent,PassRun1dRatio,RunPass1dRatio,Penalty1dPercent,YppYprRatio,PassPercent_Defense,RunPercent_Defense,PassYdPercent_Defense,RunYdPercent_Defense,PassTdPercent_Defense,RunTdPercent_Defense,Penalty1dPercent_Defense,YppYprRatio_Defense,FumbleLostPercent,DefensivePtsScored
Dallas Cowboys,357.0,5602.0,1093.0,5.1,41.0,16.0,336.0,344.0,587.0,3861.0,27.0,25.0,6.1,208.0,462.0,1741.0,11.0,3.8,95.0,100.0,759.0,33.0,0.0,0.0,58.6,4.6,4.3,7.2,6.2,12.3,78.6,44.0,375.0,5.2,7.0,40.0,237.0,0.0,5.9,62.0,1210.0,0.0,19.5,7439.0,1.0,1.0,5.0,5.0,11.0,8.0,9.0,4.0,2.0,1.0,28.0,19.0,67.9,43.0,42.0,97.7,83.0,3481.0,1.0,41.9,333.0,5608.0,1076.0,5.2,48.0,15.0,312.0,279.0,549.0,3755.0,20.0,33.0,6.1,193.0,465.0,1853.0,18.0,4.0,98.0,108.0,990.0,21.0,0.0,0.0,50.8,3.6,6.0,7.7,5.7,15.1,63.5,62.0,459.0,4.4,10.1,44.0,289.0,0.0,6.6,68.0,1310.0,0.0,19.3,27.0,18.0,66.7,40.0,37.0,92.5,78.0,3221.0,0.0,41.3,29.0,0.0,4.0,1.0,43.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4236.0,7.0,24.0,-6.0,0.5773101555352241,0.42268984446477587,0.6892181363798643,0.3107818636201357,0.7105263157894737,0.2894736842105263,2.1894736842105265,0.4567307692307692,0.09821428571428571,1.8947368421052633,0.5678438661710037,0.4321561338289963,0.6695791726105563,0.33042082738944367,0.5263157894736842,0.4736842105263158,0.0673076923076923,1.925,0.5517241379310345,30.0
Los Angeles Raiders,354.0,5408.0,1081.0,5.0,38.0,14.0,304.0,269.0,506.0,3146.0,20.0,24.0,5.7,167.0,532.0,2262.0,18.0,4.3,111.0,116.0,962.0,26.0,0.0,0.0,53.2,4.0,4.7,6.9,5.5,12.9,68.5,43.0,335.0,4.5,7.8,71.0,785.0,0.0,11.1,54.0,1132.0,0.0,21.0,7634.0,0.0,0.0,9.0,9.0,10.0,7.0,12.0,3.0,1.0,1.0,32.0,20.0,62.5,42.0,40.0,95.2,89.0,3627.0,0.0,40.8,308.0,4603.0,1037.0,4.4,30.0,13.0,273.0,251.0,511.0,2998.0,22.0,17.0,5.2,166.0,461.0,1605.0,7.0,3.5,73.0,109.0,856.0,34.0,0.0,0.0,49.1,4.3,3.3,6.8,6.2,13.9,71.9,65.0,488.0,4.6,11.3,26.0,159.0,0.0,6.1,59.0,1165.0,0.0,19.7,35.0,24.0,68.6,33.0,32.0,97.0,104.0,4358.0,0.0,41.9,27.0,1.0,3.0,0.0,42.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3481.0,-8.0,46.0,805.0,0.5078630897317299,0.4921369102682701,0.5817307692307693,0.4182692307692307,0.5263157894736842,0.4736842105263158,1.5045045045045045,0.6646706586826348,0.08552631578947369,1.6046511627906979,0.5554484088717454,0.4445515911282546,0.6513143601998697,0.34868563980013034,0.7586206896551724,0.24137931034482762,0.12454212454212454,1.9428571428571428,0.5185185185185185,26.0
Seattle Seahawks,349.0,5007.0,1090.0,4.6,41.0,18.0,299.0,304.0,575.0,3363.0,28.0,23.0,5.4,179.0,462.0,1644.0,9.0,3.6,96.0,102.0,827.0,24.0,0.0,0.0,52.9,4.9,4.0,6.6,5.8,12.6,73.4,53.0,457.0,4.6,8.4,53.0,483.0,0.0,9.1,58.0,1166.0,0.0,20.1,7211.0,0.0,0.0,5.0,5.0,9.0,7.0,8.0,1.0,3.0,1.0,25.0,14.0,56.0,41.0,41.0,100.0,91.0,3667.0,0.0,40.3,303.0,5160.0,1030.0,5.0,44.0,20.0,290.0,273.0,496.0,3323.0,22.0,24.0,6.0,179.0,473.0,1837.0,12.0,3.9,90.0,106.0,840.0,21.0,0.0,0.0,55.0,4.4,4.8,7.6,6.3,13.9,74.4,61.0,464.0,4.8,11.0,47.0,374.0,0.0,8.0,47.0,918.0,0.0,19.5,28.0,20.0,71.4,35.0,31.0,88.6,97.0,4084.0,0.0,42.1,34.0,1.0,3.0,3.0,44.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3820.0,3.0,46.0,-153.0,0.5761467889908257,0.4238532110091743,0.6716596764529659,0.32834032354703413,0.7567567567567568,0.2432432432432432,1.8645833333333333,0.5363128491620112,0.0802675585284281,1.8333333333333333,0.5407766990291262,0.4592233009708738,0.6439922480620155,0.3560077519379845,0.6470588235294118,0.3529411764705882,0.07241379310344828,1.9487179487179487,0.5294117647058824,44.0
Minnesota Vikings,346.0,5151.0,1027.0,5.0,47.0,18.0,317.0,311.0,576.0,3635.0,22.0,29.0,5.9,189.0,406.0,1516.0,19.0,3.7,95.0,88.0,690.0,33.0,0.0,0.0,54.0,3.8,5.0,6.8,5.3,12.6,67.3,45.0,296.0,4.5,7.2,25.0,250.0,0.0,10.0,68.0,1576.0,0.0,23.2,7346.0,2.0,1.0,11.0,10.0,7.0,3.0,5.0,1.0,1.0,0.0,26.0,15.0,57.7,43.0,41.0,95.3,67.0,2867.0,0.0,42.8,359.0,5464.0,1065.0,5.1,44.0,22.0,324.0,280.0,490.0,3241.0,20.0,22.0,6.2,163.0,542.0,2223.0,16.0,4.1,139.0,123.0,1000.0,22.0,0.0,0.0,57.1,4.1,4.5,7.1,5.9,12.4,74.1,33.0,223.0,5.1,6.3,36.0,328.0,0.0,9.1,68.0,1491.0,0.0,21.9,37.0,29.0,78.4,39.0,38.0,97.4,65.0,2691.0,0.0,41.4,27.0,1.0,1.0,0.0,43.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3931.0,-3.0,-13.0,-313.0,0.6046738072054528,0.39532619279454717,0.7056882158804115,0.29431178411958847,0.5365853658536586,0.46341463414634143,1.9894736842105263,0.5026455026455027,0.10410094637223975,1.8378378378378377,0.49107981220657276,0.5089201877934273,0.5931551976573939,0.4068448023426061,0.5555555555555556,0.4444444444444444,0.06790123456790123,1.7317073170731707,0.6666666666666666,14.0
Los Angeles Rams,340.0,4520.0,963.0,4.7,35.0,21.0,258.0,234.0,403.0,2463.0,16.0,14.0,5.4,131.0,503.0,2057.0,15.0,4.1,115.0,97.0,730.0,12.0,0.0,0.0,58.1,4.0,3.5,7.1,6.4,12.3,78.9,57.0,409.0,4.7,12.4,38.0,501.0,1.0,13.2,56.0,1394.0,3.0,24.9,6843.0,0.0,0.0,5.0,5.0,12.0,9.0,8.0,6.0,4.0,2.0,29.0,22.0,75.9,39.0,38.0,97.4,88.0,3804.0,1.0,43.2,277.0,4648.0,1048.0,4.4,46.0,17.0,281.0,296.0,548.0,3062.0,19.0,29.0,5.1,155.0,444.0,1586.0,9.0,3.6,104.0,72.0,529.0,22.0,0.0,0.0,54.0,3.5,5.3,6.4,4.7,11.8,63.1,56.0,421.0,3.5,9.3,43.0,297.0,0.0,6.9,66.0,1253.0,0.0,19.0,29.0,23.0,79.3,30.0,28.0,93.3,89.0,3738.0,0.0,42.0,35.0,0.0,4.0,0.0,39.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2872.0,11.0,63.0,-128.0,0.47767393561786087,0.5223260643821391,0.5449115044247788,0.45508849557522124,0.5161290322580645,0.4838709677419355,1.1391304347826088,0.8778625954198473,0.046511627906976744,1.7317073170731707,0.5763358778625954,0.42366412213740456,0.6587779690189329,0.34122203098106707,0.6785714285714286,0.3214285714285714,0.07829181494661921,1.777777777777778,0.6,26.0
Green Bay Packers,337.0,5371.0,1033.0,5.2,45.0,18.0,318.0,267.0,513.0,3163.0,21.0,27.0,5.6,172.0,470.0,2208.0,16.0,4.7,114.0,101.0,798.0,32.0,0.0,0.0,52.0,4.1,5.3,6.9,5.4,13.3,66.0,50.0,389.0,4.2,8.9,38.0,370.0,0.0,9.7,67.0,1318.0,0.0,19.7,7460.0,0.0,0.0,12.0,10.0,4.0,4.0,9.0,5.0,1.0,0.0,26.0,19.0,73.1,40.0,38.0,95.0,82.0,3262.0,0.0,39.8,355.0,5173.0,1051.0,4.9,40.0,25.0,310.0,295.0,509.0,3126.0,22.0,15.0,5.6,178.0,494.0,2047.0,17.0,4.1,111.0,102.0,797.0,21.0,0.0,0.0,58.0,4.3,2.9,6.9,6.4,11.9,81.2,48.0,383.0,5.2,8.6,46.0,364.0,0.0,7.9,71.0,1570.0,2.0,22.1,31.0,16.0,51.6,43.0,41.0,95.3,77.0,3288.0,0.0,42.7,39.0,1.0,2.0,0.0,40.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,3552.0,-5.0,-18.0,198.0,0.5450145208131656,0.4549854791868344,0.58890336994973,0.41109663005027,0.5675675675675675,0.43243243243243246,1.5087719298245614,0.6627906976744186,0.10062893081761007,1.4680851063829787,0.5299714557564225,0.47002854424357754,0.6042915136284555,0.39570848637154454,0.5641025641025641,0.4358974358974359,0.06774193548387097,1.6829268292682928,0.46153846153846156,20.0
Indianapolis Colts,320.0,5006.0,988.0,5.1,34.0,14.0,282.0,235.0,468.0,2567.0,15.0,20.0,5.1,130.0,485.0,2439.0,22.0,5.0,131.0,87.0,678.0,21.0,0.0,0.0,50.2,3.2,4.3,6.0,4.7,12.0,61.8,35.0,244.0,3.9,7.0,42.0,449.0,1.0,10.7,67.0,1403.0,0.0,20.9,7183.0,0.0,0.0,11.0,9.0,6.0,5.0,6.0,2.0,3.0,0.0,26.0,16.0,61.5,39.0,36.0,92.3,80.0,3676.0,2.0,46.0,386.0,5599.0,1079.0,5.2,33.0,17.0,330.0,275.0,504.0,3454.0,24.0,16.0,6.4,192.0,539.0,2145.0,20.0,4.0,124.0,90.0,699.0,14.0,0.0,0.0,54.6,4.8,3.2,7.4,6.9,13.5,81.0,36.0,267.0,6.0,6.7,43.0,572.0,1.0,13.3,59.0,1189.0,0.0,20.2,31.0,25.0,80.6,45.0,41.0,91.1,72.0,2981.0,0.0,41.4,27.0,1.0,0.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2811.0,-1.0,-66.0,-593.0,0.5091093117408907,0.4908906882591093,0.5127846584099081,0.48721534159009194,0.40540540540540543,0.5945945945945945,0.9923664122137404,1.0076923076923077,0.07446808510638298,1.2,0.5004633920296571,0.49953660797034294,0.6168958742632613,0.3831041257367387,0.5454545454545454,0.4545454545454546,0.04242424242424243,1.85,0.5185185185185185,8.0
Kansas City Chiefs,317.0,4877.0,982.0,5.0,34.0,11.0,258.0,267.0,511.0,3391.0,23.0,23.0,6.1,158.0,428.0,1486.0,10.0,3.5,79.0,87.0,666.0,21.0,0.0,0.0,52.3,4.5,4.5,7.3,6.2,14.0,72.3,43.0,335.0,5.1,7.8,43.0,381.0,0.0,8.9,59.0,1117.0,0.0,18.9,6692.0,0.0,0.0,4.0,4.0,11.0,10.0,7.0,7.0,5.0,3.0,27.0,24.0,88.9,35.0,35.0,100.0,95.0,3909.0,2.0,41.1,360.0,5658.0,1126.0,5.0,41.0,14.0,336.0,332.0,576.0,3489.0,22.0,27.0,5.7,184.0,513.0,2169.0,18.0,4.2,129.0,89.0,777.0,23.0,0.0,0.0,57.6,3.8,4.7,6.5,5.2,11.3,70.5,37.0,263.0,4.4,6.0,48.0,530.0,1.0,11.0,69.0,1626.0,0.0,23.6,30.0,25.0,83.3,41.0,39.0,95.1,75.0,3090.0,0.0,41.2,22.0,1.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3726.0,7.0,-43.0,-781.0,0.5641547861507128,0.4358452138492872,0.6953044904654501,0.30469550953454994,0.696969696969697,0.303030303030303,2.0,0.5,0.08139534883720931,2.085714285714286,0.544404973357016,0.455595026642984,0.6166489925768823,0.3833510074231177,0.55,0.44999999999999996,0.06845238095238096,1.5476190476190474,0.5,12.0
Detroit Lions,307.0,4476.0,967.0,4.6,41.0,20.0,259.0,254.0,462.0,2938.0,19.0,21.0,5.7,150.0,452.0,1538.0,13.0,3.4,89.0,104.0,741.0,20.0,0.0,0.0,55.0,4.1,4.5,7.2,6.0,13.1,72.6,53.0,378.0,4.6,10.3,38.0,403.0,1.0,10.6,68.0,1494.0,0.0,22.0,6768.0,2.0,2.0,8.0,5.0,11.0,11.0,7.0,6.0,3.0,2.0,31.0,26.0,83.9,33.0,31.0,93.9,73.0,3054.0,0.0,41.8,366.0,5591.0,1083.0,5.2,36.0,18.0,359.0,283.0,478.0,2906.0,16.0,18.0,5.6,156.0,560.0,2685.0,19.0,4.8,179.0,105.0,729.0,24.0,0.0,0.0,59.2,3.3,3.8,6.8,5.8,11.5,75.1,45.0,336.0,4.6,8.6,44.0,420.0,0.0,9.5,60.0,1313.0,1.0,21.9,36.0,28.0,77.8,40.0,40.0,100.0,64.0,2573.0,0.0,40.2,36.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3316.0,-5.0,-59.0,-1115.0,0.532574974146846,0.46742502585315404,0.6563896336014299,0.3436103663985701,0.59375,0.40625,1.6853932584269662,0.5933333333333334,0.07722007722007722,2.1176470588235294,0.48291782086795937,0.5170821791320406,0.5197639062779467,0.48023609372205334,0.45714285714285713,0.5428571428571429,0.06685236768802229,1.4166666666666667,0.5555555555555556,0.0
Washington Redskins,297.0,5338.0,1135.0,4.7,40.0,19.0,319.0,280.0,512.0,2815.0,13.0,21.0,5.0,157.0,571.0,2523.0,20.0,4.4,147.0,74.0,596.0,15.0,0.0,0.0,54.7,2.5,4.1,6.3,5.0,11.6,65.4,52.0,428.0,3.8,9.2,47.0,508.0,0.0,10.8,60.0,1349.0,0.0,22.5,7620.0,0.0,0.0,8.0,7.0,13.0,8.0,13.0,7.0,1.0,0.0,35.0,22.0,62.9,33.0,31.0,93.9,73.0,2973.0,0.0,40.7,312.0,4480.0,941.0,4.8,34.0,11.0,244.0,239.0,465.0,2746.0,19.0,23.0,5.3,134.0,424.0,1734.0,11.0,4.1,94.0,89.0,699.0,16.0,0.0,0.0,51.4,4.1,4.9,6.7,5.3,13.1,65.9,52.0,378.0,4.0,10.1,32.0,285.0,0.0,8.9,53.0,1186.0,2.0,22.4,28.0,22.0,78.6,35.0,34.0,97.1,85.0,3723.0,0.0,43.8,27.0,0.0,0.0,0.0,33.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3243.0,-6.0,-15.0,858.0,0.49691629955947136,0.5030837004405286,0.5273510678156613,0.4726489321843387,0.3939393939393939,0.6060606060606061,1.0680272108843538,0.9363057324840764,0.047021943573667714,1.4318181818181817,0.5494155154091392,0.45058448459086076,0.6129464285714286,0.38705357142857144,0.6333333333333333,0.3666666666666667,0.06557377049180328,1.6341463414634148,0.7037037037037037,2.0
Tampa Bay Buccaneers,294.0,4766.0,982.0,4.9,48.0,22.0,291.0,269.0,508.0,3122.0,22.0,26.0,5.7,162.0,434.0,1644.0,11.0,3.8,95.0,103.0,751.0,34.0,0.0,0.0,53.0,4.3,5.1,6.7,5.3,12.7,67.4,40.0,301.0,4.4,7.3,25.0,229.0,0.0,9.2,80.0,1622.0,0.0,20.3,6930.0,1.0,1.0,5.0,5.0,10.0,8.0,10.0,5.0,6.0,3.0,32.0,22.0,68.8,32.0,30.0,93.8,79.0,3317.0,2.0,42.0,448.0,6108.0,1087.0,5.6,40.0,22.0,351.0,318.0,505.0,3678.0,18.0,18.0,6.8,185.0,547.0,2430.0,28.0,4.4,146.0,114.0,945.0,20.0,0.0,0.0,63.0,3.6,3.6,7.8,6.9,12.4,84.2,35.0,277.0,6.0,6.5,47.0,519.0,0.0,11.0,51.0,1187.0,0.0,23.3,43.0,32.0,74.4,50.0,50.0,100.0,59.0,2620.0,0.0,44.4,37.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,3423.0,-8.0,-154.0,-1342.0,0.5580448065173116,0.4419551934826884,0.6550566512798993,0.3449433487201007,0.6666666666666666,0.33333333333333337,1.7052631578947368,0.5864197530864198,0.11683848797250859,1.7631578947368423,0.49678012879484823,0.5032198712051518,0.6021611001964636,0.39783889980353637,0.391304347826087,0.6086956521739131,0.05698005698005698,1.7727272727272725,0.5945945945945946,0.0
New Orleans Saints,294.0,4479.0,997.0,4.5,36.0,13.0,250.0,260.0,508.0,2796.0,20.0,23.0,4.9,148.0,431.0,1683.0,4.0,3.9,83.0,96.0,805.0,19.0,0.0,0.0,51.2,3.9,4.5,6.4,5.2,12.5,65.7,58.0,461.0,3.8,10.2,30.0,215.0,0.0,7.2,71.0,1547.0,0.0,21.8,6741.0,0.0,0.0,5.0,4.0,14.0,13.0,12.0,11.0,4.0,3.0,35.0,31.0,88.6,29.0,27.0,93.1,89.0,3763.0,0.0,42.3,401.0,5815.0,1083.0,5.4,37.0,16.0,335.0,306.0,529.0,3653.0,26.0,21.0,6.4,188.0,508.0,2162.0,19.0,4.3,125.0,108.0,837.0,22.0,0.0,0.0,57.8,4.9,4.0,7.5,6.7,13.0,81.4,46.0,322.0,5.6,8.0,45.0,397.0,0.0,8.8,43.0,968.0,1.0,22.5,28.0,21.0,75.0,48.0,48.0,100.0,81.0,3418.0,0.0,42.2,23.0,2.0,2.0,1.0,29.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3257.0,1.0,-107.0,-1336.0,0.567703109327984,0.43229689067201604,0.624246483590087,0.37575351640991295,0.8333333333333334,0.16666666666666663,1.783132530120482,0.5608108108108109,0.076,1.6410256410256412,0.530932594644506,0.46906740535549396,0.6282029234737747,0.3717970765262253,0.5777777777777777,0.4222222222222223,0.06567164179104477,1.744186046511628,0.5652173913043478,30.0
Cleveland Browns,287.0,4921.0,983.0,5.0,36.0,23.0,271.0,222.0,414.0,2636.0,17.0,13.0,5.9,128.0,533.0,2285.0,16.0,4.3,119.0,99.0,753.0,24.0,0.0,0.0,53.6,4.1,3.1,7.0,6.4,13.0,76.4,36.0,249.0,5.3,8.0,47.0,371.0,1.0,7.9,53.0,1217.0,0.0,23.0,6741.0,1.0,1.0,2.0,2.0,9.0,8.0,5.0,3.0,1.0,0.0,18.0,14.0,77.8,35.0,35.0,100.0,81.0,3261.0,0.0,40.3,294.0,4958.0,1050.0,4.7,27.0,9.0,297.0,289.0,509.0,3107.0,18.0,18.0,5.6,172.0,497.0,1851.0,14.0,3.7,106.0,102.0,773.0,19.0,0.0,0.0,56.8,3.5,3.5,6.8,5.9,12.0,74.8,44.0,353.0,4.8,8.0,36.0,304.0,0.0,8.4,51.0,884.0,0.0,17.3,29.0,19.0,65.5,34.0,33.0,97.1,91.0,3840.0,0.0,42.2,40.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2885.0,-9.0,-7.0,-37.0,0.4577822990844354,0.5422177009155646,0.535663483031904,0.46433651696809597,0.5151515151515151,0.48484848484848486,1.0756302521008403,0.9296875,0.08856088560885608,1.627906976744186,0.5266666666666666,0.4733333333333334,0.626663977410246,0.37333602258975396,0.5625,0.4375,0.06397306397306397,1.8378378378378377,0.575,6.0
Philadelphia Eagles,286.0,5216.0,1050.0,5.0,40.0,12.0,292.0,290.0,567.0,3586.0,19.0,28.0,5.8,188.0,428.0,1630.0,8.0,3.8,82.0,98.0,736.0,22.0,0.0,0.0,51.1,3.4,4.9,7.1,5.6,13.9,65.0,55.0,450.0,4.4,8.8,45.0,393.0,0.0,8.7,56.0,1160.0,0.0,20.7,7256.0,0.0,0.0,6.0,6.0,11.0,11.0,8.0,6.0,5.0,2.0,30.0,25.0,83.3,29.0,29.0,100.0,91.0,3777.0,0.0,41.5,310.0,5135.0,1057.0,4.9,32.0,14.0,307.0,251.0,478.0,2930.0,18.0,18.0,5.5,160.0,526.0,2205.0,17.0,4.2,122.0,99.0,834.0,25.0,0.0,0.0,52.5,3.8,3.8,6.9,5.9,13.1,71.4,53.0,359.0,4.7,10.0,41.0,462.0,1.0,11.3,65.0,1293.0,0.0,19.9,29.0,13.0,44.8,38.0,37.0,97.4,92.0,3919.0,0.0,42.6,25.0,1.0,2.0,0.0,30.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4036.0,-8.0,-24.0,81.0,0.5923809523809523,0.40761904761904766,0.6875,0.3125,0.7037037037037037,0.2962962962962963,2.292682926829268,0.43617021276595747,0.07534246575342465,1.868421052631579,0.5023651844843898,0.4976348155156102,0.5705939629990263,0.4294060370009737,0.5142857142857142,0.48571428571428577,0.08143322475570032,1.6428571428571428,0.48,20.0
Houston Oilers,284.0,4652.0,998.0,4.7,37.0,15.0,270.0,277.0,512.0,3082.0,18.0,22.0,5.4,149.0,428.0,1570.0,13.0,3.7,96.0,127.0,1150.0,25.0,0.0,0.0,54.1,3.5,4.3,6.9,5.7,12.7,69.7,58.0,441.0,4.3,10.2,30.0,250.0,0.0,8.3,67.0,1515.0,0.0,22.6,6868.0,0.0,0.0,7.0,6.0,11.0,8.0,6.0,4.0,3.0,3.0,27.0,21.0,77.8,31.0,29.0,93.5,84.0,3490.0,0.0,41.5,412.0,6155.0,1091.0,5.6,35.0,20.0,356.0,260.0,462.0,3341.0,29.0,15.0,6.6,158.0,588.0,2814.0,21.0,4.8,150.0,121.0,908.0,48.0,0.0,0.0,56.3,6.3,3.2,7.9,7.7,14.1,89.3,41.0,313.0,6.5,8.2,45.0,345.0,0.0,7.7,39.0,970.0,0.0,24.9,34.0,19.0,55.9,51.0,49.0,96.1,68.0,2679.0,0.0,39.4,41.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3523.0,-2.0,-128.0,-1503.0,0.5711422845691383,0.4288577154308617,0.6625107480653483,0.33748925193465173,0.5806451612903226,0.4193548387096774,1.5520833333333333,0.6442953020134228,0.09259259259259259,1.864864864864865,0.461044912923923,0.538955087076077,0.5428107229894394,0.45718927701056056,0.58,0.42000000000000004,0.1348314606741573,1.6458333333333335,0.36585365853658536,6.0
Atlanta Falcons,282.0,4960.0,1091.0,4.5,30.0,10.0,296.0,254.0,462.0,2494.0,13.0,20.0,4.7,132.0,560.0,2466.0,14.0,4.4,149.0,126.0,1149.0,15.0,0.0,0.0,55.0,2.8,4.3,6.5,5.2,11.9,66.5,69.0,531.0,3.5,13.0,31.0,223.0,0.0,7.2,72.0,1406.0,1.0,19.5,7169.0,0.0,0.0,9.0,7.0,10.0,8.0,11.0,8.0,1.0,1.0,31.0,24.0,77.4,29.0,30.0,103.4,89.0,3757.0,0.0,42.2,452.0,5850.0,1014.0,5.8,34.0,12.0,329.0,289.0,535.0,3798.0,32.0,22.0,6.6,181.0,437.0,2052.0,24.0,4.7,112.0,97.0,738.0,36.0,0.0,0.0,54.0,6.0,4.1,7.7,7.1,14.3,82.1,42.0,331.0,6.0,7.3,52.0,417.0,0.0,8.0,62.0,1135.0,0.0,18.3,23.0,17.0,73.9,56.0,55.0,98.2,69.0,2898.0,0.0,42.0,23.0,1.0,1.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3025.0,4.0,-170.0,-890.0,0.4867094408799267,0.5132905591200734,0.5028225806451613,0.4971774193548387,0.48148148148148145,0.5185185185185186,0.8859060402684564,1.128787878787879,0.05067567567567568,1.477272727272727,0.5690335305719921,0.43096646942800787,0.6492307692307693,0.3507692307692307,0.5714285714285714,0.4285714285714286,0.1094224924012158,1.6382978723404256,0.43478260869565216,12.0
St. Louis Cardinals,278.0,5086.0,1016.0,5.0,34.0,16.0,301.0,296.0,534.0,3112.0,19.0,18.0,5.2,171.0,417.0,1974.0,14.0,4.7,108.0,101.0,816.0,22.0,0.0,0.0,55.4,3.6,3.4,6.7,5.9,12.1,74.0,65.0,469.0,4.5,10.9,40.0,393.0,0.0,9.8,78.0,1421.0,0.0,18.2,7368.0,1.0,1.0,5.0,3.0,8.0,5.0,10.0,4.0,4.0,0.0,28.0,13.0,46.4,34.0,33.0,97.1,87.0,3628.0,2.0,41.7,414.0,5381.0,1045.0,5.1,27.0,14.0,314.0,253.0,461.0,3003.0,34.0,13.0,6.1,169.0,552.0,2378.0,11.0,4.3,115.0,88.0,742.0,30.0,0.0,0.0,54.9,7.4,2.8,7.1,7.3,12.9,90.1,32.0,254.0,6.3,6.5,51.0,456.0,0.0,8.9,56.0,1150.0,0.0,20.5,38.0,28.0,73.7,47.0,46.0,97.9,75.0,3068.0,0.0,40.9,38.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3581.0,-7.0,-136.0,-295.0,0.5895669291338582,0.4104330708661418,0.6118757373181282,0.38812426268187183,0.5757575757575758,0.4242424242424242,1.5833333333333333,0.631578947368421,0.07308970099667775,1.425531914893617,0.4717703349282297,0.5282296650717704,0.5580747073034752,0.4419252926965248,0.7555555555555555,0.24444444444444446,0.09554140127388536,1.6511627906976745,0.42105263157894735,8.0
