Tm,PF,TotalYds,Ply,Y/Play,TO,FL,1stD,Cmp,PassAtt,PassYds,PassTD,Int,NY/A,1stDpass,RushAtt,RushYds,RushTD,Y/Arun,1stDrun,Pen,PenYds,1stPy,Sc%,TO%,Cmp%,PassTD%,Int%,Y/Apass,AY/A,Y/C,QbRating,Sk,SkYds,ANY/A,Sk%,PuntRet,PrYds,PrTD,Y/PR,KickRet,KrYds,KrTD,Y/KR,APYd,FGA019,FGM019,FGA2029,FGM2029,FGA3039,FGM3039,FGA4049,FGM4049,FGA50Plus,FGM50Plus,TFGA,TFGM,FG%,XPA,XPM,XP%,Pnt,PntYds,PntBlck,Y/Pnt,PF_Defense,TotalYds_Defense,Ply_Defense,Y/Play_Defense,TO_Defense,FL_Defense,1stD_Defense,Cmp_Defense,PassAtt_Defense,PassYds_Defense,PassTD_Defense,Int_Defense,NY/A_Defense,1stDpass_Defense,RushAtt_Defense,RushYds_Defense,RushTD_Defense,Y/Arun_Defense,1stDrun_Defense,Pen_Defense,PenYds_Defense,1stPy_Defense,Sc%_Defense,TO%_Defense,Cmp%_Defense,PassTD%_Defense,Int%_Defense,Y/Apass_Defense,AY/A_Defense,Y/C_Defense,QbRating_Defense,Sk_Defense,SkYds_Defense,ANY/A_Defense,Sk%_Defense,PntRet_Defense,PrYds_Defense,PrTD_Defense,Y/PR_Defense,KickRet_Defense,KrYds_Defense,KrTD_Defense,Y/KR_Defense,TFGA_Defense,TFGM_Defense,FG%_Defense,XPA_Defense,XPM_Defense,XP%_Defense,Pnt_Defense,PntYds_Defense,PntBlck_Defense,Y/Pnt_Defense,Fmb,FmbTD,IntTD,OthTD,AllTD,2PM,2PA,Sfty,FmbTD_Defense,IntTD_Defense,OthTD_Defense,2PM_Defense,2PA_Defense,Sfty_Defense,RawPassYds,TO_Differential,PF_Differential,Yds_Differential,PassPercent,RunPercent,PassYdPercent,RunYdPercent,PassTdPercent,RunTdPercent,PassRun1dRatio,RunPass1dRatio,Penalty1dPercent,YppYprRatio,PassPercent_Defense,RunPercent_Defense,PassYdPercent_Defense,RunYdPercent_Defense,PassTdPercent_Defense,RunTdPercent_Defense,Penalty1dPercent_Defense,YppYprRatio_Defense,FumbleLostPercent,DefensivePtsScored
Minnesota Vikings,354.0,5354.0,1022.0,5.2,22.0,6.0,293.0,319.0,540.0,3313.0,26.0,16.0,5.8,177.0,449.0,2041.0,14.0,4.5,96.0,97.0,800.0,20.0,0.0,0.0,59.1,4.8,3.0,6.6,6.2,11.1,82.3,33.0,224.0,5.4,5.8,34.0,444.0,0.0,13.1,65.0,1414.0,0.0,21.8,7494.0,0.0,0.0,12.0,11.0,5.0,3.0,9.0,5.0,1.0,0.0,27.0,19.0,70.4,34.0,33.0,97.1,81.0,3407.0,0.0,42.1,359.0,5687.0,1028.0,5.5,27.0,15.0,325.0,336.0,542.0,3704.0,28.0,12.0,6.3,195.0,442.0,1983.0,13.0,4.5,104.0,81.0,668.0,26.0,0.0,0.0,62.0,5.2,2.2,7.3,7.3,11.8,92.2,44.0,253.0,6.4,7.5,49.0,566.0,1.0,11.6,67.0,1398.0,0.0,20.9,30.0,23.0,76.7,37.0,36.0,97.3,70.0,2933.0,0.0,41.9,16.0,2.0,0.0,0.0,42.0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3537.0,5.0,-5.0,-333.0,0.5606653620352251,0.4393346379647749,0.6187896899514381,0.3812103100485619,0.65,0.35,1.84375,0.5423728813559322,0.06825938566552901,1.4666666666666666,0.5700389105058365,0.42996108949416345,0.651310005275189,0.348689994724811,0.6829268292682927,0.31707317073170727,0.08,1.6222222222222222,0.375,12.0
New York Jets,348.0,4727.0,1043.0,4.5,22.0,12.0,291.0,319.0,564.0,3242.0,20.0,10.0,5.3,173.0,431.0,1485.0,10.0,3.4,97.0,83.0,678.0,21.0,0.0,0.0,56.6,3.5,1.8,6.3,6.2,11.1,79.9,48.0,313.0,5.2,7.8,59.0,674.0,1.0,11.4,54.0,1236.0,2.0,22.9,6995.0,1.0,1.0,11.0,10.0,17.0,11.0,6.0,2.0,6.0,4.0,41.0,28.0,68.3,36.0,36.0,100.0,75.0,3255.0,1.0,43.4,287.0,5320.0,1057.0,5.0,25.0,7.0,301.0,304.0,558.0,3421.0,23.0,18.0,5.8,177.0,470.0,1899.0,9.0,4.0,103.0,99.0,832.0,21.0,0.0,0.0,54.5,4.1,3.2,6.6,5.9,12.0,75.1,29.0,242.0,5.2,4.9,47.0,459.0,0.0,9.8,54.0,1134.0,0.0,21.0,27.0,18.0,66.7,28.0,27.0,96.4,92.0,3864.0,0.0,42.0,27.0,0.0,4.0,1.0,38.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3555.0,3.0,61.0,-593.0,0.5867689357622243,0.41323106423777567,0.6858472604188703,0.31415273958112966,0.6666666666666666,0.33333333333333337,1.7835051546391754,0.5606936416184971,0.07216494845360824,1.8529411764705883,0.5553453169347209,0.4446546830652791,0.6430451127819549,0.35695488721804514,0.71875,0.28125,0.06976744186046512,1.65,0.4444444444444444,30.0
Miami Dolphins,339.0,5135.0,1028.0,5.0,20.0,8.0,311.0,332.0,576.0,3792.0,16.0,12.0,6.3,199.0,430.0,1343.0,18.0,3.1,87.0,93.0,783.0,25.0,0.0,0.0,57.6,2.8,2.1,6.8,6.5,11.9,79.2,22.0,153.0,6.0,3.7,32.0,335.0,0.0,10.5,63.0,1298.0,0.0,20.6,6918.0,2.0,2.0,15.0,14.0,10.0,8.0,6.0,3.0,3.0,1.0,36.0,28.0,77.8,33.0,33.0,100.0,68.0,2962.0,0.0,43.6,327.0,5364.0,1004.0,5.3,27.0,17.0,299.0,329.0,530.0,3551.0,23.0,10.0,6.3,176.0,443.0,1813.0,9.0,4.1,106.0,92.0,892.0,17.0,0.0,0.0,62.1,4.3,1.9,7.1,7.2,11.5,90.1,31.0,231.0,6.3,5.5,43.0,323.0,0.0,7.5,53.0,1018.0,0.0,19.2,35.0,25.0,71.4,32.0,30.0,93.8,63.0,2678.0,0.0,42.5,22.0,3.0,0.0,0.0,37.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,3945.0,7.0,12.0,-229.0,0.5817120622568094,0.4182879377431906,0.7384615384615385,0.2615384615384615,0.47058823529411764,0.5294117647058824,2.2873563218390807,0.4371859296482412,0.08038585209003216,2.193548387096774,0.5587649402390438,0.4412350597609562,0.6620059656972409,0.3379940343027591,0.71875,0.28125,0.056856187290969896,1.7317073170731707,0.36363636363636365,18.0
Tennessee Oilers,333.0,4919.0,993.0,5.0,26.0,13.0,288.0,220.0,420.0,2505.0,15.0,13.0,5.5,136.0,541.0,2414.0,17.0,4.5,130.0,103.0,814.0,22.0,0.0,0.0,52.4,3.6,3.1,6.4,5.8,12.3,71.6,32.0,199.0,4.9,7.1,32.0,244.0,0.0,7.6,58.0,1150.0,0.0,19.8,6651.0,2.0,2.0,6.0,6.0,11.0,10.0,14.0,7.0,2.0,2.0,35.0,27.0,77.1,32.0,32.0,100.0,74.0,3081.0,0.0,41.6,310.0,5231.0,992.0,5.3,32.0,18.0,292.0,321.0,543.0,3658.0,21.0,14.0,6.3,193.0,414.0,1573.0,12.0,3.8,79.0,94.0,830.0,20.0,0.0,0.0,59.1,3.9,2.6,7.2,6.8,12.1,83.4,35.0,240.0,6.0,6.1,36.0,430.0,0.0,11.9,71.0,1528.0,0.0,21.5,30.0,22.0,73.3,34.0,34.0,100.0,69.0,3008.0,0.0,43.6,31.0,2.0,2.0,0.0,36.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2704.0,6.0,23.0,-312.0,0.4551863041289023,0.5448136958710976,0.5092498475299858,0.4907501524700142,0.46875,0.53125,1.0461538461538462,0.9558823529411765,0.0763888888888889,1.4222222222222223,0.5826612903225806,0.4173387096774194,0.6992926782641943,0.3007073217358057,0.6363636363636364,0.36363636363636365,0.0684931506849315,1.8947368421052633,0.41935483870967744,24.0
Washington Redskins,327.0,4998.0,1033.0,4.8,29.0,7.0,300.0,283.0,547.0,3383.0,22.0,22.0,5.8,192.0,453.0,1615.0,12.0,3.6,86.0,78.0,639.0,22.0,0.0,0.0,51.7,4.0,4.0,6.5,5.5,12.7,69.1,33.0,198.0,4.9,5.7,38.0,442.0,1.0,11.6,59.0,1283.0,1.0,21.7,6911.0,2.0,2.0,4.0,4.0,6.0,5.0,8.0,4.0,4.0,1.0,24.0,16.0,66.7,39.0,39.0,100.0,85.0,3833.0,1.0,45.1,289.0,5030.0,1058.0,4.8,30.0,14.0,292.0,267.0,513.0,2818.0,14.0,16.0,5.1,149.0,508.0,2212.0,15.0,4.4,129.0,96.0,849.0,14.0,0.0,0.0,52.0,2.7,3.1,6.0,5.2,11.6,66.7,37.0,280.0,4.3,6.7,33.0,237.0,0.0,7.2,67.0,1515.0,0.0,22.6,25.0,21.0,84.0,28.0,28.0,100.0,95.0,4038.0,0.0,42.5,21.0,1.0,3.0,0.0,40.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,3581.0,1.0,38.0,-32.0,0.5614714424007744,0.4385285575992256,0.6768707482993197,0.3231292517006803,0.6470588235294118,0.3529411764705882,2.2325581395348837,0.4479166666666667,0.07333333333333333,1.8055555555555556,0.5198487712665406,0.4801512287334594,0.5602385685884692,0.4397614314115308,0.4827586206896552,0.5172413793103448,0.04794520547945205,1.3636363636363635,0.3333333333333333,24.0
Baltimore Ravens,326.0,5291.0,1043.0,5.1,33.0,17.0,292.0,338.0,586.0,3702.0,25.0,16.0,5.9,176.0,420.0,1589.0,7.0,3.8,99.0,101.0,777.0,17.0,0.0,0.0,57.7,4.3,2.7,6.7,6.3,11.6,80.9,37.0,227.0,5.6,5.9,42.0,564.0,2.0,13.4,71.0,1435.0,0.0,20.2,7501.0,0.0,0.0,9.0,8.0,12.0,12.0,11.0,6.0,2.0,0.0,34.0,26.0,76.5,32.0,32.0,100.0,83.0,3540.0,0.0,42.7,345.0,5363.0,1068.0,5.0,28.0,11.0,306.0,332.0,556.0,3673.0,20.0,17.0,6.1,180.0,470.0,1690.0,17.0,3.6,101.0,106.0,828.0,25.0,0.0,0.0,59.7,3.6,3.1,7.1,6.5,11.9,80.8,42.0,293.0,5.5,7.0,53.0,460.0,0.0,8.7,58.0,1323.0,1.0,22.8,34.0,24.0,70.6,35.0,33.0,94.3,82.0,3608.0,0.0,44.0,37.0,0.0,1.0,0.0,35.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,3929.0,-5.0,-19.0,-72.0,0.5973154362416108,0.40268456375838924,0.6996786996786997,0.30032130032130033,0.78125,0.21875,1.7777777777777777,0.5625,0.05821917808219178,1.7631578947368423,0.5599250936329588,0.44007490636704116,0.6848778668655603,0.3151221331344397,0.5405405405405406,0.45945945945945943,0.08169934640522876,1.972222222222222,0.4594594594594595,8.0
Oakland Raiders,324.0,5102.0,947.0,5.4,24.0,14.0,263.0,294.0,529.0,3514.0,29.0,10.0,6.0,170.0,360.0,1588.0,9.0,4.4,74.0,117.0,976.0,19.0,0.0,0.0,55.6,5.5,1.9,7.5,7.7,13.4,89.9,58.0,430.0,6.2,9.9,27.0,210.0,0.0,7.8,81.0,1699.0,0.0,21.0,7493.0,0.0,0.0,5.0,3.0,6.0,4.0,10.0,5.0,1.0,1.0,22.0,13.0,59.1,35.0,33.0,94.3,93.0,4189.0,0.0,45.0,419.0,6116.0,1108.0,5.5,22.0,12.0,345.0,324.0,552.0,3870.0,21.0,10.0,6.6,199.0,525.0,2246.0,19.0,4.3,121.0,117.0,977.0,25.0,0.0,0.0,58.7,3.8,1.8,7.4,7.4,12.7,87.1,31.0,239.0,6.6,5.3,52.0,431.0,0.0,8.3,48.0,1124.0,0.0,23.4,43.0,38.0,88.4,37.0,37.0,100.0,77.0,3034.0,0.0,39.4,25.0,2.0,1.0,0.0,41.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,3944.0,-2.0,-95.0,-1014.0,0.6198521647307286,0.38014783526927143,0.68874950999608,0.31125049000392,0.7631578947368421,0.23684210526315785,2.2972972972972974,0.43529411764705883,0.07224334600760456,1.7045454545454544,0.526173285198556,0.473826714801444,0.6327665140614781,0.3672334859385219,0.525,0.475,0.07246376811594203,1.7209302325581397,0.56,20.0
Atlanta Falcons,320.0,4716.0,980.0,4.8,24.0,13.0,281.0,273.0,484.0,3073.0,26.0,11.0,5.7,168.0,442.0,1643.0,8.0,3.7,88.0,101.0,773.0,25.0,0.0,0.0,56.4,5.4,2.3,7.1,7.2,12.6,87.2,54.0,372.0,5.8,10.0,52.0,483.0,0.0,9.3,51.0,1198.0,2.0,23.5,6753.0,1.0,1.0,10.0,10.0,7.0,7.0,6.0,3.0,3.0,2.0,27.0,23.0,85.2,35.0,35.0,100.0,89.0,3498.0,0.0,39.3,361.0,5106.0,960.0,5.3,28.0,10.0,274.0,275.0,496.0,3440.0,24.0,18.0,6.2,180.0,409.0,1666.0,18.0,4.1,76.0,115.0,872.0,18.0,0.0,0.0,55.4,4.8,3.6,7.6,7.0,13.8,81.2,55.0,354.0,5.6,10.0,21.0,55.0,0.0,2.6,52.0,1167.0,0.0,22.4,20.0,14.0,70.0,39.0,39.0,100.0,90.0,3834.0,0.0,42.6,34.0,0.0,0.0,0.0,36.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,3445.0,4.0,-41.0,-390.0,0.5489795918367347,0.4510204081632653,0.6516115351993215,0.34838846480067853,0.7647058823529411,0.23529411764705888,1.9090909090909092,0.5238095238095238,0.08896797153024912,1.9189189189189186,0.5739583333333333,0.42604166666666665,0.6737171954563259,0.3262828045436741,0.5714285714285714,0.4285714285714286,0.06569343065693431,1.853658536585366,0.38235294117647056,0.0
Philadelphia Eagles,317.0,5590.0,1116.0,5.0,32.0,16.0,326.0,330.0,587.0,3647.0,22.0,16.0,5.6,203.0,465.0,1943.0,11.0,4.2,105.0,104.0,866.0,18.0,0.0,0.0,56.2,3.7,2.7,6.8,6.4,12.1,78.5,64.0,362.0,5.2,9.8,31.0,234.0,0.0,7.5,69.0,1520.0,1.0,22.0,7776.0,0.0,0.0,7.0,7.0,12.0,11.0,11.0,4.0,1.0,0.0,31.0,22.0,71.0,33.0,33.0,100.0,88.0,3702.0,1.0,42.1,372.0,4932.0,1009.0,4.9,26.0,12.0,286.0,259.0,490.0,2923.0,20.0,14.0,5.5,150.0,476.0,2009.0,16.0,4.2,115.0,86.0,708.0,21.0,0.0,0.0,52.9,4.1,2.9,6.5,6.1,12.4,75.1,43.0,278.0,5.1,8.1,48.0,515.0,1.0,10.7,66.0,1548.0,0.0,23.5,33.0,24.0,72.7,42.0,42.0,100.0,87.0,3602.0,0.0,41.4,35.0,1.0,1.0,0.0,36.0,1.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,4009.0,-6.0,-55.0,658.0,0.5833333333333334,0.41666666666666663,0.6524150268336315,0.3475849731663685,0.6666666666666666,0.33333333333333337,1.9333333333333333,0.5172413793103449,0.05521472392638037,1.6190476190476188,0.5282457879088206,0.4717542120911794,0.5926601784266018,0.4073398215733982,0.5555555555555556,0.4444444444444444,0.07342657342657342,1.5476190476190474,0.45714285714285713,12.0
Indianapolis Colts,313.0,4869.0,1035.0,4.7,28.0,11.0,301.0,317.0,523.0,3142.0,16.0,17.0,5.4,171.0,450.0,1727.0,10.0,3.8,109.0,106.0,880.0,21.0,0.0,0.0,60.6,3.1,3.3,6.8,6.0,11.2,77.6,62.0,418.0,4.6,10.6,31.0,248.0,0.0,8.0,68.0,1442.0,0.0,21.2,7048.0,0.0,0.0,9.0,9.0,14.0,12.0,15.0,10.0,3.0,1.0,41.0,32.0,78.0,21.0,21.0,100.0,67.0,3034.0,0.0,45.3,401.0,4854.0,928.0,5.2,25.0,13.0,280.0,261.0,453.0,2820.0,26.0,12.0,5.8,163.0,438.0,2034.0,18.0,4.6,95.0,102.0,861.0,22.0,0.0,0.0,57.6,5.7,2.6,6.8,6.7,11.8,86.4,37.0,247.0,5.7,7.6,43.0,491.0,0.0,11.4,64.0,1544.0,1.0,24.1,31.0,27.0,87.1,44.0,42.0,95.5,64.0,2950.0,0.0,46.1,23.0,2.0,2.0,1.0,31.0,4.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3560.0,-3.0,-88.0,15.0,0.5652173913043478,0.4347826086956522,0.6453070445676731,0.35469295543232693,0.6153846153846154,0.3846153846153846,1.5688073394495412,0.6374269005847953,0.06976744186046512,1.7894736842105263,0.5280172413793104,0.4719827586206896,0.580964153275649,0.419035846724351,0.5909090909090909,0.40909090909090906,0.07857142857142857,1.4782608695652175,0.4782608695652174,32.0
New York Giants,307.0,4513.0,1027.0,4.4,19.0,7.0,273.0,249.0,474.0,2525.0,16.0,12.0,5.0,124.0,521.0,1988.0,14.0,3.8,113.0,116.0,1005.0,36.0,0.0,0.0,52.5,3.4,2.5,5.8,5.4,11.1,70.9,32.0,238.0,4.6,6.3,47.0,455.0,1.0,9.7,51.0,963.0,0.0,18.9,6183.0,1.0,1.0,6.0,6.0,7.0,6.0,14.0,8.0,4.0,1.0,32.0,22.0,68.8,29.0,27.0,93.1,112.0,4572.0,1.0,40.8,265.0,5067.0,1082.0,4.7,44.0,17.0,310.0,325.0,596.0,3616.0,10.0,27.0,5.6,195.0,432.0,1451.0,17.0,3.4,82.0,122.0,1056.0,33.0,0.0,0.0,54.5,1.7,4.5,6.6,4.9,12.2,61.9,54.0,341.0,4.0,8.3,40.0,382.0,0.0,9.6,49.0,1163.0,1.0,23.7,25.0,19.0,76.0,27.0,26.0,96.3,89.0,3747.0,0.0,42.1,23.0,0.0,4.0,0.0,35.0,1.0,5.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,2763.0,25.0,42.0,-554.0,0.49269717624148,0.50730282375852,0.5594947928207401,0.4405052071792599,0.5333333333333333,0.4666666666666667,1.0973451327433628,0.9112903225806451,0.13186813186813187,1.5263157894736843,0.600739371534196,0.399260628465804,0.7136372607065324,0.28636273929346756,0.37037037037037035,0.6296296296296297,0.1064516129032258,1.9411764705882353,0.30434782608695654,26.0
Dallas Cowboys,304.0,4778.0,1015.0,4.7,23.0,11.0,279.0,314.0,553.0,3141.0,19.0,12.0,5.3,170.0,423.0,1637.0,6.0,3.9,82.0,116.0,1058.0,27.0,0.0,0.0,56.8,3.4,2.2,6.2,6.0,11.0,77.8,39.0,313.0,5.0,6.6,47.0,512.0,1.0,10.9,63.0,1520.0,0.0,24.1,7151.0,1.0,1.0,16.0,16.0,9.0,9.0,10.0,7.0,2.0,1.0,38.0,34.0,89.5,24.0,24.0,100.0,86.0,3592.0,0.0,41.8,314.0,4516.0,1022.0,4.4,19.0,12.0,281.0,253.0,473.0,2522.0,20.0,7.0,4.9,139.0,511.0,1994.0,12.0,3.9,104.0,99.0,757.0,38.0,0.0,0.0,53.5,4.2,1.5,5.7,5.9,10.7,78.5,38.0,195.0,5.1,7.4,40.0,365.0,0.0,9.1,65.0,1172.0,0.0,18.0,27.0,20.0,74.1,34.0,34.0,100.0,95.0,4142.0,0.0,43.6,23.0,2.0,1.0,0.0,29.0,2.0,5.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,3454.0,-4.0,-10.0,262.0,0.5832512315270936,0.41674876847290643,0.6573880284637924,0.3426119715362076,0.76,0.24,2.073170731707317,0.4823529411764706,0.0967741935483871,1.5897435897435899,0.5,0.5,0.558458813108946,0.44154118689105404,0.625,0.375,0.13523131672597866,1.4615384615384617,0.4782608695652174,18.0
Tampa Bay Buccaneers,299.0,4376.0,915.0,4.8,23.0,11.0,249.0,224.0,404.0,2442.0,21.0,12.0,5.6,134.0,479.0,1934.0,15.0,4.0,88.0,77.0,660.0,27.0,0.0,0.0,55.4,5.2,3.0,6.5,6.2,11.8,80.4,32.0,196.0,5.3,7.3,51.0,645.0,1.0,12.6,51.0,1075.0,0.0,21.1,6290.0,0.0,0.0,5.0,5.0,3.0,2.0,6.0,5.0,3.0,1.0,17.0,13.0,76.5,35.0,32.0,91.4,84.0,3621.0,1.0,43.1,263.0,4628.0,982.0,4.7,26.0,13.0,265.0,325.0,518.0,3011.0,13.0,13.0,5.4,155.0,420.0,1617.0,10.0,3.9,96.0,93.0,814.0,14.0,0.0,0.0,62.7,2.5,2.5,6.5,5.8,10.3,79.2,44.0,331.0,4.8,7.8,42.0,388.0,0.0,9.2,44.0,957.0,1.0,21.8,29.0,18.0,62.1,25.0,25.0,100.0,88.0,3661.0,0.0,41.6,31.0,0.0,0.0,1.0,38.0,0.0,3.0,0.0,1.0,4.0,0.0,4.0,0.0,1.0,2638.0,3.0,36.0,-252.0,0.47650273224043715,0.5234972677595628,0.5580438756855576,0.4419561243144424,0.5833333333333334,0.41666666666666663,1.5227272727272727,0.6567164179104478,0.10843373493975904,1.625,0.5723014256619144,0.42769857433808556,0.6506050129645635,0.3493949870354365,0.5652173913043478,0.4347826086956522,0.052830188679245285,1.6666666666666667,0.3548387096774194,6.0
St. Louis Rams,299.0,4761.0,1013.0,4.7,30.0,15.0,271.0,271.0,526.0,3198.0,14.0,15.0,5.6,161.0,443.0,1563.0,15.0,3.5,85.0,142.0,1065.0,25.0,0.0,0.0,51.5,2.7,2.9,6.7,5.9,13.0,69.9,44.0,326.0,4.9,7.7,40.0,274.0,0.0,6.9,68.0,1454.0,0.0,21.4,6893.0,0.0,0.0,9.0,8.0,12.0,8.0,14.0,7.0,2.0,2.0,37.0,25.0,67.6,32.0,32.0,100.0,95.0,4027.0,1.0,42.4,359.0,5066.0,1021.0,5.0,39.0,14.0,296.0,288.0,543.0,3379.0,26.0,25.0,5.8,177.0,440.0,1687.0,10.0,3.8,84.0,133.0,1064.0,35.0,0.0,0.0,53.0,4.8,4.6,6.8,5.7,12.8,71.3,38.0,296.0,4.8,6.5,60.0,618.0,1.0,10.3,54.0,1262.0,1.0,23.4,31.0,26.0,83.9,31.0,31.0,100.0,82.0,3649.0,0.0,44.5,29.0,2.0,1.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,3524.0,9.0,-60.0,-305.0,0.562685093780849,0.43731490621915103,0.6717076244486453,0.3282923755513547,0.4827586206896552,0.5172413793103448,1.8941176470588235,0.5279503105590062,0.09225092250922509,1.9142857142857144,0.5690499510284035,0.4309500489715965,0.666995657323332,0.333004342676668,0.7222222222222222,0.2777777777777778,0.11824324324324324,1.7894736842105263,0.5172413793103449,18.0
Arizona Cardinals,283.0,4713.0,1075.0,4.4,42.0,20.0,295.0,317.0,602.0,3458.0,19.0,22.0,5.1,186.0,395.0,1255.0,9.0,3.2,79.0,93.0,775.0,30.0,0.0,0.0,52.7,3.2,3.7,6.6,5.6,12.5,68.6,78.0,495.0,4.2,11.5,41.0,461.0,0.0,11.2,70.0,1696.0,0.0,24.2,7364.0,1.0,1.0,7.0,7.0,8.0,6.0,11.0,5.0,2.0,0.0,29.0,19.0,65.5,29.0,28.0,96.6,92.0,4072.0,1.0,44.3,379.0,5426.0,1049.0,5.2,20.0,5.0,298.0,279.0,491.0,3246.0,23.0,15.0,6.2,167.0,524.0,2180.0,13.0,4.2,112.0,113.0,981.0,19.0,0.0,0.0,56.8,4.7,3.1,7.0,6.6,12.4,81.7,34.0,215.0,5.8,6.5,40.0,441.0,1.0,11.0,42.0,945.0,1.0,22.5,35.0,30.0,85.7,37.0,35.0,94.6,94.0,4127.0,0.0,43.9,27.0,0.0,3.0,1.0,32.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,3953.0,-22.0,-96.0,-713.0,0.6325581395348837,0.3674418604651163,0.7337152556757903,0.2662847443242097,0.6785714285714286,0.3214285714285714,2.3544303797468356,0.42473118279569894,0.1016949152542373,2.0624999999999996,0.5004766444232602,0.49952335557673977,0.5982307408772577,0.4017692591227423,0.6388888888888888,0.36111111111111116,0.06375838926174497,1.6666666666666665,0.7407407407407407,24.0
San Diego Chargers,266.0,4505.0,1025.0,4.4,35.0,14.0,251.0,291.0,565.0,3089.0,12.0,21.0,5.0,160.0,409.0,1416.0,5.0,3.5,70.0,129.0,1101.0,21.0,0.0,0.0,51.5,2.1,3.7,6.2,4.9,11.9,62.2,51.0,386.0,3.9,8.3,47.0,489.0,3.0,10.4,75.0,1613.0,1.0,21.5,7101.0,0.0,0.0,8.0,7.0,12.0,12.0,11.0,7.0,0.0,0.0,31.0,26.0,83.9,27.0,26.0,96.3,90.0,4017.0,1.0,44.6,425.0,5166.0,1048.0,4.9,26.0,11.0,308.0,297.0,568.0,3468.0,31.0,15.0,5.8,181.0,453.0,1698.0,12.0,3.7,92.0,101.0,784.0,35.0,0.0,0.0,52.3,5.5,2.6,6.4,6.3,12.2,79.5,27.0,164.0,5.7,4.5,39.0,416.0,0.0,10.7,63.0,1517.0,1.0,24.1,26.0,25.0,96.2,46.0,46.0,100.0,85.0,3706.0,0.0,43.6,30.0,2.0,3.0,1.0,27.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,1.0,3475.0,-9.0,-159.0,-661.0,0.6009756097560975,0.39902439024390246,0.6856825749167591,0.3143174250832409,0.7058823529411765,0.2941176470588235,2.2857142857142856,0.4375,0.08366533864541832,1.7714285714285716,0.5677480916030534,0.4322519083969466,0.6713124274099884,0.3286875725900116,0.7209302325581395,0.2790697674418605,0.11363636363636363,1.7297297297297298,0.4666666666666667,36.0
Carolina Panthers,265.0,4615.0,1019.0,4.5,39.0,15.0,284.0,289.0,534.0,2845.0,17.0,24.0,4.9,170.0,441.0,1770.0,11.0,4.0,91.0,94.0,763.0,23.0,0.0,0.0,54.1,3.2,4.5,5.9,4.5,10.9,63.7,44.0,311.0,3.6,7.6,41.0,310.0,0.0,7.6,64.0,1500.0,0.0,23.4,6738.0,1.0,1.0,7.0,6.0,8.0,8.0,4.0,4.0,6.0,3.0,26.0,22.0,84.6,25.0,25.0,100.0,85.0,3604.0,0.0,42.4,314.0,4980.0,1023.0,4.9,22.0,11.0,290.0,260.0,490.0,3007.0,17.0,11.0,5.7,163.0,497.0,1973.0,12.0,4.0,112.0,97.0,757.0,15.0,0.0,0.0,53.1,3.5,2.2,6.6,6.3,12.5,76.2,36.0,246.0,5.4,6.8,38.0,428.0,2.0,11.3,55.0,1276.0,1.0,23.2,25.0,21.0,84.0,35.0,35.0,100.0,88.0,3758.0,0.0,42.7,30.0,0.0,0.0,0.0,28.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3156.0,-17.0,-49.0,-365.0,0.5672227674190383,0.4327772325809617,0.6164680390032503,0.3835319609967497,0.6071428571428571,0.3928571428571429,1.8681318681318682,0.5352941176470588,0.08098591549295775,1.475,0.5141739980449658,0.4858260019550342,0.6038152610441767,0.3961847389558233,0.5862068965517241,0.4137931034482759,0.05172413793103448,1.65,0.5,2.0
