Tm,PF,TotalYds,Ply,Y/Play,TO,FL,1stD,Cmp,PassAtt,PassYds,PassTD,Int,NY/A,1stDpass,RushAtt,RushYds,RushTD,Y/Arun,1stDrun,Pen,PenYds,1stPy,Sc%,TO%,Cmp%,PassTD%,Int%,Y/Apass,AY/A,Y/C,QbRating,Sk,SkYds,ANY/A,Sk%,PuntRet,PrYds,PrTD,Y/PR,KickRet,KrYds,KrTD,Y/KR,APYd,FGA019,FGM019,FGA2029,FGM2029,FGA3039,FGM3039,FGA4049,FGM4049,FGA50Plus,FGM50Plus,TFGA,TFGM,FG%,XPA,XPM,XP%,Pnt,PntYds,PntBlck,Y/Pnt,PF_Defense,TotalYds_Defense,Ply_Defense,Y/Play_Defense,TO_Defense,FL_Defense,1stD_Defense,Cmp_Defense,PassAtt_Defense,PassYds_Defense,PassTD_Defense,Int_Defense,NY/A_Defense,1stDpass_Defense,RushAtt_Defense,RushYds_Defense,RushTD_Defense,Y/Arun_Defense,1stDrun_Defense,Pen_Defense,PenYds_Defense,1stPy_Defense,Sc%_Defense,TO%_Defense,Cmp%_Defense,PassTD%_Defense,Int%_Defense,Y/Apass_Defense,AY/A_Defense,Y/C_Defense,QbRating_Defense,Sk_Defense,SkYds_Defense,ANY/A_Defense,Sk%_Defense,PntRet_Defense,PrYds_Defense,PrTD_Defense,Y/PR_Defense,KickRet_Defense,KrYds_Defense,KrTD_Defense,Y/KR_Defense,TFGA_Defense,TFGM_Defense,FG%_Defense,XPA_Defense,XPM_Defense,XP%_Defense,Pnt_Defense,PntYds_Defense,PntBlck_Defense,Y/Pnt_Defense,Fmb,FmbTD,IntTD,OthTD,AllTD,2PM,2PA,Sfty,FmbTD_Defense,IntTD_Defense,OthTD_Defense,2PM_Defense,2PA_Defense,Sfty_Defense,RawPassYds,TO_Differential,PF_Differential,Yds_Differential,PassPercent,RunPercent,PassYdPercent,RunYdPercent,PassTdPercent,RunTdPercent,PassRun1dRatio,RunPass1dRatio,Penalty1dPercent,YppYprRatio,PassPercent_Defense,RunPercent_Defense,PassYdPercent_Defense,RunYdPercent_Defense,PassTdPercent_Defense,RunTdPercent_Defense,Penalty1dPercent_Defense,YppYprRatio_Defense,FumbleLostPercent,DefensivePtsScored
Dallas Cowboys,340.0,5056.0,1017.0,5.0,40.0,20.0,293.0,288.0,500.0,3191.0,19.0,20.0,5.8,176.0,465.0,1865.0,17.0,4.0,93.0,131.0,1091.0,24.0,0.0,0.0,57.6,3.8,4.0,7.2,6.1,12.5,76.0,52.0,403.0,4.8,9.4,41.0,353.0,0.0,8.6,64.0,1295.0,0.0,20.2,7139.0,0.0,0.0,8.0,8.0,8.0,7.0,12.0,9.0,1.0,1.0,29.0,25.0,86.2,36.0,37.0,102.8,84.0,3324.0,0.0,39.6,348.0,5061.0,1012.0,5.0,43.0,20.0,294.0,269.0,502.0,3444.0,21.0,23.0,6.2,175.0,459.0,1617.0,19.0,3.5,85.0,100.0,851.0,34.0,0.0,0.0,53.6,4.2,4.6,7.5,6.3,14.1,73.0,51.0,337.0,5.1,9.2,45.0,376.0,1.0,8.4,65.0,1281.0,0.0,19.7,29.0,19.0,65.5,41.0,39.0,95.1,75.0,3045.0,0.0,40.6,30.0,0.0,2.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3594.0,3.0,-8.0,-5.0,0.5427728613569321,0.45722713864306785,0.631131329113924,0.368868670886076,0.5277777777777778,0.4722222222222222,1.89247311827957,0.5284090909090909,0.08191126279863481,1.8,0.5464426877470355,0.4535573122529645,0.6804979253112033,0.31950207468879666,0.525,0.475,0.11564625850340136,2.142857142857143,0.6666666666666666,12.0
Philadelphia Eagles,337.0,5077.0,1101.0,4.6,35.0,19.0,289.0,283.0,520.0,3050.0,26.0,16.0,5.2,154.0,509.0,2027.0,12.0,4.0,112.0,116.0,919.0,23.0,0.0,0.0,54.4,5.0,3.1,6.8,6.5,12.6,79.8,72.0,511.0,4.8,12.2,34.0,202.0,0.0,5.9,66.0,1112.0,0.0,16.8,7091.0,1.0,1.0,5.0,4.0,11.0,6.0,12.0,8.0,2.0,0.0,31.0,19.0,61.3,40.0,38.0,95.0,102.0,3884.0,3.0,38.1,380.0,5249.0,1046.0,5.0,48.0,27.0,301.0,305.0,561.0,3606.0,29.0,21.0,5.8,186.0,428.0,1643.0,16.0,3.8,85.0,105.0,830.0,30.0,0.0,0.0,54.4,5.2,3.7,7.2,6.6,13.3,79.2,57.0,452.0,5.2,9.2,54.0,469.0,0.0,8.7,59.0,1276.0,0.0,21.6,29.0,18.0,62.1,46.0,44.0,95.7,88.0,3265.0,0.0,37.1,44.0,2.0,0.0,0.0,40.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3561.0,13.0,-43.0,-172.0,0.5376930063578564,0.46230699364214356,0.6007484735079771,0.3992515264920229,0.6842105263157895,0.3157894736842105,1.375,0.7272727272727273,0.07958477508650519,1.7,0.5908221797323135,0.40917782026768645,0.6869879977138502,0.3130120022861498,0.6444444444444445,0.3555555555555555,0.09966777408637874,1.8947368421052633,0.4318181818181818,14.0
Minnesota Vikings,336.0,4809.0,980.0,4.9,33.0,10.0,293.0,232.0,446.0,2826.0,21.0,23.0,5.7,136.0,482.0,1983.0,20.0,4.1,129.0,96.0,814.0,28.0,0.0,0.0,52.0,4.7,5.2,7.1,5.8,13.7,69.4,52.0,359.0,4.4,10.4,36.0,420.0,1.0,11.7,71.0,1421.0,0.0,20.0,7051.0,0.0,0.0,12.0,10.0,6.0,3.0,9.0,0.0,2.0,1.0,29.0,14.0,48.3,41.0,40.0,97.6,79.0,3116.0,1.0,39.4,335.0,4824.0,979.0,4.9,37.0,11.0,281.0,278.0,498.0,3100.0,24.0,26.0,5.8,159.0,440.0,1724.0,9.0,3.9,95.0,107.0,964.0,27.0,0.0,0.0,55.8,4.8,5.2,6.8,5.5,12.3,71.4,41.0,307.0,4.5,7.6,44.0,424.0,0.0,9.6,64.0,1173.0,0.0,18.3,31.0,24.0,77.4,38.0,35.0,92.1,74.0,2953.0,0.0,39.9,28.0,0.0,0.0,0.0,42.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,3185.0,4.0,1.0,-15.0,0.5081632653061224,0.49183673469387756,0.5876481597005615,0.4123518402994385,0.5121951219512195,0.4878048780487805,1.054263565891473,0.9485294117647058,0.09556313993174062,1.7317073170731707,0.550561797752809,0.449438202247191,0.642620232172471,0.357379767827529,0.7272727272727273,0.2727272727272727,0.09608540925266904,1.7435897435897436,0.35714285714285715,2.0
New York Jets,334.0,4630.0,1041.0,4.4,34.0,19.0,292.0,302.0,517.0,2959.0,18.0,15.0,5.1,169.0,458.0,1671.0,17.0,3.6,97.0,135.0,1055.0,26.0,0.0,0.0,58.4,3.5,2.9,6.6,6.0,11.3,77.7,66.0,443.0,4.5,11.3,42.0,497.0,2.0,11.8,65.0,1221.0,0.0,18.8,6816.0,0.0,0.0,12.0,12.0,8.0,6.0,5.0,2.0,1.0,0.0,26.0,20.0,76.9,38.0,38.0,100.0,82.0,3046.0,0.0,37.1,360.0,5041.0,993.0,5.1,29.0,11.0,300.0,260.0,488.0,3206.0,27.0,18.0,6.2,153.0,476.0,1835.0,15.0,3.9,117.0,96.0,881.0,30.0,0.0,0.0,53.3,5.5,3.7,7.0,6.4,13.1,78.7,29.0,206.0,5.7,5.6,33.0,162.0,0.0,4.9,54.0,1013.0,0.0,18.8,29.0,20.0,69.0,43.0,42.0,97.7,80.0,3072.0,0.0,38.4,33.0,1.0,0.0,1.0,39.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3402.0,-5.0,-26.0,-411.0,0.5600384245917387,0.4399615754082613,0.6390928725701944,0.3609071274298056,0.5142857142857142,0.48571428571428577,1.7422680412371134,0.5739644970414202,0.08904109589041095,1.8333333333333333,0.5206445115810675,0.4793554884189325,0.6359849236262646,0.3640150763737354,0.6428571428571429,0.3571428571428571,0.1,1.794871794871795,0.5757575757575758,14.0
New England Patriots,320.0,4454.0,986.0,4.5,31.0,13.0,266.0,236.0,440.0,2683.0,22.0,18.0,5.7,158.0,513.0,1771.0,12.0,3.5,84.0,64.0,506.0,24.0,0.0,0.0,53.6,5.0,4.1,6.7,5.8,12.4,74.1,33.0,246.0,4.9,7.0,25.0,213.0,0.0,8.5,48.0,901.0,0.0,18.8,5849.0,0.0,0.0,6.0,6.0,11.0,6.0,8.0,3.0,3.0,1.0,28.0,16.0,57.1,39.0,38.0,97.4,89.0,3427.0,2.0,38.5,293.0,4877.0,1053.0,4.6,42.0,21.0,293.0,273.0,520.0,3099.0,17.0,21.0,5.5,159.0,490.0,1778.0,13.0,3.6,112.0,110.0,846.0,22.0,0.0,0.0,52.5,3.3,4.0,6.6,5.4,12.6,67.5,43.0,339.0,4.4,7.6,41.0,397.0,0.0,9.7,63.0,1130.0,0.0,17.9,27.0,18.0,66.7,33.0,33.0,100.0,77.0,2934.0,0.0,38.1,36.0,1.0,2.0,2.0,39.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2929.0,11.0,27.0,-423.0,0.47971602434077076,0.5202839756592292,0.6023798832510103,0.39762011674898967,0.6470588235294118,0.3529411764705882,1.880952380952381,0.5316455696202531,0.09022556390977443,1.9142857142857144,0.5346628679962013,0.46533713200379867,0.6354316177978265,0.36456838220217347,0.5666666666666667,0.43333333333333335,0.07508532423208192,1.8333333333333333,0.3611111111111111,30.0
Los Angeles Rams,317.0,4651.0,957.0,4.9,33.0,15.0,276.0,220.0,420.0,2554.0,16.0,18.0,5.7,136.0,512.0,2097.0,15.0,4.1,118.0,91.0,677.0,22.0,0.0,0.0,52.4,3.8,4.3,6.5,5.4,12.5,67.9,25.0,196.0,4.6,5.6,40.0,245.0,0.0,6.1,63.0,1282.0,1.0,20.3,6421.0,1.0,1.0,6.0,6.0,4.0,3.0,9.0,7.0,1.0,0.0,21.0,17.0,81.0,38.0,36.0,94.7,77.0,3181.0,1.0,41.3,361.0,5121.0,961.0,5.3,27.0,11.0,279.0,281.0,504.0,3389.0,31.0,16.0,6.3,162.0,419.0,1732.0,8.0,4.1,95.0,100.0,888.0,22.0,0.0,0.0,55.8,6.2,3.2,7.3,7.1,13.1,86.4,38.0,304.0,6.1,7.0,43.0,317.0,0.0,7.4,57.0,1112.0,0.0,19.5,24.0,21.0,87.5,43.0,40.0,93.0,83.0,3096.0,0.0,37.3,26.0,1.0,2.0,3.0,38.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2750.0,-6.0,-44.0,-470.0,0.46499477533960293,0.5350052246603971,0.5491292195226833,0.45087078047731666,0.5161290322580645,0.4838709677419355,1.152542372881356,0.8676470588235294,0.07971014492753623,1.5853658536585367,0.5639958376690947,0.43600416233090533,0.6617848076547549,0.3382151923452451,0.7948717948717948,0.20512820512820518,0.07885304659498207,1.7804878048780488,0.5769230769230769,38.0
Los Angeles Raiders,301.0,5267.0,985.0,5.3,31.0,13.0,300.0,247.0,457.0,3070.0,19.0,18.0,6.0,158.0,475.0,2197.0,13.0,4.6,107.0,114.0,1048.0,35.0,0.0,0.0,54.0,4.2,3.9,7.5,6.6,13.9,75.8,53.0,359.0,5.2,10.4,44.0,356.0,1.0,8.1,60.0,1174.0,0.0,19.6,7149.0,0.0,0.0,6.0,6.0,14.0,10.0,10.0,3.0,0.0,0.0,30.0,19.0,63.3,35.0,34.0,97.1,71.0,2877.0,2.0,40.5,289.0,4364.0,938.0,4.7,28.0,15.0,267.0,224.0,425.0,2727.0,18.0,13.0,5.8,135.0,469.0,1637.0,12.0,3.5,98.0,95.0,652.0,34.0,0.0,0.0,52.7,4.2,3.1,7.3,6.7,13.8,77.7,44.0,361.0,5.3,9.4,34.0,256.0,0.0,7.5,59.0,1136.0,0.0,19.3,29.0,20.0,69.0,33.0,31.0,93.9,78.0,3323.0,0.0,42.6,24.0,0.0,2.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3429.0,-3.0,12.0,903.0,0.5177664974619289,0.48223350253807107,0.5828745016138219,0.4171254983861781,0.59375,0.40625,1.4766355140186915,0.6772151898734177,0.11666666666666667,1.6304347826086958,0.5,0.5,0.6248854262144822,0.3751145737855178,0.6,0.4,0.12734082397003746,2.085714285714286,0.5416666666666666,12.0
Indianapolis Colts,300.0,4995.0,968.0,5.2,34.0,18.0,285.0,255.0,447.0,2852.0,16.0,16.0,6.1,138.0,497.0,2143.0,14.0,4.3,122.0,90.0,742.0,25.0,0.0,0.0,57.0,3.6,3.6,6.8,5.9,11.9,75.0,24.0,190.0,5.2,5.1,38.0,210.0,0.0,5.5,55.0,1115.0,0.0,20.3,6554.0,0.0,0.0,7.0,6.0,14.0,14.0,9.0,6.0,2.0,1.0,32.0,27.0,84.4,31.0,31.0,100.0,78.0,3059.0,3.0,39.2,238.0,4550.0,1003.0,4.5,45.0,25.0,276.0,250.0,501.0,2760.0,19.0,20.0,5.1,161.0,463.0,1790.0,6.0,3.9,97.0,85.0,689.0,18.0,0.0,0.0,49.9,3.8,4.0,6.1,5.1,12.3,65.2,39.0,313.0,4.1,7.2,39.0,376.0,0.0,9.6,60.0,1068.0,0.0,17.8,26.0,15.0,57.7,28.0,25.0,89.3,82.0,3050.0,0.0,37.2,36.0,1.0,0.0,0.0,31.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3042.0,11.0,62.0,445.0,0.4865702479338843,0.5134297520661157,0.5709709709709709,0.42902902902902906,0.5333333333333333,0.4666666666666667,1.1311475409836065,0.8840579710144928,0.08771929824561403,1.5813953488372092,0.5383848454636092,0.4616151545363908,0.6065934065934065,0.39340659340659345,0.76,0.24,0.06521739130434782,1.564102564102564,0.5,8.0
Tampa Bay Buccaneers,286.0,4381.0,954.0,4.6,31.0,14.0,263.0,264.0,517.0,3016.0,22.0,17.0,5.4,168.0,394.0,1365.0,7.0,3.5,62.0,115.0,894.0,33.0,0.0,0.0,51.1,4.3,3.3,6.5,5.9,12.8,72.3,43.0,361.0,4.8,7.7,31.0,257.0,0.0,8.3,56.0,1037.0,0.0,18.5,6097.0,0.0,0.0,3.0,3.0,8.0,7.0,11.0,8.0,2.0,1.0,24.0,19.0,79.2,33.0,31.0,93.9,88.0,3455.0,0.0,39.3,360.0,4987.0,996.0,5.0,36.0,20.0,314.0,271.0,457.0,2949.0,23.0,16.0,5.9,163.0,500.0,2038.0,18.0,4.1,124.0,125.0,926.0,27.0,0.0,0.0,59.3,5.0,3.5,7.1,6.6,12.0,83.4,39.0,306.0,5.4,7.9,50.0,621.0,1.0,12.4,61.0,1242.0,0.0,20.4,30.0,18.0,60.0,44.0,42.0,95.5,64.0,2637.0,0.0,41.2,35.0,2.0,2.0,0.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3377.0,5.0,-74.0,-606.0,0.5870020964360587,0.4129979035639413,0.6884272997032641,0.3115727002967359,0.7586206896551724,0.24137931034482762,2.7096774193548385,0.36904761904761907,0.12547528517110265,1.8571428571428572,0.4979919678714859,0.5020080321285141,0.5913374774413475,0.40866252255865254,0.5609756097560976,0.4390243902439024,0.08598726114649681,1.7317073170731707,0.4,24.0
Cincinnati Bengals,285.0,5377.0,1045.0,5.1,32.0,12.0,319.0,255.0,475.0,3213.0,17.0,20.0,6.3,159.0,538.0,2164.0,13.0,4.0,130.0,99.0,791.0,30.0,0.0,0.0,53.7,3.6,4.2,7.3,6.1,13.6,71.6,32.0,255.0,5.2,6.3,34.0,293.0,0.0,8.6,67.0,1161.0,0.0,17.3,7052.0,0.0,0.0,8.0,7.0,12.0,12.0,12.0,6.0,0.0,0.0,32.0,25.0,78.1,30.0,28.0,93.3,73.0,2995.0,0.0,41.0,370.0,4697.0,937.0,5.0,26.0,12.0,286.0,267.0,456.0,3056.0,24.0,14.0,6.2,169.0,441.0,1641.0,15.0,3.7,99.0,79.0,669.0,18.0,0.0,0.0,58.6,5.3,3.1,7.4,7.0,12.6,86.3,40.0,303.0,5.9,8.1,42.0,299.0,0.0,7.1,62.0,1145.0,0.0,18.5,26.0,23.0,88.5,43.0,43.0,100.0,75.0,3015.0,0.0,40.2,29.0,0.0,0.0,0.0,30.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,3468.0,-6.0,-85.0,680.0,0.4851674641148325,0.5148325358851675,0.5975450994978613,0.4024549005021387,0.5666666666666667,0.43333333333333335,1.2230769230769232,0.8176100628930818,0.09404388714733543,1.825,0.5293489861259338,0.47065101387406616,0.650628060464126,0.349371939535874,0.6153846153846154,0.3846153846153846,0.06293706293706294,2.0,0.41379310344827586,2.0
Pittsburgh Steelers,285.0,4410.0,973.0,4.5,33.0,8.0,263.0,198.0,429.0,2266.0,13.0,25.0,5.0,126.0,517.0,2144.0,11.0,4.1,114.0,105.0,801.0,23.0,0.0,0.0,46.2,3.0,5.8,5.7,3.7,12.4,50.3,27.0,198.0,3.1,5.9,36.0,244.0,0.0,6.8,56.0,1060.0,0.0,18.9,5992.0,0.0,0.0,10.0,8.0,6.0,5.0,11.0,7.0,2.0,2.0,29.0,22.0,75.9,31.0,31.0,100.0,82.0,3379.0,2.0,41.2,299.0,4920.0,962.0,5.1,44.0,17.0,289.0,290.0,481.0,3310.0,22.0,27.0,6.5,170.0,455.0,1610.0,8.0,3.5,94.0,95.0,771.0,25.0,0.0,0.0,60.3,4.6,5.6,7.3,5.7,12.1,74.6,26.0,196.0,5.0,5.1,46.0,395.0,0.0,8.6,65.0,1083.0,0.0,16.7,26.0,20.0,76.9,34.0,31.0,91.2,70.0,2744.0,0.0,39.2,37.0,2.0,5.0,0.0,31.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,2464.0,11.0,-14.0,-510.0,0.4686536485097636,0.5313463514902363,0.5138321995464853,0.4861678004535147,0.5416666666666666,0.45833333333333337,1.105263157894737,0.9047619047619048,0.08745247148288973,1.3902439024390245,0.527027027027027,0.472972972972973,0.6727642276422764,0.3272357723577236,0.7333333333333333,0.2666666666666667,0.08650519031141868,2.085714285714286,0.21621621621621623,44.0
New York Giants,280.0,4659.0,1000.0,4.7,42.0,20.0,266.0,265.0,499.0,3202.0,26.0,22.0,5.7,168.0,440.0,1457.0,4.0,3.3,80.0,100.0,835.0,18.0,0.0,0.0,53.1,5.2,4.4,7.3,6.4,13.8,75.8,61.0,443.0,4.9,10.9,55.0,448.0,0.0,8.1,56.0,1128.0,0.0,20.1,6669.0,1.0,1.0,10.0,9.0,6.0,4.0,11.0,4.0,4.0,2.0,32.0,20.0,62.5,29.0,28.0,96.6,91.0,3685.0,2.0,40.5,312.0,4658.0,1056.0,4.4,34.0,14.0,275.0,292.0,508.0,2890.0,17.0,20.0,5.1,148.0,493.0,1768.0,14.0,3.6,97.0,97.0,802.0,30.0,0.0,0.0,57.5,3.3,3.9,6.4,5.3,11.2,71.6,55.0,382.0,4.1,9.8,51.0,811.0,2.0,15.9,68.0,1463.0,0.0,21.5,34.0,23.0,67.6,35.0,33.0,94.3,96.0,3658.0,0.0,38.1,38.0,0.0,1.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3645.0,-8.0,-32.0,1.0,0.56,0.43999999999999995,0.687271946769693,0.31272805323030695,0.8666666666666667,0.1333333333333333,2.1,0.47619047619047616,0.06766917293233082,2.2121212121212124,0.5331439393939394,0.46685606060606055,0.6204379562043796,0.3795620437956204,0.5483870967741935,0.4516129032258065,0.10909090909090909,1.777777777777778,0.5263157894736842,12.0
Kansas City Chiefs,273.0,4418.0,899.0,4.9,41.0,24.0,265.0,236.0,432.0,2619.0,17.0,17.0,5.5,141.0,419.0,1799.0,7.0,4.3,97.0,108.0,861.0,27.0,0.0,0.0,54.6,3.9,3.9,6.9,5.9,12.6,73.1,48.0,366.0,4.6,10.0,32.0,346.0,1.0,10.8,70.0,1437.0,2.0,20.5,6547.0,1.0,1.0,5.0,5.0,10.0,8.0,7.0,5.0,2.0,2.0,25.0,21.0,84.0,30.0,30.0,100.0,69.0,2789.0,0.0,40.4,388.0,5639.0,1045.0,5.4,28.0,17.0,344.0,279.0,484.0,3306.0,25.0,11.0,6.5,172.0,535.0,2333.0,16.0,4.4,139.0,112.0,936.0,33.0,0.0,0.0,57.6,5.2,2.3,7.2,7.2,12.4,87.8,26.0,167.0,6.5,5.1,43.0,442.0,0.0,10.3,55.0,1263.0,1.0,23.0,35.0,24.0,68.6,45.0,44.0,97.8,56.0,2262.0,0.0,40.4,41.0,1.0,0.0,2.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2985.0,-13.0,-115.0,-1221.0,0.5339265850945495,0.4660734149054505,0.5928021729289271,0.4071978270710729,0.7083333333333334,0.29166666666666663,1.4536082474226804,0.6879432624113475,0.1018867924528302,1.6046511627906979,0.4880382775119617,0.5119617224880383,0.5862741620854761,0.4137258379145239,0.6097560975609756,0.3902439024390244,0.09593023255813954,1.6363636363636362,0.5853658536585366,18.0
Buffalo Bills,270.0,4741.0,1018.0,4.7,43.0,24.0,294.0,292.0,516.0,2901.0,21.0,19.0,5.2,151.0,465.0,1840.0,9.0,4.0,111.0,94.0,762.0,32.0,0.0,0.0,56.6,4.1,3.7,6.3,5.4,11.1,73.7,37.0,345.0,4.5,6.7,31.0,232.0,0.0,7.5,45.0,872.0,0.0,19.4,6247.0,0.0,0.0,5.0,4.0,9.0,5.0,6.0,3.0,0.0,0.0,20.0,12.0,60.0,33.0,32.0,97.0,83.0,3212.0,1.0,38.7,305.0,4906.0,1022.0,4.8,31.0,14.0,297.0,249.0,447.0,2854.0,25.0,17.0,5.9,162.0,541.0,2052.0,11.0,3.8,114.0,103.0,840.0,21.0,0.0,0.0,55.7,5.6,3.8,7.0,6.4,12.5,80.4,34.0,267.0,5.4,7.1,35.0,179.0,0.0,5.1,43.0,679.0,0.0,15.8,20.0,15.0,75.0,37.0,36.0,97.3,88.0,3230.0,0.0,36.7,41.0,3.0,0.0,0.0,33.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3246.0,-12.0,-35.0,-165.0,0.5432220039292731,0.4567779960707269,0.6118962244252267,0.38810377557477327,0.7,0.30000000000000004,1.3603603603603605,0.7350993377483444,0.10884353741496598,1.575,0.4706457925636008,0.5293542074363993,0.581736649001223,0.418263350998777,0.6944444444444444,0.3055555555555556,0.0707070707070707,1.842105263157895,0.5853658536585366,22.0
Detroit Lions,269.0,4391.0,933.0,4.7,37.0,11.0,270.0,275.0,509.0,2956.0,16.0,26.0,5.5,156.0,398.0,1435.0,9.0,3.6,81.0,86.0,737.0,33.0,0.0,0.0,54.0,3.1,5.1,6.2,4.5,11.5,62.1,26.0,194.0,3.9,4.9,35.0,303.0,0.0,8.7,71.0,1428.0,0.0,20.1,6286.0,1.0,1.0,9.0,9.0,15.0,10.0,12.0,5.0,2.0,1.0,39.0,26.0,66.7,27.0,27.0,100.0,70.0,2927.0,0.0,41.8,384.0,5273.0,1005.0,5.2,32.0,13.0,314.0,259.0,459.0,3203.0,23.0,19.0,6.4,162.0,504.0,2070.0,18.0,4.1,122.0,115.0,907.0,30.0,0.0,0.0,56.4,5.0,4.1,7.8,6.9,13.7,80.9,42.0,355.0,5.6,8.4,34.0,177.0,0.0,5.2,56.0,1089.0,0.0,19.4,34.0,28.0,82.4,43.0,42.0,97.7,65.0,2464.0,0.0,37.9,29.0,1.0,1.0,0.0,27.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3150.0,-5.0,-115.0,-882.0,0.5734190782422294,0.4265809217577706,0.6731951719426099,0.3268048280573901,0.64,0.36,1.9259259259259258,0.5192307692307693,0.12222222222222222,1.7222222222222223,0.49850746268656715,0.5014925373134329,0.6074340982362981,0.3925659017637019,0.5609756097560976,0.4390243902439024,0.09554140127388536,1.902439024390244,0.3793103448275862,14.0
Green Bay Packers,255.0,4482.0,964.0,4.6,35.0,18.0,248.0,234.0,455.0,2681.0,15.0,17.0,5.4,133.0,464.0,1801.0,13.0,3.9,97.0,135.0,1103.0,18.0,0.0,0.0,51.4,3.3,3.7,6.5,5.5,12.7,67.6,45.0,296.0,4.4,9.0,35.0,245.0,0.0,7.0,59.0,1032.0,0.0,17.5,6053.0,0.0,0.0,5.0,4.0,11.0,8.0,12.0,9.0,1.0,0.0,29.0,21.0,72.4,26.0,24.0,92.3,93.0,3699.0,1.0,39.8,300.0,4923.0,1024.0,4.8,42.0,24.0,296.0,279.0,469.0,3003.0,14.0,18.0,6.0,152.0,521.0,1920.0,15.0,3.7,118.0,104.0,852.0,26.0,0.0,0.0,59.5,3.0,3.8,6.8,5.7,11.5,74.0,34.0,197.0,4.9,6.8,54.0,422.0,0.0,7.8,61.0,1140.0,0.0,18.7,36.0,27.0,75.0,31.0,29.0,93.5,77.0,3088.0,0.0,40.1,35.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2977.0,7.0,-45.0,-441.0,0.5186721991701245,0.4813278008298755,0.5981704596162427,0.4018295403837573,0.5357142857142857,0.4642857142857143,1.3711340206185567,0.7293233082706767,0.07258064516129033,1.6666666666666667,0.4912109375,0.5087890625,0.6099939061547837,0.39000609384521634,0.4827586206896552,0.5172413793103448,0.08783783783783784,1.8378378378378377,0.5142857142857142,0.0
San Diego Chargers,253.0,4588.0,951.0,4.8,43.0,20.0,264.0,303.0,516.0,3280.0,13.0,23.0,5.9,175.0,396.0,1308.0,11.0,3.3,68.0,98.0,743.0,21.0,0.0,0.0,58.7,2.5,4.5,7.0,5.5,11.9,69.9,39.0,322.0,4.5,7.0,45.0,508.0,1.0,11.3,62.0,1137.0,0.0,18.3,6559.0,0.0,0.0,6.0,5.0,13.0,9.0,6.0,2.0,3.0,0.0,28.0,16.0,57.1,28.0,27.0,96.4,84.0,3529.0,0.0,42.0,317.0,4953.0,1008.0,4.9,28.0,15.0,280.0,227.0,441.0,2782.0,19.0,13.0,5.7,136.0,522.0,2171.0,14.0,4.2,120.0,107.0,869.0,24.0,0.0,0.0,51.5,4.3,2.9,7.0,6.5,13.6,76.2,45.0,298.0,5.3,9.3,43.0,429.0,1.0,10.0,50.0,985.0,1.0,19.7,29.0,19.0,65.5,37.0,36.0,97.3,89.0,3694.0,0.0,41.5,38.0,1.0,2.0,1.0,29.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3602.0,-15.0,-64.0,-365.0,0.583596214511041,0.41640378548895896,0.7149084568439407,0.28509154315605933,0.5416666666666666,0.45833333333333337,2.573529411764706,0.38857142857142857,0.07954545454545454,2.121212121212121,0.48214285714285715,0.5178571428571428,0.5616797900262467,0.4383202099737533,0.5757575757575758,0.4242424242424242,0.08571428571428572,1.6666666666666665,0.5263157894736842,28.0
