Tm,PF,TotalYds,Ply,Y/Play,TO,FL,1stD,Cmp,PassAtt,PassYds,PassTD,Int,NY/A,1stDpass,RushAtt,RushYds,RushTD,Y/Arun,1stDrun,Pen,PenYds,1stPy,Sc%,TO%,Cmp%,PassTD%,Int%,Y/Apass,AY/A,Y/C,QbRating,Sk,SkYds,ANY/A,Sk%,PuntRet,PrYds,PrTD,Y/PR,KickRet,KrYds,KrTD,Y/KR,APYd,FGA019,FGM019,FGA2029,FGM2029,FGA3039,FGM3039,FGA4049,FGM4049,FGA50Plus,FGM50Plus,TFGA,TFGM,FG%,XPA,XPM,XP%,Pnt,PntYds,PntBlck,Y/Pnt,PF_Defense,TotalYds_Defense,Ply_Defense,Y/Play_Defense,TO_Defense,FL_Defense,1stD_Defense,Cmp_Defense,PassAtt_Defense,PassYds_Defense,PassTD_Defense,Int_Defense,NY/A_Defense,1stDpass_Defense,RushAtt_Defense,RushYds_Defense,RushTD_Defense,Y/Arun_Defense,1stDrun_Defense,Pen_Defense,PenYds_Defense,1stPy_Defense,Sc%_Defense,TO%_Defense,Cmp%_Defense,PassTD%_Defense,Int%_Defense,Y/Apass_Defense,AY/A_Defense,Y/C_Defense,QbRating_Defense,Sk_Defense,SkYds_Defense,ANY/A_Defense,Sk%_Defense,PntRet_Defense,PrYds_Defense,PrTD_Defense,Y/PR_Defense,KickRet_Defense,KrYds_Defense,KrTD_Defense,Y/KR_Defense,TFGA_Defense,TFGM_Defense,FG%_Defense,XPA_Defense,XPM_Defense,XP%_Defense,Pnt_Defense,PntYds_Defense,PntBlck_Defense,Y/Pnt_Defense,Fmb,FmbTD,IntTD,OthTD,AllTD,2PM,2PA,Sfty,FmbTD_Defense,IntTD_Defense,OthTD_Defense,2PM_Defense,2PA_Defense,Sfty_Defense,RawPassYds,TO_Differential,PF_Differential,Yds_Differential,PassPercent,RunPercent,PassYdPercent,RunYdPercent,PassTdPercent,RunTdPercent,PassRun1dRatio,RunPass1dRatio,Penalty1dPercent,YppYprRatio,PassPercent_Defense,RunPercent_Defense,PassYdPercent_Defense,RunYdPercent_Defense,PassTdPercent_Defense,RunTdPercent_Defense,Penalty1dPercent_Defense,YppYprRatio_Defense,FumbleLostPercent,DefensivePtsScored
Minnesota Vikings,351.0,5255.0,1053.0,5.0,33.0,14.0,326.0,272.0,499.0,3189.0,17.0,19.0,5.9,172.0,514.0,2066.0,12.0,4.0,126.0,119.0,974.0,28.0,0.0,0.0,54.5,3.4,3.8,6.9,5.9,12.8,72.0,40.0,279.0,5.0,7.4,45.0,448.0,0.0,10.0,51.0,1122.0,1.0,22.0,7197.0,3.0,3.0,15.0,14.0,10.0,6.0,12.0,8.0,4.0,1.0,44.0,32.0,72.7,36.0,35.0,97.2,72.0,2864.0,0.0,39.8,275.0,4184.0,1021.0,4.1,36.0,18.0,266.0,252.0,488.0,2501.0,18.0,18.0,4.5,140.0,462.0,1683.0,14.0,3.6,100.0,116.0,903.0,26.0,0.0,0.0,51.6,3.7,3.7,6.2,5.2,11.9,67.7,71.0,502.0,3.7,12.7,32.0,300.0,0.0,9.4,68.0,1287.0,0.0,18.9,21.0,13.0,61.9,33.0,32.0,97.0,95.0,3857.0,0.0,40.6,28.0,4.0,2.0,0.0,36.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3468.0,3.0,76.0,1071.0,0.5118708452041786,0.4881291547958214,0.6068506184586109,0.3931493815413891,0.5862068965517241,0.4137931034482759,1.3650793650793651,0.7325581395348837,0.08588957055214724,1.725,0.5475024485798237,0.45249755142017634,0.597753346080306,0.40224665391969405,0.5625,0.4375,0.09774436090225563,1.7222222222222223,0.5,40.0
New York Giants,348.0,4963.0,1046.0,4.7,30.0,14.0,298.0,248.0,444.0,3074.0,17.0,16.0,6.3,157.0,556.0,1889.0,17.0,3.4,118.0,83.0,675.0,23.0,0.0,0.0,55.9,3.8,3.6,7.6,6.7,13.5,77.9,46.0,281.0,5.5,9.4,46.0,582.0,1.0,12.7,51.0,926.0,0.0,18.2,6767.0,0.0,0.0,11.0,10.0,14.0,13.0,11.0,5.0,2.0,1.0,38.0,29.0,76.3,37.0,35.0,94.6,70.0,3019.0,0.0,43.1,252.0,4664.0,946.0,4.9,37.0,15.0,266.0,273.0,486.0,3125.0,16.0,22.0,6.0,159.0,421.0,1539.0,10.0,3.7,90.0,109.0,800.0,17.0,0.0,0.0,56.2,3.3,4.5,7.1,5.7,12.6,70.4,39.0,302.0,4.7,7.4,29.0,236.0,0.0,8.1,73.0,1306.0,0.0,17.9,21.0,14.0,66.7,30.0,30.0,100.0,74.0,2967.0,0.0,40.1,30.0,0.0,2.0,0.0,37.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3355.0,7.0,96.0,299.0,0.4684512428298279,0.531548757170172,0.6193834374370341,0.38061656256296594,0.5,0.5,1.3305084745762712,0.7515923566878981,0.07718120805369127,2.235294117647059,0.554968287526427,0.445031712473573,0.6700257289879932,0.3299742710120068,0.6153846153846154,0.3846153846153846,0.06390977443609022,1.9189189189189186,0.4666666666666667,16.0
Philadelphia Eagles,342.0,5320.0,1123.0,4.7,32.0,16.0,321.0,294.0,538.0,3112.0,23.0,16.0,5.3,171.0,540.0,2208.0,14.0,4.1,120.0,114.0,938.0,30.0,0.0,0.0,54.6,4.3,3.0,6.4,5.9,11.8,76.2,45.0,343.0,4.9,7.7,37.0,331.0,0.0,8.9,49.0,828.0,0.0,16.9,6983.0,2.0,2.0,5.0,4.0,13.0,8.0,13.0,6.0,0.0,0.0,33.0,20.0,60.6,40.0,40.0,100.0,87.0,3389.0,0.0,39.0,274.0,4894.0,1017.0,4.8,56.0,26.0,281.0,258.0,529.0,3289.0,26.0,30.0,5.6,171.0,426.0,1605.0,6.0,3.8,81.0,118.0,956.0,29.0,0.0,0.0,48.8,4.9,5.7,7.0,5.4,14.4,64.7,62.0,424.0,4.2,10.5,37.0,215.0,0.0,5.8,60.0,1307.0,1.0,21.8,26.0,14.0,53.8,33.0,30.0,90.9,85.0,3570.0,0.0,42.0,43.0,1.0,2.0,0.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3455.0,24.0,68.0,426.0,0.5191451469278717,0.4808548530721283,0.5849624060150376,0.4150375939849624,0.6216216216216216,0.3783783783783784,1.425,0.7017543859649122,0.09345794392523364,1.5609756097560978,0.5811209439528023,0.41887905604719766,0.6720474049856968,0.3279525950143032,0.8125,0.1875,0.10320284697508897,1.842105263157895,0.37209302325581395,20.0
Cleveland Browns,334.0,5042.0,1011.0,5.0,30.0,15.0,285.0,309.0,529.0,3433.0,20.0,15.0,6.1,161.0,448.0,1609.0,14.0,3.6,101.0,128.0,973.0,23.0,0.0,0.0,58.4,3.8,2.8,6.9,6.3,11.7,80.1,34.0,192.0,5.6,6.0,49.0,496.0,0.0,10.1,50.0,932.0,0.0,18.6,6704.0,0.0,0.0,5.0,5.0,8.0,6.0,9.0,4.0,2.0,1.0,24.0,16.0,66.7,40.0,40.0,100.0,97.0,3817.0,0.0,39.4,254.0,4831.0,1031.0,4.7,38.0,11.0,276.0,269.0,540.0,3161.0,20.0,27.0,5.4,161.0,446.0,1670.0,8.0,3.7,93.0,122.0,985.0,22.0,0.0,0.0,49.8,3.7,5.0,6.5,5.0,13.1,62.3,45.0,359.0,4.0,7.7,49.0,418.0,0.0,8.5,58.0,1175.0,0.0,20.3,28.0,15.0,53.6,29.0,29.0,100.0,94.0,3798.0,0.0,40.4,23.0,2.0,4.0,1.0,41.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3625.0,8.0,80.0,211.0,0.5568743818001978,0.44312561819980223,0.6808806029353431,0.31911939706465686,0.5882352941176471,0.4117647058823529,1.5940594059405941,0.6273291925465838,0.08070175438596491,1.9166666666666667,0.5674102812803103,0.43258971871968965,0.6543158766300973,0.34568412336990273,0.7142857142857143,0.2857142857142857,0.07971014492753623,1.7567567567567566,0.6521739130434783,42.0
Miami Dolphins,331.0,5546.0,1011.0,5.5,41.0,16.0,310.0,331.0,601.0,4216.0,26.0,25.0,6.9,201.0,400.0,1330.0,10.0,3.3,88.0,83.0,614.0,21.0,0.0,0.0,55.1,4.3,4.2,7.2,6.2,13.0,74.9,10.0,86.0,5.9,1.6,33.0,338.0,1.0,10.2,61.0,1153.0,1.0,18.9,7122.0,1.0,1.0,8.0,8.0,6.0,5.0,8.0,4.0,3.0,1.0,26.0,19.0,73.1,39.0,38.0,97.4,59.0,2500.0,1.0,42.4,379.0,5696.0,1045.0,5.5,23.0,8.0,337.0,315.0,513.0,3543.0,21.0,15.0,6.4,180.0,493.0,2153.0,19.0,4.4,139.0,106.0,831.0,18.0,0.0,0.0,61.4,4.1,2.9,7.4,6.9,12.1,85.7,39.0,268.0,6.0,7.1,26.0,256.0,0.0,9.8,63.0,1215.0,0.0,19.3,33.0,25.0,75.8,43.0,42.0,97.7,62.0,2418.0,0.0,39.0,30.0,0.0,0.0,1.0,39.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4302.0,-18.0,-48.0,-150.0,0.6043521266073195,0.3956478733926805,0.7601875225387666,0.23981247746123335,0.7222222222222222,0.2777777777777778,2.284090909090909,0.43781094527363185,0.06774193548387097,2.181818181818182,0.5282296650717704,0.4717703349282296,0.6220154494382022,0.3779845505617978,0.525,0.475,0.05341246290801187,1.6818181818181817,0.5333333333333333,8.0
Tampa Bay Buccaneers,320.0,4842.0,1025.0,4.7,37.0,9.0,288.0,302.0,570.0,3335.0,23.0,28.0,5.4,174.0,412.0,1507.0,10.0,3.7,84.0,104.0,881.0,30.0,0.0,0.0,53.0,4.0,4.9,6.4,5.0,12.1,66.0,43.0,331.0,4.1,7.0,32.0,296.0,0.0,9.3,62.0,1055.0,0.0,17.0,6528.0,0.0,0.0,9.0,9.0,6.0,6.0,10.0,5.0,3.0,2.0,28.0,22.0,78.6,35.0,34.0,97.1,86.0,3390.0,2.0,39.4,419.0,5460.0,1027.0,5.3,39.0,18.0,317.0,301.0,515.0,3437.0,29.0,21.0,6.3,170.0,479.0,2023.0,18.0,4.2,115.0,109.0,869.0,32.0,0.0,0.0,58.4,5.6,4.1,7.1,6.4,12.2,82.2,33.0,222.0,5.6,6.0,54.0,492.0,0.0,9.1,55.0,1143.0,0.0,20.8,24.0,20.0,83.3,51.0,51.0,100.0,69.0,2781.0,0.0,40.3,21.0,0.0,2.0,1.0,36.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,3666.0,2.0,-99.0,-618.0,0.5980487804878049,0.40195121951219515,0.6887649731515902,0.31123502684840976,0.696969696969697,0.303030303030303,2.0714285714285716,0.4827586206896552,0.10416666666666667,1.7297297297297298,0.5335929892891919,0.46640701071080815,0.6294871794871795,0.37051282051282053,0.6170212765957447,0.3829787234042553,0.10094637223974763,1.6904761904761902,0.42857142857142855,22.0
Kansas City Chiefs,318.0,5265.0,1017.0,5.2,41.0,18.0,304.0,259.0,435.0,3038.0,14.0,23.0,6.6,165.0,559.0,2227.0,18.0,4.0,120.0,116.0,878.0,19.0,0.0,0.0,59.5,3.2,5.3,7.4,5.7,12.4,71.2,23.0,182.0,5.0,5.0,44.0,331.0,0.0,7.5,52.0,915.0,0.0,17.6,6667.0,1.0,1.0,6.0,6.0,14.0,10.0,9.0,6.0,3.0,1.0,33.0,24.0,72.7,35.0,34.0,97.1,67.0,2688.0,0.0,40.1,286.0,4293.0,952.0,4.5,33.0,18.0,252.0,236.0,471.0,2527.0,16.0,15.0,5.0,140.0,445.0,1766.0,9.0,4.0,92.0,102.0,797.0,20.0,0.0,0.0,50.1,3.4,3.2,6.0,5.2,12.0,66.8,36.0,294.0,4.3,7.1,40.0,325.0,0.0,8.1,55.0,1156.0,2.0,21.0,26.0,21.0,80.8,32.0,31.0,96.9,82.0,3206.0,0.0,39.1,32.0,2.0,0.0,1.0,35.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3220.0,-8.0,32.0,972.0,0.4503441494591937,0.5496558505408062,0.5770180436847103,0.4229819563152897,0.4375,0.5625,1.375,0.7272727272727273,0.0625,1.85,0.532563025210084,0.46743697478991597,0.5886326578150477,0.4113673421849523,0.64,0.36,0.07936507936507936,1.5,0.5625,20.0
Los Angeles Raiders,315.0,4989.0,912.0,5.5,34.0,12.0,259.0,201.0,414.0,2951.0,21.0,22.0,6.4,143.0,454.0,2038.0,9.0,4.5,93.0,132.0,1105.0,23.0,0.0,0.0,48.6,5.1,5.3,7.9,6.5,16.3,70.3,44.0,326.0,5.2,9.6,40.0,378.0,0.0,9.5,54.0,1002.0,0.0,18.6,6760.0,1.0,1.0,10.0,8.0,9.0,8.0,12.0,5.0,2.0,1.0,34.0,23.0,67.6,34.0,34.0,100.0,67.0,2711.0,0.0,40.5,297.0,5003.0,1045.0,4.8,36.0,18.0,308.0,277.0,506.0,3063.0,18.0,18.0,5.7,160.0,504.0,1940.0,15.0,3.8,121.0,105.0,867.0,27.0,0.0,0.0,54.7,3.6,3.6,6.5,5.7,12.0,72.0,35.0,248.0,4.8,6.5,41.0,301.0,1.0,7.3,59.0,1001.0,2.0,17.0,21.0,15.0,71.4,36.0,36.0,100.0,72.0,2902.0,0.0,40.3,28.0,2.0,3.0,0.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3277.0,2.0,18.0,-14.0,0.5021929824561403,0.4978070175438597,0.5915013028663059,0.40849869713369413,0.7,0.30000000000000004,1.5376344086021505,0.6503496503496503,0.0888030888030888,1.7555555555555555,0.5177033492822967,0.48229665071770333,0.6122326604037578,0.3877673395962422,0.5454545454545454,0.4545454545454546,0.08766233766233766,1.7105263157894737,0.42857142857142855,32.0
Detroit Lions,312.0,4992.0,928.0,5.4,48.0,24.0,274.0,229.0,450.0,2939.0,11.0,24.0,5.8,139.0,421.0,2053.0,23.0,4.9,117.0,121.0,977.0,18.0,0.0,0.0,50.9,2.4,5.3,7.3,5.4,14.3,60.8,57.0,343.0,4.1,11.2,47.0,572.0,0.0,12.2,61.0,1272.0,0.0,20.9,7263.0,0.0,0.0,3.0,3.0,9.0,8.0,8.0,8.0,1.0,1.0,21.0,20.0,95.2,36.0,36.0,100.0,83.0,3581.0,1.0,43.1,364.0,5537.0,1064.0,5.2,32.0,16.0,314.0,370.0,570.0,3916.0,19.0,16.0,6.4,189.0,454.0,1621.0,18.0,3.6,98.0,107.0,993.0,27.0,0.0,0.0,64.9,3.3,2.8,7.4,6.8,11.3,86.2,40.0,277.0,5.9,6.6,46.0,373.0,0.0,8.1,65.0,1037.0,1.0,16.0,33.0,23.0,69.7,42.0,41.0,97.6,80.0,3296.0,0.0,41.2,37.0,1.0,1.0,0.0,36.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,3282.0,-16.0,-52.0,-545.0,0.5463362068965517,0.4536637931034483,0.5887419871794872,0.4112580128205128,0.3235294117647059,0.6764705882352942,1.188034188034188,0.841726618705036,0.06569343065693431,1.4897959183673468,0.5733082706766918,0.42669172932330823,0.7072421889109626,0.2927578110890374,0.5135135135135135,0.4864864864864865,0.08598726114649681,2.055555555555556,0.6486486486486487,12.0
Indianapolis Colts,298.0,4813.0,979.0,4.9,27.0,10.0,273.0,253.0,493.0,2960.0,18.0,17.0,5.7,140.0,458.0,1853.0,11.0,4.0,118.0,89.0,704.0,15.0,0.0,0.0,51.3,3.7,3.4,6.4,5.5,12.4,69.1,28.0,174.0,4.9,5.4,26.0,322.0,1.0,12.4,60.0,1164.0,0.0,19.4,6474.0,2.0,2.0,6.0,6.0,10.0,9.0,5.0,3.0,4.0,1.0,27.0,21.0,77.8,32.0,31.0,96.9,80.0,3435.0,1.0,42.9,301.0,5611.0,1109.0,5.1,36.0,15.0,336.0,322.0,556.0,3534.0,15.0,21.0,5.9,192.0,507.0,2077.0,10.0,4.1,126.0,103.0,772.0,18.0,0.0,0.0,57.9,2.7,3.8,7.0,5.9,12.2,73.0,46.0,384.0,4.8,7.6,51.0,504.0,1.0,9.9,63.0,1208.0,0.0,19.2,43.0,32.0,74.4,29.0,29.0,100.0,65.0,2704.0,0.0,41.6,33.0,1.0,2.0,1.0,34.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3134.0,9.0,-3.0,-798.0,0.5321756894790602,0.46782431052093976,0.6150010388531062,0.3849989611468938,0.6206896551724138,0.3793103448275862,1.1864406779661016,0.8428571428571429,0.054945054945054944,1.6,0.5428313796212805,0.4571686203787195,0.6298342541436464,0.37016574585635365,0.6,0.4,0.05357142857142857,1.707317073170732,0.30303030303030304,24.0
New England Patriots,297.0,5456.0,1129.0,4.8,39.0,12.0,335.0,302.0,610.0,3707.0,17.0,27.0,5.8,187.0,485.0,1749.0,12.0,3.6,114.0,63.0,509.0,34.0,0.0,0.0,49.5,2.8,4.4,6.5,5.1,13.2,61.3,34.0,265.0,4.4,5.3,45.0,379.0,0.0,8.4,69.0,1462.0,0.0,21.2,7602.0,0.0,0.0,7.0,7.0,16.0,11.0,14.0,9.0,3.0,3.0,40.0,30.0,75.0,30.0,27.0,90.0,64.0,2430.0,1.0,38.0,391.0,5644.0,975.0,5.8,28.0,12.0,297.0,259.0,449.0,3666.0,27.0,16.0,7.6,176.0,495.0,1978.0,19.0,4.0,110.0,111.0,954.0,11.0,0.0,0.0,57.7,6.0,3.6,8.7,8.3,15.1,91.6,31.0,239.0,7.3,6.5,38.0,346.0,0.0,9.1,61.0,1199.0,0.0,19.7,26.0,19.0,73.1,48.0,46.0,95.8,81.0,3410.0,0.0,42.1,26.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3972.0,-11.0,-94.0,-188.0,0.5704162976085031,0.4295837023914969,0.6794354838709677,0.32056451612903225,0.5862068965517241,0.4137931034482759,1.6403508771929824,0.6096256684491979,0.10149253731343283,1.8055555555555556,0.49230769230769234,0.5076923076923077,0.6495393338058115,0.3504606661941885,0.5869565217391305,0.4130434782608695,0.037037037037037035,2.175,0.46153846153846156,6.0
Atlanta Falcons,279.0,4669.0,947.0,4.9,23.0,11.0,261.0,312.0,578.0,3514.0,17.0,12.0,5.6,173.0,318.0,1155.0,11.0,3.6,75.0,82.0,671.0,13.0,0.0,0.0,54.0,2.9,2.1,6.8,6.4,12.5,76.4,51.0,389.0,5.3,8.1,32.0,341.0,1.0,10.7,80.0,1509.0,0.0,18.9,6931.0,1.0,1.0,8.0,8.0,10.0,8.0,11.0,4.0,2.0,2.0,32.0,23.0,71.9,30.0,30.0,100.0,85.0,3513.0,1.0,41.3,437.0,6025.0,1040.0,5.8,32.0,12.0,336.0,259.0,437.0,3554.0,19.0,20.0,7.6,163.0,572.0,2471.0,26.0,4.3,156.0,79.0,682.0,17.0,0.0,0.0,59.3,4.3,4.6,8.6,7.4,14.4,82.5,31.0,183.0,6.5,6.6,43.0,460.0,0.0,10.7,60.0,1188.0,0.0,19.8,36.0,31.0,86.1,49.0,48.0,98.0,56.0,2341.0,0.0,41.8,26.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3903.0,9.0,-158.0,-1356.0,0.6642027455121436,0.33579725448785636,0.7526236881559221,0.24737631184407793,0.6071428571428571,0.3928571428571429,2.3066666666666666,0.43352601156069365,0.04980842911877394,1.8888888888888888,0.45,0.55,0.5898755186721991,0.4101244813278009,0.4222222222222222,0.5777777777777777,0.050595238095238096,2.0,0.4230769230769231,6.0
San Diego Chargers,266.0,4910.0,986.0,5.0,36.0,17.0,267.0,270.0,515.0,3037.0,15.0,19.0,5.5,149.0,432.0,1873.0,13.0,4.3,95.0,122.0,906.0,23.0,0.0,0.0,52.4,2.9,3.7,6.4,5.3,12.2,66.7,39.0,254.0,4.5,7.0,38.0,272.0,0.0,7.2,64.0,1235.0,1.0,19.3,6750.0,0.0,0.0,6.0,6.0,9.0,6.0,6.0,4.0,4.0,1.0,25.0,17.0,68.0,30.0,29.0,96.7,84.0,3315.0,0.0,39.5,290.0,4764.0,1040.0,4.6,38.0,13.0,295.0,283.0,513.0,2951.0,15.0,25.0,5.3,172.0,479.0,1813.0,13.0,3.8,102.0,93.0,741.0,21.0,0.0,0.0,55.2,2.9,4.9,6.5,4.8,11.7,64.4,48.0,360.0,3.8,8.6,43.0,451.0,0.0,10.5,57.0,1249.0,1.0,21.9,41.0,29.0,70.7,29.0,27.0,93.1,79.0,3049.0,0.0,38.6,24.0,2.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3291.0,2.0,-24.0,146.0,0.5618661257606491,0.4381338742393509,0.6185336048879837,0.3814663951120163,0.5357142857142857,0.4642857142857143,1.568421052631579,0.6375838926174496,0.08614232209737828,1.488372093023256,0.5394230769230769,0.4605769230769231,0.6194374475230898,0.3805625524769102,0.5357142857142857,0.4642857142857143,0.0711864406779661,1.7105263157894737,0.7083333333333334,12.0
Pittsburgh Steelers,265.0,3996.0,955.0,4.2,31.0,18.0,244.0,210.0,404.0,2178.0,10.0,13.0,4.8,117.0,500.0,1818.0,17.0,3.6,106.0,116.0,986.0,21.0,0.0,0.0,52.0,2.5,3.2,6.6,5.6,12.7,67.7,51.0,484.0,3.9,11.2,40.0,278.0,0.0,7.0,56.0,1304.0,1.0,23.3,6079.0,2.0,2.0,5.0,5.0,8.0,5.0,15.0,9.0,0.0,0.0,30.0,21.0,70.0,28.0,28.0,100.0,83.0,3409.0,1.0,41.1,326.0,5549.0,1077.0,5.2,42.0,21.0,323.0,290.0,548.0,3541.0,17.0,21.0,6.1,177.0,498.0,2008.0,16.0,4.0,112.0,96.0,785.0,34.0,0.0,0.0,52.9,3.1,3.8,6.8,5.7,12.8,68.8,31.0,180.0,5.1,5.4,45.0,361.0,0.0,8.0,53.0,1096.0,0.0,20.7,27.0,19.0,70.4,38.0,37.0,97.4,69.0,2794.0,0.0,40.5,32.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,2662.0,11.0,-61.0,-1553.0,0.47643979057591623,0.5235602094240838,0.545045045045045,0.45495495495495497,0.37037037037037035,0.6296296296296297,1.1037735849056605,0.905982905982906,0.0860655737704918,1.8333333333333333,0.5376044568245125,0.4623955431754875,0.6381329969363849,0.3618670030636151,0.5151515151515151,0.48484848484848486,0.10526315789473684,1.7,0.5625,6.0
Phoenix Cardinals,258.0,4641.0,986.0,4.7,44.0,14.0,262.0,279.0,523.0,3280.0,17.0,30.0,5.7,157.0,407.0,1361.0,10.0,3.3,83.0,113.0,856.0,22.0,0.0,0.0,53.3,3.3,5.7,7.0,5.1,13.1,62.6,56.0,379.0,3.9,9.7,40.0,469.0,0.0,11.7,83.0,1650.0,0.0,19.9,7136.0,0.0,0.0,7.0,7.0,6.0,5.0,11.0,5.0,2.0,1.0,26.0,18.0,69.2,29.0,28.0,96.6,82.0,3578.0,0.0,43.6,377.0,5877.0,1100.0,5.3,27.0,11.0,329.0,286.0,531.0,3575.0,24.0,16.0,6.4,185.0,539.0,2302.0,12.0,4.3,113.0,106.0,916.0,31.0,0.0,0.0,53.9,4.5,3.0,7.1,6.7,13.3,79.2,30.0,219.0,5.9,5.3,46.0,371.0,0.0,8.1,57.0,1193.0,0.0,20.9,40.0,29.0,72.5,41.0,40.0,97.6,76.0,3154.0,0.0,41.5,24.0,0.0,2.0,0.0,29.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,3659.0,-17.0,-119.0,-1236.0,0.5872210953346856,0.4127789046653144,0.7067442361560009,0.2932557638439991,0.6296296296296297,0.37037037037037035,1.891566265060241,0.5286624203821656,0.08396946564885496,2.121212121212121,0.51,0.49,0.6083035562361749,0.39169644376382506,0.6666666666666666,0.33333333333333337,0.09422492401215805,1.6511627906976745,0.5833333333333334,14.0
New York Jets,253.0,5011.0,1032.0,4.9,41.0,17.0,292.0,338.0,570.0,3415.0,14.0,24.0,5.4,189.0,400.0,1596.0,11.0,4.0,91.0,116.0,953.0,12.0,0.0,0.0,59.3,2.5,4.2,6.8,5.4,11.5,70.6,62.0,477.0,4.1,9.8,33.0,299.0,0.0,9.1,75.0,1309.0,0.0,17.5,7209.0,1.0,1.0,7.0,6.0,4.0,3.0,8.0,4.0,1.0,0.0,21.0,14.0,66.7,30.0,29.0,96.7,87.0,3426.0,0.0,39.4,411.0,5994.0,1059.0,5.7,24.0,9.0,328.0,282.0,514.0,3858.0,31.0,15.0,7.1,178.0,517.0,2136.0,16.0,4.1,127.0,90.0,675.0,23.0,0.0,0.0,54.9,6.0,2.9,7.9,7.7,14.3,88.5,28.0,177.0,7.0,5.2,34.0,257.0,1.0,7.6,47.0,1029.0,0.0,21.9,31.0,21.0,67.7,50.0,46.0,92.0,69.0,2746.0,0.0,39.8,32.0,2.0,2.0,1.0,30.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,3892.0,-17.0,-158.0,-983.0,0.6124031007751938,0.3875968992248062,0.6815006984633806,0.31849930153661943,0.56,0.43999999999999995,2.076923076923077,0.48148148148148145,0.0410958904109589,1.7,0.5118035882908404,0.4881964117091596,0.6436436436436437,0.3563563563563563,0.6595744680851063,0.34042553191489366,0.0701219512195122,1.926829268292683,0.53125,32.0
Seattle Seahawks,241.0,4596.0,1010.0,4.6,37.0,14.0,290.0,316.0,559.0,3204.0,21.0,23.0,5.3,180.0,405.0,1392.0,5.0,3.4,86.0,79.0,738.0,24.0,0.0,0.0,56.5,3.8,4.1,6.4,5.3,11.3,71.3,46.0,379.0,4.3,7.6,30.0,251.0,0.0,8.4,65.0,1246.0,1.0,19.2,6466.0,1.0,1.0,7.0,6.0,4.0,3.0,8.0,4.0,5.0,1.0,25.0,15.0,60.0,27.0,28.0,103.7,76.0,3035.0,1.0,39.9,327.0,5215.0,997.0,5.2,22.0,13.0,293.0,252.0,445.0,3097.0,23.0,9.0,6.5,158.0,520.0,2118.0,11.0,4.1,119.0,118.0,809.0,16.0,0.0,0.0,56.6,5.2,2.0,7.5,7.6,13.2,89.3,32.0,235.0,6.6,6.7,41.0,334.0,0.0,8.1,44.0,814.0,0.0,18.5,32.0,22.0,68.8,37.0,35.0,94.6,74.0,2901.0,0.0,39.2,43.0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,3583.0,-15.0,-86.0,-619.0,0.599009900990099,0.400990099009901,0.6971279373368147,0.30287206266318534,0.8076923076923077,0.1923076923076923,2.0930232558139537,0.4777777777777778,0.08275862068965517,1.8823529411764708,0.47843530591775324,0.5215646940822467,0.5938638542665389,0.40613614573346113,0.6764705882352942,0.32352941176470584,0.05460750853242321,1.829268292682927,0.32558139534883723,6.0
