Tm,PF,TotalYds,Ply,Y/Play,TO,FL,1stD,Cmp,PassAtt,PassYds,PassTD,Int,NY/A,1stDpass,RushAtt,RushYds,RushTD,Y/Arun,1stDrun,Pen,PenYds,1stPy,Sc%,TO%,ExpectedPoints,Cmp%,PassTD%,Int%,Y/Apass,AY/A,Y/C,QbRating,Sk,SkYds,ANY/A,Sk%,ExpectedPointsPassing,PuntRet,PrYds,PrTD,Y/PR,KickRet,KrYds,KrTD,Y/KR,APYd,FGA019,FGM019,FGA2029,FGM2029,FGA3039,FGM3039,FGA4049,FGM4049,FGA50Plus,FGM50Plus,TFGA,TFGM,FG%,XPA,XPM,XP%,Pnt,PntYds,PntBlck,Y/Pnt,PF_Defense,TotalYds_Defense,Ply_Defense,Y/Play_Defense,TO_Defense,FL_Defense,1stD_Defense,Cmp_Defense,PassAtt_Defense,PassYds_Defense,PassTD_Defense,Int_Defense,NY/A_Defense,1stDpass_Defense,RushAtt_Defense,RushYds_Defense,RushTD_Defense,Y/Arun_Defense,1stDrun_Defense,Pen_Defense,PenYds_Defense,1stPy_Defense,Sc%_Defense,TO%_Defense,ExpectedPoints_Defense,Cmp%_Defense,PassTD%_Defense,Int%_Defense,Y/Apass_Defense,AY/A_Defense,Y/C_Defense,QbRating_Defense,Sk_Defense,SkYds_Defense,ANY/A_Defense,Sk%_Defense,ExpectedPointsPassing_Defense,PntRet_Defense,PrYds_Defense,PrTD_Defense,Y/PR_Defense,KickRet_Defense,KrYds_Defense,KrTD_Defense,Y/KR_Defense,TFGA_Defense,TFGM_Defense,FG%_Defense,XPA_Defense,XPM_Defense,XP%_Defense,Pnt_Defense,PntYds_Defense,PntBlck_Defense,Y/Pnt_Defense,Fmb,ExpectedPointsRunning,ExpectedPointsRunning_Defense,#Dr,Plays/Drive,Yds/Drive,AvgStartingPosition,AvgDriveTime,Pts/Drive,#Dr_Defense,Plays/Drive_Defense,Yds/Drive_Defense,AvgStartingPosition_Defense,AvgDriveTime_Defense,Pts/Drive_Defense,FmbTD,IntTD,OthTD,AllTD,2PM,2PA,Sfty,FmbTD_Defense,IntTD_Defense,OthTD_Defense,2PM_Defense,2PA_Defense,Sfty_Defense,RawPassYds,TO_Differential,PF_Differential,Yds_Differential,PassPercent,RunPercent,PassYdPercent,RunYdPercent,PassTdPercent,RunTdPercent,PassRun1dRatio,RunPass1dRatio,Penalty1dPercent,YppYprRatio,PassPercent_Defense,RunPercent_Defense,PassYdPercent_Defense,RunYdPercent_Defense,PassTdPercent_Defense,RunTdPercent_Defense,Penalty1dPercent_Defense,YppYprRatio_Defense,FumbleLostPercent,DefensivePtsScored,TimeOfPossession,TimeOfPossession_Defense,AvgFieldPositionDifferential
Green Bay Packers,368.0,5353.0,1056.0,5.1,17.0,9.0,317.0,348.0,573.0,3503.0,31.0,8.0,5.7,173.0,436.0,1850.0,8.0,4.2,100.0,105.0,906.0,44.0,33.3,8.9,50.06,60.7,5.4,1.4,6.7,7.1,11.0,92.7,47.0,322.0,6.1,7.6,79.41,31.0,167.0,0.0,5.4,36.0,881.0,0.0,24.5,6723.0,1.0,1.0,7.0,7.0,4.0,4.0,11.0,8.0,5.0,4.0,28.0,24.0,85.7,36.0,36.0,100.0,81.0,3554.0,0.0,43.9,323.0,5547.0,1014.0,5.5,22.0,6.0,300.0,321.0,551.0,3642.0,20.0,16.0,6.1,183.0,420.0,1905.0,13.0,4.5,96.0,120.0,1107.0,21.0,31.3,11.5,-1.65,58.3,3.6,2.9,7.1,6.5,12.1,80.1,43.0,256.0,5.6,7.2,-14.34,41.0,174.0,0.0,4.2,37.0,988.0,0.0,26.7,28.0,24.0,85.7,34.0,31.0,91.2,82.0,3561.0,0.0,43.4,24.0,-24.48,4.04,192.0,5.7,27.8,28.1,151.0,1.83,182.0,5.7,30.4,26.5,157.0,1.66,1.0,2.0,0.0,42.0,4.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,3825.0,5.0,45.0,-194.0,0.5871212121212122,0.4128787878787879,0.6543994022043714,0.3456005977956286,0.7948717948717948,0.2051282051282052,1.73,0.5780346820809249,0.13880126182965302,1.5952380952380951,0.5857988165680473,0.4142011834319527,0.6565711195240671,0.3434288804759329,0.6060606060606061,0.3939393939393939,0.07,1.5777777777777775,0.375,18.0,28992.0,28574.0,1.6000000000000014
Minnesota Vikings,365.0,5139.0,973.0,5.3,17.0,8.0,297.0,294.0,454.0,2928.0,14.0,9.0,5.9,153.0,474.0,2211.0,18.0,4.7,113.0,88.0,797.0,31.0,38.4,9.3,34.58,64.8,3.1,2.0,7.1,6.9,11.0,87.9,45.0,318.0,5.6,9.0,18.21,34.0,311.0,1.0,9.1,42.0,1190.0,2.0,28.3,6958.0,0.0,0.0,9.0,9.0,15.0,13.0,7.0,6.0,8.0,6.0,39.0,34.0,87.2,37.0,33.0,89.2,66.0,2746.0,0.0,41.6,302.0,5510.0,1015.0,5.4,22.0,9.0,318.0,359.0,561.0,3762.0,24.0,13.0,6.2,189.0,411.0,1748.0,7.0,4.3,94.0,109.0,875.0,35.0,33.3,11.9,3.87,64.0,4.3,2.3,7.2,7.0,11.3,90.1,43.0,283.0,6.1,7.1,-35.54,29.0,152.0,0.0,5.2,40.0,1043.0,0.0,26.1,31.0,28.0,90.3,28.0,28.0,100.0,72.0,3158.0,0.0,43.9,21.0,20.45,33.25,172.0,5.9,29.9,30.2,170.0,1.9,177.0,5.9,31.1,25.5,162.0,1.7,1.0,2.0,0.0,38.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3246.0,5.0,63.0,-371.0,0.512846865364851,0.48715313463514903,0.5697606538237011,0.4302393461762989,0.4375,0.5625,1.353982300884956,0.7385620915032679,0.10437710437710436,1.5106382978723405,0.5950738916256157,0.40492610837438425,0.6827586206896552,0.3172413793103448,0.7741935483870968,0.22580645161290325,0.110062893081761,1.6744186046511629,0.3809523809523809,18.0,29240.0,28674.0,4.699999999999999
Oakland Raiders,359.0,5336.0,1008.0,5.3,24.0,10.0,300.0,373.0,605.0,3879.0,34.0,14.0,6.1,193.0,370.0,1457.0,7.0,3.9,74.0,139.0,1102.0,33.0,31.8,10.3,0.17,61.7,5.6,2.3,6.8,6.9,11.1,91.0,33.0,250.0,6.2,5.2,48.7,42.0,272.0,0.0,6.5,53.0,1268.0,0.0,23.9,7126.0,0.0,0.0,7.0,7.0,6.0,5.0,8.0,5.0,5.0,4.0,26.0,21.0,80.8,39.0,38.0,97.4,84.0,3697.0,1.0,44.0,399.0,5818.0,1085.0,5.4,25.0,11.0,344.0,404.0,641.0,4140.0,25.0,14.0,6.1,206.0,406.0,1678.0,12.0,4.1,94.0,104.0,943.0,44.0,38.2,11.5,-59.91,63.0,3.9,2.2,6.8,6.6,10.8,86.8,38.0,211.0,5.9,5.6,-70.87,30.0,201.0,0.0,6.7,35.0,795.0,1.0,22.7,42.0,36.0,85.7,35.0,31.0,88.6,71.0,3210.0,0.0,45.2,27.0,-39.49,12.41,195.0,5.3,27.3,29.4,145.0,1.79,191.0,5.9,30.5,27.7,156.0,1.92,0.0,1.0,0.0,42.0,1.0,3.0,2.0,0.0,3.0,0.0,5.0,0.0,2.0,4129.0,1.0,-40.0,-482.0,0.6329365079365079,0.3670634920634921,0.7269490254872564,0.2730509745127436,0.8292682926829268,0.1707317073170732,2.608108108108108,0.38341968911917096,0.11,1.7435897435897436,0.6258064516129033,0.3741935483870967,0.7115847370230319,0.2884152629769681,0.6756756756756757,0.32432432432432434,0.12790697674418605,1.6585365853658538,0.3703703703703704,10.0,28275.0,29796.0,1.6999999999999993
Detroit Lions,358.0,5547.0,1030.0,5.4,24.0,10.0,337.0,420.0,632.0,4212.0,33.0,14.0,6.2,236.0,354.0,1335.0,7.0,3.8,71.0,104.0,930.0,30.0,34.6,12.3,40.73,66.5,5.2,2.2,7.1,7.1,10.6,95.1,44.0,251.0,6.3,6.5,77.76,30.0,209.0,0.0,7.0,44.0,1220.0,0.0,27.7,7227.0,0.0,0.0,3.0,3.0,9.0,8.0,6.0,6.0,6.0,5.0,24.0,22.0,91.7,39.0,36.0,92.3,80.0,3679.0,0.0,46.0,400.0,5597.0,999.0,5.6,19.0,10.0,319.0,360.0,528.0,3789.0,27.0,9.0,6.6,191.0,428.0,1808.0,18.0,4.2,96.0,96.0,785.0,32.0,38.2,9.1,-85.51,68.2,5.1,1.7,7.7,8.0,11.3,100.9,43.0,279.0,6.9,7.5,-109.01,43.0,263.0,0.0,6.1,33.0,814.0,0.0,24.7,29.0,25.0,86.2,44.0,41.0,93.2,72.0,3192.0,0.0,44.3,17.0,-33.64,16.57,179.0,5.9,31.0,25.6,169.0,1.93,186.0,5.5,30.0,29.2,151.0,2.13,1.0,1.0,0.0,42.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,4463.0,-5.0,-42.0,-50.0,0.6563106796116505,0.34368932038834954,0.7593293672255274,0.24067063277447265,0.825,0.17500000000000004,3.3239436619718314,0.3008474576271186,0.08902077151335312,1.868421052631579,0.5715715715715716,0.4284284284284284,0.676969805252814,0.32303019474718603,0.6,0.4,0.10031347962382443,1.8333333333333333,0.5882352941176471,16.0,30251.0,28086.0,-3.599999999999998
Denver Broncos,355.0,5688.0,1056.0,5.4,31.0,8.0,314.0,368.0,606.0,3970.0,19.0,23.0,6.2,201.0,411.0,1718.0,13.0,4.2,85.0,115.0,1063.0,28.0,31.2,15.1,-56.3,60.7,3.1,3.8,7.0,5.9,11.5,76.3,39.0,246.0,5.1,6.0,-0.66,29.0,283.0,1.0,9.8,27.0,588.0,0.0,21.8,6805.0,0.0,0.0,12.0,12.0,8.0,8.0,8.0,5.0,7.0,5.0,35.0,30.0,85.7,36.0,35.0,97.2,85.0,3704.0,0.0,43.6,296.0,4530.0,1033.0,4.4,27.0,13.0,289.0,344.0,573.0,3193.0,19.0,14.0,5.1,162.0,408.0,1337.0,10.0,3.3,81.0,104.0,773.0,46.0,26.9,11.9,146.71,60.0,3.3,2.4,6.2,5.7,10.3,78.8,52.0,351.0,4.7,8.3,59.89,36.0,247.0,0.0,6.9,25.0,508.0,0.0,20.3,32.0,25.0,78.1,28.0,27.0,96.4,92.0,4279.0,0.0,46.5,16.0,-58.86,70.53,199.0,5.5,28.6,25.9,147.0,1.58,201.0,5.3,22.5,29.5,146.0,1.38,1.0,4.0,0.0,38.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,4216.0,-4.0,59.0,1158.0,0.6107954545454546,0.3892045454545454,0.6979606188466948,0.3020393811533052,0.59375,0.40625,2.364705882352941,0.4228855721393035,0.08917197452229299,1.6666666666666663,0.6050338818973863,0.3949661181026137,0.7048565121412803,0.2951434878587197,0.6551724137931034,0.3448275862068966,0.15916955017301038,1.8787878787878791,0.5,32.0,29253.0,29346.0,-3.6000000000000014
Tampa Bay Buccaneers,342.0,6014.0,1017.0,5.9,28.0,13.0,336.0,312.0,535.0,3852.0,22.0,15.0,6.9,201.0,455.0,2162.0,12.0,4.8,99.0,143.0,1195.0,36.0,35.8,14.8,58.23,58.3,4.1,2.8,7.6,7.1,13.0,84.2,27.0,190.0,6.4,4.8,86.17,29.0,288.0,0.0,9.9,21.0,506.0,0.0,24.1,6998.0,0.0,0.0,11.0,10.0,11.0,10.0,9.0,4.0,9.0,5.0,40.0,29.0,72.5,34.0,31.0,91.2,56.0,2348.0,0.0,41.9,417.0,5446.0,1045.0,5.2,23.0,12.0,351.0,378.0,541.0,3840.0,31.0,11.0,6.6,208.0,466.0,1606.0,12.0,3.4,104.0,104.0,862.0,39.0,41.7,12.8,-80.13,69.9,5.7,2.0,7.5,7.8,10.8,102.3,38.0,232.0,6.8,6.6,-134.46,27.0,140.0,0.0,5.2,35.0,882.0,0.0,25.2,34.0,31.0,91.2,45.0,42.0,93.3,62.0,2787.0,1.0,45.0,26.0,-18.91,40.6,176.0,6.0,34.1,26.2,158.0,1.85,180.0,6.0,30.5,30.2,168.0,2.23,2.0,1.0,0.0,37.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4042.0,-5.0,-75.0,568.0,0.5526057030481809,0.4473942969518191,0.6405054871965414,0.35949451280345857,0.6470588235294118,0.3529411764705882,2.0303030303030303,0.4925373134328358,0.10714285714285714,1.5833333333333333,0.554066985645933,0.44593301435406696,0.7051046639735585,0.2948953360264415,0.7209302325581395,0.2790697674418605,0.1111111111111111,2.2058823529411766,0.5,18.0,27808.0,30240.0,-4.0
Atlanta Falcons,339.0,5985.0,1073.0,5.6,30.0,13.0,359.0,410.0,621.0,4379.0,21.0,17.0,6.7,230.0,420.0,1606.0,13.0,3.8,95.0,100.0,969.0,34.0,34.5,17.2,60.21,66.0,3.4,2.7,7.4,6.9,11.2,87.8,32.0,220.0,6.2,4.9,132.47,27.0,255.0,0.0,9.4,26.0,667.0,0.0,25.7,7130.0,1.0,1.0,6.0,6.0,8.0,7.0,13.0,8.0,3.0,3.0,31.0,25.0,80.6,34.0,34.0,100.0,59.0,2735.0,1.0,46.4,345.0,5562.0,996.0,5.6,23.0,8.0,335.0,370.0,561.0,3882.0,19.0,15.0,6.7,197.0,416.0,1680.0,20.0,4.0,107.0,95.0,728.0,31.0,34.3,13.4,-53.03,66.0,3.4,2.7,7.1,6.6,10.8,86.9,19.0,117.0,6.2,3.3,-87.55,28.0,272.0,0.0,9.7,22.0,599.0,0.0,27.2,26.0,20.0,76.9,39.0,39.0,100.0,65.0,2944.0,0.0,45.3,26.0,-62.96,26.97,174.0,6.3,34.2,27.0,178.0,1.84,172.0,5.9,32.3,27.1,159.0,1.94,3.0,1.0,0.0,38.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4599.0,-7.0,-6.0,423.0,0.608574091332712,0.391425908667288,0.7316624895572263,0.26833751044277365,0.6176470588235294,0.38235294117647056,2.421052631578948,0.4130434782608696,0.0947075208913649,1.947368421052632,0.5823293172690763,0.4176706827309237,0.697950377562028,0.30204962243797195,0.4871794871794872,0.5128205128205128,0.09253731343283582,1.775,0.5,24.0,30972.0,27348.0,-0.10000000000000142
Houston Texans,339.0,5564.0,1127.0,4.9,20.0,8.0,335.0,358.0,619.0,3833.0,29.0,12.0,5.9,210.0,472.0,1731.0,7.0,3.7,90.0,107.0,910.0,35.0,28.9,9.8,-45.34,57.8,4.7,1.9,6.6,6.7,11.4,85.3,36.0,246.0,5.9,5.5,12.41,52.0,377.0,0.0,7.3,18.0,430.0,0.0,23.9,6617.0,1.0,1.0,6.0,6.0,8.0,8.0,7.0,6.0,5.0,2.0,27.0,23.0,85.2,36.0,32.0,88.9,96.0,4533.0,0.0,47.2,313.0,4963.0,986.0,5.0,25.0,11.0,281.0,326.0,553.0,3366.0,24.0,14.0,5.6,173.0,388.0,1597.0,10.0,4.1,79.0,116.0,991.0,29.0,27.3,11.1,47.11,59.0,4.3,2.5,6.6,6.4,11.3,82.8,45.0,311.0,5.4,7.5,7.39,60.0,612.0,0.0,10.2,40.0,977.0,0.0,24.4,26.0,20.0,76.9,35.0,31.0,88.6,101.0,4693.0,0.0,46.5,22.0,-57.39,35.04,204.0,5.7,27.3,25.5,145.0,1.57,198.0,5.1,25.0,29.3,142.0,1.51,1.0,2.0,0.0,39.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4079.0,5.0,26.0,601.0,0.5811889973380656,0.4188110026619344,0.6888928828181164,0.31110711718188355,0.8055555555555556,0.1944444444444444,2.333333333333333,0.42857142857142855,0.1044776119402985,1.7837837837837835,0.6064908722109533,0.3935091277890467,0.6782188192625428,0.3217811807374572,0.7058823529411765,0.2941176470588235,0.10320284697508897,1.6097560975609757,0.3636363636363637,18.0,29580.0,28116.0,-3.8000000000000007
Chicago Bears,335.0,5517.0,1025.0,5.4,21.0,9.0,312.0,334.0,523.0,3663.0,21.0,12.0,6.6,177.0,468.0,1854.0,13.0,4.0,108.0,99.0,909.0,27.0,37.4,11.2,23.83,63.9,4.0,2.3,7.4,7.1,11.5,89.8,34.0,183.0,6.4,6.1,49.93,31.0,242.0,0.0,7.8,33.0,892.0,0.0,27.0,6831.0,1.0,1.0,8.0,8.0,12.0,10.0,9.0,7.0,9.0,7.0,39.0,33.0,84.6,29.0,28.0,96.6,74.0,3233.0,1.0,43.7,397.0,5527.0,981.0,5.6,17.0,9.0,307.0,322.0,513.0,3593.0,31.0,8.0,6.6,182.0,433.0,1934.0,9.0,4.5,103.0,98.0,895.0,22.0,36.6,8.0,-87.45,62.8,6.0,1.6,7.5,8.0,11.9,99.1,35.0,237.0,7.0,6.4,-101.61,30.0,229.0,1.0,7.6,39.0,983.0,2.0,25.2,28.0,24.0,85.7,46.0,43.0,93.5,74.0,3273.0,0.0,44.2,20.0,-20.72,8.7,179.0,5.9,30.7,29.4,169.0,1.88,175.0,5.8,31.4,26.4,161.0,2.01,0.0,0.0,0.0,34.0,2.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3846.0,-4.0,-62.0,-10.0,0.5434146341463415,0.4565853658536585,0.6639477977161501,0.3360522022838499,0.6176470588235294,0.38235294117647056,1.6388888888888888,0.6101694915254238,0.08653846153846154,1.85,0.5586136595310908,0.4413863404689092,0.650081418491044,0.34991858150895605,0.775,0.225,0.07166123778501629,1.6666666666666667,0.45,0.0,30251.0,28175.0,3.0
Indianapolis Colts,333.0,5142.0,1052.0,4.9,30.0,11.0,311.0,355.0,619.0,3704.0,26.0,19.0,5.6,195.0,396.0,1438.0,6.0,3.6,77.0,108.0,931.0,39.0,29.4,14.4,-42.31,57.4,4.2,3.1,6.3,5.8,11.1,77.5,37.0,224.0,5.1,5.6,18.03,39.0,268.0,0.0,6.9,43.0,1047.0,0.0,24.3,6681.0,0.0,0.0,8.0,7.0,6.0,6.0,8.0,8.0,5.0,4.0,27.0,25.0,92.6,35.0,32.0,91.4,85.0,4052.0,0.0,47.7,408.0,6066.0,1072.0,5.7,25.0,8.0,331.0,354.0,585.0,4114.0,29.0,17.0,6.6,210.0,452.0,1952.0,14.0,4.3,89.0,133.0,1168.0,32.0,36.6,12.4,-52.3,60.5,5.0,2.9,7.5,7.1,12.3,88.0,35.0,251.0,6.3,5.6,-97.34,36.0,386.0,3.0,10.7,8.0,156.0,0.0,19.5,35.0,28.0,80.0,44.0,40.0,90.9,80.0,3617.0,0.0,45.2,19.0,-57.39,37.08,194.0,5.6,26.5,26.8,149.0,1.54,194.0,5.7,31.1,27.4,154.0,1.98,1.0,4.0,0.0,37.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3928.0,-5.0,-75.0,-924.0,0.623574144486692,0.376425855513308,0.720342279268767,0.27965772073123296,0.8125,0.1875,2.5324675324675323,0.3948717948717949,0.12540192926045016,1.75,0.5783582089552238,0.42164179104477617,0.6782063963072865,0.3217936036927135,0.6744186046511628,0.32558139534883723,0.09667673716012083,1.7441860465116281,0.5789473684210527,32.0,28906.0,29876.0,-0.5999999999999979
Baltimore Ravens,328.0,5749.0,1083.0,5.3,28.0,7.0,323.0,426.0,676.0,4271.0,21.0,21.0,6.1,211.0,383.0,1478.0,8.0,3.9,89.0,122.0,1153.0,23.0,33.3,14.0,-42.02,63.0,3.1,3.1,6.6,5.8,10.4,79.4,24.0,178.0,5.4,3.4,8.6,40.0,450.0,1.0,11.3,34.0,857.0,0.0,25.2,7234.0,0.0,0.0,10.0,10.0,9.0,9.0,11.0,10.0,10.0,4.0,40.0,33.0,82.5,29.0,29.0,100.0,74.0,3454.0,0.0,46.7,401.0,5398.0,1000.0,5.4,14.0,8.0,311.0,350.0,545.0,3737.0,30.0,6.0,6.4,189.0,418.0,1661.0,10.0,4.0,80.0,103.0,748.0,42.0,37.4,7.0,-81.45,64.2,5.5,1.1,7.3,7.9,11.3,99.6,37.0,220.0,7.0,6.4,-132.61,35.0,176.0,0.0,5.0,9.0,229.0,0.0,25.4,36.0,30.0,83.3,40.0,37.0,92.5,81.0,3716.0,1.0,45.9,13.0,-46.34,34.74,186.0,6.0,30.8,27.1,158.0,1.62,187.0,5.5,28.8,28.0,157.0,1.98,1.0,1.0,1.0,33.0,1.0,4.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,4449.0,-14.0,-73.0,351.0,0.6463527239150508,0.3536472760849492,0.7429118107496956,0.2570881892503044,0.7241379310344828,0.27586206896551724,2.3707865168539324,0.4218009478672986,0.07120743034055728,1.6923076923076923,0.5820000000000001,0.418,0.6922934420155613,0.3077065579844387,0.75,0.25,0.13504823151125406,1.825,0.5384615384615384,18.0,29388.0,29359.0,-0.8999999999999986
San Diego Chargers,320.0,5949.0,1100.0,5.4,24.0,11.0,344.0,442.0,667.0,4591.0,30.0,13.0,6.5,230.0,393.0,1358.0,4.0,3.5,79.0,117.0,942.0,35.0,33.7,12.4,22.23,66.3,4.5,1.9,7.3,7.3,11.0,94.5,40.0,264.0,6.5,5.7,93.92,20.0,84.0,0.0,4.2,28.0,583.0,0.0,20.8,6880.0,0.0,0.0,4.0,4.0,7.0,7.0,16.0,11.0,5.0,4.0,32.0,26.0,81.3,32.0,28.0,87.5,73.0,3261.0,1.0,44.7,398.0,5791.0,959.0,6.0,20.0,9.0,299.0,328.0,510.0,3786.0,22.0,11.0,7.0,170.0,417.0,2005.0,17.0,4.8,101.0,120.0,976.0,28.0,37.8,10.0,-91.53,64.3,4.3,2.2,7.9,7.8,12.2,93.8,32.0,222.0,6.9,5.9,-84.42,44.0,432.0,0.0,9.8,32.0,880.0,0.0,27.5,34.0,29.0,85.3,41.0,39.0,95.1,72.0,3102.0,0.0,43.1,20.0,-66.3,-6.32,178.0,6.4,33.4,23.3,172.0,1.78,180.0,5.5,32.1,31.2,153.0,2.0,0.0,1.0,0.0,35.0,2.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,4855.0,-4.0,-78.0,158.0,0.6427272727272727,0.3572727272727273,0.7717263405614389,0.22827365943856115,0.8823529411764706,0.11764705882352945,2.911392405063291,0.34347826086956523,0.10174418604651164,2.085714285714286,0.5651720542231491,0.4348279457768509,0.6537730961837334,0.34622690381626664,0.5641025641025641,0.4358974358974359,0.09364548494983277,1.6458333333333337,0.55,6.0,30616.0,27540.0,-7.899999999999999
Miami Dolphins,310.0,5307.0,977.0,5.4,19.0,7.0,291.0,365.0,588.0,3811.0,24.0,12.0,6.0,194.0,344.0,1496.0,11.0,4.3,72.0,134.0,1090.0,25.0,25.7,9.6,1.89,62.1,4.1,2.0,7.2,7.1,11.6,88.9,45.0,420.0,5.9,7.1,30.04,41.0,424.0,1.0,10.3,43.0,958.0,0.0,22.3,7109.0,1.0,1.0,3.0,3.0,4.0,4.0,6.0,4.0,2.0,1.0,16.0,13.0,81.3,36.0,33.0,91.7,92.0,4380.0,0.0,47.6,389.0,6019.0,1076.0,5.6,16.0,3.0,351.0,350.0,542.0,4000.0,31.0,13.0,7.0,203.0,503.0,2019.0,13.0,4.0,112.0,121.0,1005.0,36.0,34.0,8.4,-92.5,64.6,5.7,2.4,7.8,7.9,12.1,97.4,31.0,225.0,7.0,5.4,-129.92,50.0,526.0,0.0,10.5,23.0,508.0,0.0,22.1,29.0,21.0,72.4,45.0,42.0,93.3,77.0,3521.0,1.0,45.7,23.0,-19.49,32.04,187.0,5.3,28.3,26.0,141.0,1.52,191.0,5.8,31.4,27.3,164.0,1.94,0.0,3.0,0.0,39.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,4231.0,-3.0,-79.0,-712.0,0.6479017400204709,0.35209825997952915,0.7181081590352365,0.2818918409647635,0.6857142857142857,0.3142857142857143,2.6944444444444446,0.3711340206185567,0.0859106529209622,1.6744186046511629,0.5325278810408922,0.4674721189591078,0.6645622196378136,0.3354377803621864,0.7045454545454546,0.2954545454545454,0.10256410256410256,1.95,0.3043478260869565,18.0,26367.0,31324.0,-1.3000000000000007
Tennessee Titans,299.0,4988.0,976.0,5.1,33.0,16.0,298.0,342.0,551.0,3503.0,25.0,17.0,5.8,195.0,371.0,1485.0,10.0,4.0,66.0,93.0,779.0,37.0,25.7,16.2,-67.51,62.1,4.5,3.1,7.1,6.6,11.4,85.5,54.0,390.0,5.4,8.9,-10.68,38.0,307.0,0.0,8.1,33.0,680.0,0.0,20.6,6365.0,0.0,0.0,3.0,3.0,3.0,3.0,7.0,7.0,3.0,1.0,16.0,14.0,87.5,31.0,29.0,93.5,88.0,4175.0,0.0,47.4,423.0,5475.0,1004.0,5.5,19.0,8.0,317.0,319.0,503.0,3678.0,34.0,11.0,6.8,192.0,462.0,1797.0,11.0,3.9,101.0,112.0,982.0,24.0,36.6,8.1,-47.06,63.4,6.8,2.2,7.9,8.2,12.4,101.1,39.0,271.0,7.1,7.2,-105.21,47.0,605.0,1.0,12.9,22.0,599.0,0.0,27.2,27.0,23.0,85.2,50.0,48.0,96.0,74.0,3569.0,0.0,48.2,25.0,-49.87,53.28,191.0,5.2,26.1,27.0,149.0,1.5,186.0,5.5,29.3,28.8,159.0,2.06,1.0,1.0,0.0,37.0,3.0,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3893.0,-14.0,-124.0,-487.0,0.6198770491803278,0.3801229508196722,0.7022854851643946,0.2977145148356054,0.7142857142857143,0.2857142857142857,2.9545454545454546,0.3384615384615385,0.12416107382550336,1.775,0.5398406374501992,0.4601593625498008,0.6717808219178082,0.3282191780821918,0.7555555555555555,0.2444444444444445,0.07570977917981073,2.025641025641026,0.64,12.0,28459.0,29574.0,-1.8000000000000007
St. Louis Rams,280.0,4761.0,920.0,5.2,22.0,11.0,241.0,273.0,473.0,2805.0,11.0,11.0,5.7,126.0,429.0,1956.0,16.0,4.6,92.0,122.0,1057.0,23.0,24.5,10.2,-83.37,57.7,2.3,2.3,6.2,5.6,10.7,74.1,18.0,126.0,5.2,3.7,-41.85,39.0,300.0,1.0,7.7,35.0,830.0,0.0,23.7,6017.0,1.0,1.0,2.0,2.0,11.0,10.0,8.0,5.0,9.0,3.0,31.0,21.0,67.7,29.0,27.0,93.1,96.0,4601.0,0.0,47.9,330.0,5885.0,1091.0,5.4,26.0,13.0,320.0,399.0,597.0,4065.0,21.0,13.0,6.4,192.0,453.0,1820.0,7.0,4.0,98.0,109.0,992.0,30.0,31.8,12.1,26.21,66.8,3.5,2.2,7.2,6.9,10.8,90.4,41.0,236.0,6.1,6.4,-38.11,40.0,289.0,1.0,7.2,27.0,605.0,0.0,22.4,37.0,35.0,94.6,29.0,29.0,100.0,83.0,3711.0,0.0,44.7,22.0,-30.95,63.43,196.0,4.9,24.3,27.9,138.0,1.29,198.0,5.7,29.6,26.4,161.0,1.52,2.0,1.0,0.0,31.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2931.0,4.0,-50.0,-1124.0,0.533695652173913,0.46630434782608704,0.5891619407687461,0.4108380592312539,0.4074074074074074,0.5925925925925926,1.3695652173913044,0.7301587301587301,0.0954356846473029,1.347826086956522,0.5847846012832264,0.4152153987167736,0.6907391673746814,0.30926083262531856,0.75,0.25,0.09375,1.8,0.5,20.0,27048.0,31878.0,1.5
