Tm,PF,TotalYds,Ply,Y/Play,TO,FL,1stD,Cmp,PassAtt,PassYds,PassTD,Int,NY/A,1stDpass,RushAtt,RushYds,RushTD,Y/Arun,1stDrun,Pen,PenYds,1stPy,Sc%,TO%,Cmp%,PassTD%,Int%,Y/Apass,AY/A,Y/C,QbRating,Sk,SkYds,ANY/A,Sk%,PuntRet,PrYds,PrTD,Y/PR,KickRet,KrYds,KrTD,Y/KR,APYd,FGA019,FGM019,FGA2029,FGM2029,FGA3039,FGM3039,FGA4049,FGM4049,FGA50Plus,FGM50Plus,TFGA,TFGM,FG%,XPA,XPM,XP%,Pnt,PntYds,PntBlck,Y/Pnt,PF_Defense,TotalYds_Defense,Ply_Defense,Y/Play_Defense,TO_Defense,FL_Defense,1stD_Defense,Cmp_Defense,PassAtt_Defense,PassYds_Defense,PassTD_Defense,Int_Defense,NY/A_Defense,1stDpass_Defense,RushAtt_Defense,RushYds_Defense,RushTD_Defense,Y/Arun_Defense,1stDrun_Defense,Pen_Defense,PenYds_Defense,1stPy_Defense,Sc%_Defense,TO%_Defense,Cmp%_Defense,PassTD%_Defense,Int%_Defense,Y/Apass_Defense,AY/A_Defense,Y/C_Defense,QbRating_Defense,Sk_Defense,SkYds_Defense,ANY/A_Defense,Sk%_Defense,PntRet_Defense,PrYds_Defense,PrTD_Defense,Y/PR_Defense,KickRet_Defense,KrYds_Defense,KrTD_Defense,Y/KR_Defense,TFGA_Defense,TFGM_Defense,FG%_Defense,XPA_Defense,XPM_Defense,XP%_Defense,Pnt_Defense,PntYds_Defense,PntBlck_Defense,Y/Pnt_Defense,Fmb,FmbTD,IntTD,OthTD,AllTD,2PM,2PA,Sfty,FmbTD_Defense,IntTD_Defense,OthTD_Defense,2PM_Defense,2PA_Defense,Sfty_Defense,RawPassYds,TO_Differential,PF_Differential,Yds_Differential,PassPercent,RunPercent,PassYdPercent,RunYdPercent,PassTdPercent,RunTdPercent,PassRun1dRatio,RunPass1dRatio,Penalty1dPercent,YppYprRatio,PassPercent_Defense,RunPercent_Defense,PassYdPercent_Defense,RunYdPercent_Defense,PassTdPercent_Defense,RunTdPercent_Defense,Penalty1dPercent_Defense,YppYprRatio_Defense,FumbleLostPercent,DefensivePtsScored
San Francisco 49ers,473.0,6435.0,1022.0,6.3,30.0,13.0,372.0,354.0,524.0,4302.0,29.0,17.0,7.7,212.0,463.0,2133.0,26.0,4.6,134.0,95.0,800.0,26.0,0.0,0.0,67.6,5.5,3.2,8.5,8.2,12.7,98.9,35.0,178.0,7.4,6.3,35.0,411.0,1.0,11.7,40.0,715.0,0.0,17.9,7795.0,0.0,0.0,9.0,7.0,7.0,5.0,7.0,4.0,3.0,0.0,26.0,16.0,61.5,61.0,59.0,96.7,42.0,1718.0,0.0,40.9,295.0,4997.0,1012.0,4.9,30.0,11.0,297.0,314.0,564.0,3197.0,23.0,19.0,5.3,171.0,404.0,1800.0,6.0,4.5,109.0,99.0,743.0,17.0,0.0,0.0,55.7,4.1,3.4,6.2,5.5,11.2,74.0,44.0,316.0,4.6,7.2,15.0,171.0,0.0,11.4,61.0,1196.0,0.0,19.6,30.0,27.0,90.0,30.0,30.0,100.0,68.0,2985.0,0.0,43.9,32.0,2.0,3.0,0.0,61.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4480.0,0.0,178.0,1438.0,0.5469667318982387,0.45303326810176126,0.6685314685314685,0.3314685314685315,0.5272727272727272,0.4727272727272728,1.5820895522388059,0.6320754716981132,0.06989247311827956,1.847826086956522,0.6007905138339921,0.39920948616600793,0.6397838703221933,0.3602161296778067,0.7931034482758621,0.2068965517241379,0.05723905723905724,1.3777777777777778,0.40625,30.0
Dallas Cowboys,376.0,5615.0,994.0,5.6,22.0,16.0,322.0,317.0,475.0,3454.0,18.0,6.0,6.9,172.0,490.0,2161.0,20.0,4.4,120.0,94.0,744.0,30.0,0.0,0.0,66.7,3.8,1.3,7.6,7.8,11.4,96.8,29.0,163.0,7.0,5.8,37.0,381.0,2.0,10.3,36.0,758.0,0.0,21.1,6931.0,4.0,4.0,5.0,5.0,13.0,9.0,10.0,9.0,5.0,3.0,37.0,30.0,81.1,41.0,40.0,97.6,56.0,2342.0,0.0,41.8,229.0,4767.0,1012.0,4.7,28.0,14.0,297.0,334.0,555.0,3116.0,14.0,14.0,5.3,176.0,423.0,1651.0,7.0,3.9,94.0,87.0,653.0,27.0,0.0,0.0,60.2,2.5,2.5,6.0,5.4,10.0,75.3,34.0,231.0,4.7,5.8,32.0,169.0,0.0,5.3,66.0,1225.0,1.0,18.6,27.0,22.0,81.5,23.0,23.0,100.0,78.0,3221.0,0.0,41.3,33.0,0.0,1.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3617.0,6.0,147.0,848.0,0.5070422535211268,0.49295774647887325,0.6151380231522707,0.38486197684772927,0.47368421052631576,0.5263157894736843,1.4333333333333333,0.6976744186046512,0.09316770186335403,1.727272727272727,0.5820158102766798,0.4179841897233202,0.6536605831760017,0.34633941682399827,0.6666666666666666,0.33333333333333337,0.09090909090909091,1.5384615384615385,0.48484848484848486,6.0
Denver Broncos,373.0,5461.0,1060.0,5.2,28.0,18.0,327.0,350.0,553.0,3768.0,27.0,10.0,6.4,187.0,468.0,1693.0,13.0,3.6,105.0,112.0,822.0,35.0,0.0,0.0,63.3,4.9,1.8,7.3,7.5,11.6,94.2,39.0,293.0,6.5,6.6,41.0,425.0,0.0,10.4,39.0,717.0,0.0,18.4,6872.0,0.0,0.0,12.0,11.0,7.0,7.0,10.0,4.0,6.0,4.0,35.0,26.0,74.3,42.0,41.0,97.6,68.0,3062.0,1.0,45.0,284.0,5149.0,1005.0,5.1,31.0,13.0,280.0,314.0,562.0,3731.0,21.0,18.0,6.1,181.0,397.0,1418.0,6.0,3.6,86.0,128.0,1019.0,13.0,0.0,0.0,55.9,3.7,3.2,7.1,6.4,12.6,77.2,46.0,238.0,5.5,7.6,33.0,337.0,0.0,10.2,63.0,1119.0,0.0,17.8,36.0,31.0,86.1,27.0,27.0,100.0,81.0,3540.0,0.0,43.7,29.0,1.0,1.0,0.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4061.0,3.0,89.0,312.0,0.5584905660377358,0.44150943396226416,0.6899835195019227,0.3100164804980773,0.675,0.32499999999999996,1.7809523809523808,0.5614973262032086,0.10703363914373089,2.0277777777777777,0.6049751243781094,0.3950248756218906,0.724606719751408,0.275393280248592,0.7777777777777778,0.2222222222222222,0.04642857142857143,1.972222222222222,0.6206896551724138,14.0
Houston Oilers,368.0,5658.0,1066.0,5.3,45.0,20.0,330.0,357.0,614.0,3866.0,23.0,25.0,5.9,208.0,409.0,1792.0,11.0,4.4,101.0,132.0,1005.0,21.0,0.0,0.0,58.1,3.7,4.1,6.8,5.7,11.6,74.2,43.0,279.0,4.9,6.5,41.0,275.0,0.0,6.7,31.0,589.0,0.0,19.0,6979.0,0.0,0.0,13.0,13.0,9.0,8.0,5.0,4.0,7.0,4.0,34.0,29.0,85.3,40.0,39.0,97.5,56.0,2535.0,0.0,45.3,238.0,4874.0,1003.0,4.9,43.0,17.0,289.0,302.0,582.0,3601.0,16.0,26.0,5.7,184.0,369.0,1273.0,9.0,3.4,73.0,103.0,791.0,32.0,0.0,0.0,51.9,2.7,4.5,6.7,5.3,13.0,63.9,52.0,313.0,4.3,8.2,28.0,249.0,0.0,8.9,60.0,1062.0,0.0,17.7,28.0,19.0,67.9,26.0,25.0,96.2,79.0,3452.0,0.0,43.7,37.0,3.0,3.0,0.0,40.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4145.0,-2.0,130.0,784.0,0.6163227016885553,0.3836772983114447,0.6832803110639802,0.31671968893601976,0.6764705882352942,0.32352941176470584,2.0594059405940595,0.4855769230769231,0.06363636363636363,1.5454545454545452,0.6321036889332003,0.36789631106679965,0.7388182191218712,0.2611817808781288,0.64,0.36,0.11072664359861592,1.9705882352941178,0.5405405405405406,38.0
Miami Dolphins,349.0,5812.0,1030.0,5.6,34.0,16.0,309.0,342.0,581.0,4353.0,27.0,18.0,7.1,207.0,419.0,1459.0,10.0,3.5,85.0,81.0,663.0,17.0,0.0,0.0,58.9,4.6,3.1,7.9,7.4,13.3,86.4,30.0,211.0,6.7,4.9,28.0,326.0,2.0,11.6,49.0,1068.0,0.0,21.8,7394.0,2.0,2.0,10.0,9.0,11.0,7.0,7.0,4.0,2.0,2.0,32.0,24.0,75.0,37.0,37.0,100.0,58.0,2304.0,0.0,39.7,351.0,5150.0,1061.0,4.9,27.0,14.0,332.0,350.0,572.0,3485.0,26.0,13.0,5.8,205.0,460.0,1665.0,12.0,3.6,103.0,92.0,650.0,24.0,0.0,0.0,61.2,4.5,2.3,6.4,6.3,10.5,85.6,29.0,197.0,5.7,4.8,32.0,356.0,1.0,11.1,62.0,1239.0,0.0,20.0,27.0,17.0,63.0,42.0,40.0,95.2,76.0,3139.0,0.0,41.3,32.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,4564.0,-7.0,-2.0,662.0,0.5932038834951456,0.40679611650485437,0.7489676531314522,0.2510323468685478,0.7297297297297297,0.2702702702702703,2.4352941176470586,0.4106280193236715,0.05501618122977346,2.257142857142857,0.5664467483506126,0.4335532516493874,0.6766990291262136,0.3233009708737864,0.6842105263157895,0.3157894736842105,0.07228915662650602,1.777777777777778,0.5,6.0
Green Bay Packers,340.0,4750.0,1006.0,4.7,34.0,10.0,282.0,322.0,528.0,3131.0,19.0,24.0,5.6,166.0,448.0,1619.0,14.0,3.6,98.0,85.0,734.0,18.0,0.0,0.0,61.0,3.6,4.5,6.3,5.0,10.3,72.2,30.0,199.0,4.4,5.4,45.0,404.0,0.0,9.0,60.0,1483.0,1.0,24.7,6870.0,1.0,1.0,12.0,12.0,10.0,6.0,7.0,6.0,7.0,6.0,37.0,31.0,83.8,35.0,35.0,100.0,74.0,3174.0,0.0,42.9,282.0,4482.0,999.0,4.5,33.0,15.0,261.0,290.0,529.0,2900.0,16.0,18.0,5.0,157.0,424.0,1582.0,6.0,3.7,88.0,85.0,712.0,16.0,0.0,0.0,54.8,3.0,3.4,6.1,5.1,11.0,68.9,46.0,301.0,4.2,8.0,38.0,350.0,0.0,9.2,70.0,1407.0,0.0,20.1,40.0,31.0,77.5,27.0,27.0,100.0,79.0,3176.0,0.0,40.2,26.0,1.0,0.0,0.0,35.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3330.0,-1.0,58.0,268.0,0.5546719681908548,0.44532803180914515,0.659157894736842,0.34084210526315795,0.5757575757575758,0.4242424242424242,1.6938775510204083,0.5903614457831325,0.06382978723404255,1.75,0.5755755755755756,0.4244244244244244,0.6470325747434181,0.35296742525658187,0.7272727272727273,0.2727272727272727,0.06130268199233716,1.6486486486486485,0.38461538461538464,8.0
Buffalo Bills,329.0,5260.0,1078.0,4.9,35.0,17.0,316.0,304.0,497.0,3317.0,20.0,18.0,6.3,176.0,550.0,1943.0,12.0,3.5,117.0,94.0,630.0,23.0,0.0,0.0,61.2,4.0,3.6,7.1,6.3,11.6,81.0,31.0,218.0,5.5,5.9,33.0,277.0,1.0,8.4,45.0,746.0,0.0,16.6,6588.0,0.0,0.0,5.0,4.0,12.0,12.0,9.0,6.0,6.0,1.0,32.0,23.0,71.9,37.0,36.0,97.3,74.0,2991.0,0.0,40.4,242.0,5554.0,1119.0,5.0,47.0,24.0,331.0,323.0,582.0,3633.0,18.0,23.0,5.9,199.0,500.0,1921.0,7.0,3.8,114.0,99.0,681.0,18.0,0.0,0.0,55.5,3.1,4.0,6.7,5.5,12.0,70.0,37.0,256.0,4.8,6.0,29.0,247.0,0.0,8.5,43.0,850.0,0.0,19.8,35.0,23.0,65.7,25.0,23.0,92.0,65.0,2717.0,0.0,41.8,26.0,1.0,3.0,0.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3535.0,12.0,87.0,-294.0,0.4897959183673469,0.5102040816326531,0.6306083650190114,0.3693916349809886,0.625,0.375,1.5042735042735043,0.6647727272727273,0.07278481012658228,2.0285714285714285,0.5531724754244861,0.4468275245755139,0.6541231544832553,0.3458768455167447,0.72,0.28,0.054380664652567974,1.7631578947368423,0.6538461538461539,26.0
Kansas City Chiefs,328.0,4835.0,970.0,5.0,28.0,18.0,300.0,287.0,490.0,3180.0,20.0,10.0,6.1,180.0,445.0,1655.0,14.0,3.7,94.0,121.0,969.0,26.0,0.0,0.0,58.6,4.1,2.0,6.9,6.8,11.8,84.8,35.0,204.0,6.0,6.7,37.0,348.0,0.0,9.4,45.0,875.0,0.0,19.4,6384.0,0.0,0.0,8.0,8.0,9.0,7.0,11.0,7.0,1.0,1.0,29.0,23.0,79.3,37.0,37.0,100.0,77.0,3283.0,1.0,42.6,291.0,4771.0,1013.0,4.7,38.0,17.0,300.0,312.0,525.0,3151.0,18.0,21.0,5.6,161.0,453.0,1620.0,11.0,3.6,103.0,127.0,1015.0,36.0,0.0,0.0,59.4,3.4,4.0,6.4,5.3,10.8,73.2,35.0,228.0,4.6,6.3,43.0,352.0,0.0,8.2,49.0,1007.0,0.0,20.6,32.0,28.0,87.5,30.0,27.0,90.0,68.0,3033.0,0.0,44.6,28.0,2.0,0.0,1.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3384.0,10.0,37.0,64.0,0.5412371134020618,0.4587628865979382,0.6577042399172699,0.3422957600827301,0.5882352941176471,0.4117647058823529,1.9148936170212767,0.5222222222222223,0.08666666666666667,1.864864864864865,0.5528134254689042,0.4471865745310958,0.6604485432823307,0.3395514567176693,0.6206896551724138,0.3793103448275862,0.12,1.777777777777778,0.6428571428571429,18.0
Phoenix Cardinals,326.0,5213.0,1007.0,5.2,31.0,11.0,295.0,310.0,522.0,3404.0,21.0,20.0,6.1,173.0,452.0,1809.0,12.0,4.0,107.0,77.0,644.0,15.0,0.0,0.0,59.4,4.0,3.8,7.0,6.0,11.7,78.0,33.0,231.0,5.3,5.9,47.0,384.0,1.0,8.2,45.0,951.0,0.0,21.1,6835.0,1.0,1.0,11.0,11.0,1.0,1.0,10.0,4.0,5.0,4.0,28.0,21.0,75.0,37.0,37.0,100.0,73.0,3189.0,0.0,43.7,269.0,5167.0,962.0,5.4,26.0,17.0,278.0,281.0,495.0,3306.0,14.0,9.0,6.2,158.0,433.0,1861.0,13.0,4.3,106.0,95.0,730.0,14.0,0.0,0.0,56.8,2.8,1.8,7.1,6.8,12.5,80.8,34.0,205.0,6.0,6.4,30.0,234.0,0.0,7.8,51.0,994.0,0.0,19.5,35.0,26.0,74.3,27.0,27.0,100.0,78.0,3331.0,0.0,42.7,23.0,2.0,1.0,0.0,37.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3635.0,-5.0,57.0,46.0,0.551142005958292,0.448857994041708,0.6529829272971418,0.3470170727028582,0.6363636363636364,0.36363636363636365,1.6168224299065421,0.6184971098265896,0.05084745762711865,1.75,0.5498960498960499,0.4501039501039501,0.6398296884071996,0.36017031159280044,0.5185185185185185,0.4814814814814815,0.050359712230215826,1.6511627906976745,0.4782608695652174,22.0
San Diego Chargers,322.0,4967.0,1050.0,4.7,19.0,5.0,313.0,301.0,563.0,3143.0,18.0,14.0,5.3,171.0,455.0,1824.0,14.0,4.0,120.0,87.0,699.0,22.0,0.0,0.0,53.5,3.2,2.5,6.0,5.5,11.2,72.0,32.0,240.0,4.8,5.4,34.0,412.0,0.0,12.1,47.0,901.0,0.0,19.2,6549.0,1.0,1.0,7.0,7.0,17.0,14.0,12.0,7.0,3.0,2.0,40.0,31.0,77.5,33.0,31.0,93.9,74.0,3127.0,0.0,42.3,290.0,5066.0,1002.0,5.1,34.0,12.0,299.0,329.0,556.0,3752.0,17.0,22.0,6.4,192.0,414.0,1314.0,10.0,3.2,86.0,94.0,724.0,21.0,0.0,0.0,59.2,3.1,4.0,7.1,5.9,12.0,74.8,32.0,206.0,5.3,5.4,36.0,292.0,0.0,8.1,64.0,1063.0,0.0,16.6,33.0,26.0,78.8,30.0,30.0,100.0,72.0,3031.0,0.0,42.1,13.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,3383.0,15.0,32.0,-99.0,0.5666666666666667,0.43333333333333335,0.6327763237366619,0.3672236762633381,0.5625,0.4375,1.425,0.7017543859649122,0.07028753993610223,1.5,0.5868263473053892,0.4131736526946108,0.7406237662850375,0.25937623371496255,0.6296296296296297,0.37037037037037035,0.07023411371237458,2.2187499999999996,0.38461538461538464,6.0
