Year,#Dr,#Dr_Defense,#Dr_Defense_Low_Rank,#Dr_High_Rank,1stD,1stD_Defense,1stD_Defense_Low_Rank,1stD_High_Rank,1stDpass,1stDpass_Defense,1stDpass_Defense_Low_Rank,1stDpass_High_Rank,1stDrun,1stDrun_Defense,1stDrun_Defense_Low_Rank,1stDrun_High_Rank,1stPy,1stPy_Defense,1stPy_Defense_Low_Rank,1stPy_High_Rank,2PA,2PA_Defense,2PM,2PM_Defense,ANY/A,ANY/A_Defense,ANY/A_Defense_Low_Rank,ANY/A_High_Rank,APYd,APYd_High_Rank,AY/A,AY/A_Defense,AY/A_Defense_Low_Rank,AY/A_High_Rank,AllTD,AvgDriveTime,AvgDriveTime_Defense,AvgDriveTime_High_Rank,AvgFieldPositionDifferential,AvgFieldPositionDifferential_High_Rank,AvgStartingPosition,AvgStartingPosition_Defense,AvgStartingPosition_Defense_Low_Rank,AvgStartingPosition_High_Rank,Cmp,Cmp%,Cmp%_Defense,Cmp%_Defense_Low_Rank,Cmp%_High_Rank,Cmp_Defense,Cmp_Defense_Low_Rank,Cmp_High_Rank,DefensivePtsScored,DefensivePtsScored_High_Rank,Dscore,Dscore_Rank,ExpectedPoints,ExpectedPointsPassing,ExpectedPointsPassing_Defense,ExpectedPointsPassing_Defense_High_Rank,ExpectedPointsPassing_High_Rank,ExpectedPointsRunning,ExpectedPointsRunning_Defense,ExpectedPointsRunning_Defense_High_Rank,ExpectedPointsRunning_High_Rank,ExpectedPoints_Defense,ExpectedPoints_Defense_High_Rank,ExpectedPoints_High_Rank,FG%,FG%_Defense,FG%_Defense_Low_Rank,FG%_High_Rank,FGA019,FGA2029,FGA3039,FGA4049,FGA50Plus,FGM019,FGM2029,FGM3039,FGM4049,FGM50Plus,FL,FL_Defense,FL_Defense_High_Rank,FL_Low_Rank,FantasyDstScore,FantasyDstScore_Rank,FantasyOffenseScore,FantasyOffenseScore_Rank,FantasyPassScore,FantasyPassScore_Rank,FantasyRushScore,FantasyRushScore_Rank,Fmb,FmbTD,FmbTD_Defense,FumbleLostPercent,FumbleLostPercent_Low_Rank,GameControlPlusBalance,GameControlPlusBalance_Rank,GameControlScore,GameControlScore_Rank,Int,Int%,Int%_Defense,Int%_Defense_High_Rank,Int%_Low_Rank,IntTD,IntTD_Defense,Int_Defense,Int_Defense_High_Rank,Int_Low_Rank,Job,KickRet,KickRet_Defense,KickRet_Defense_Low_Rank,KickRet_High_Rank,KrTD,KrTD_Defense,KrTD_Defense_Low_Rank,KrTD_High_Rank,KrYds,KrYds_Defense,KrYds_Defense_Low_Rank,KrYds_High_Rank,NY/A,NY/A_Defense,NY/A_Defense_Low_Rank,NY/A_High_Rank,Oscore,Oscore_Rank,OthTD,OthTD_Defense,PF,PF_Defense,PF_Defense_Low_Rank,PF_Differential,PF_Differential_High_Rank,PF_High_Rank,PassAtt,PassAtt_Defense,PassAtt_Defense_Low_Rank,PassAtt_High_Rank,PassPercent,PassPercent_Defense,PassPercent_Defense_High_Rank,PassPercent_High_Rank,PassRun1dRatio,PassRun1dRatio_High_Rank,PassTD,PassTD%,PassTD%_Defense,PassTD%_Defense_Low_Rank,PassTD%_High_Rank,PassTD_Defense,PassTD_Defense_Low_Rank,PassTD_High_Rank,PassTdPercent,PassTdPercent_Defense,PassTdPercent_Defense_High_Rank,PassTdPercent_High_Rank,PassYdPercent,PassYdPercent_Defense,PassYdPercent_Defense_High_Rank,PassYdPercent_High_Rank,PassYds,PassYds_Defense,PassYds_Defense_Low_Rank,PassYds_High_Rank,Pen,PenYds,PenYds_Defense,PenYds_Defense_Low_Rank,PenYds_Low_Rank,Pen_Defense,Pen_Defense_Low_Rank,Pen_Low_Rank,Penalty1dPercent,Penalty1dPercent_Defense,Penalty1dPercent_Defense_High_Rank,Penalty1dPercent_High_Rank,Plays/Drive,Plays/Drive_Defense,Plays/Drive_Defense_Low_Rank,Plays/Drive_High_Rank,Ply,Ply_Defense,Ply_Defense_Low_Rank,Ply_High_Rank,Pnt,PntBlck,PntBlck_Defense,PntBlck_Defense_Low_Rank,PntBlck_Low_Rank,PntRet_Defense,PntRet_Defense_Low_Rank,PntYds,PntYds_Defense,PntYds_Defense_Low_Rank,PntYds_High_Rank,Pnt_Defense,Pnt_Defense_Low_Rank,Pnt_High_Rank,PrTD,PrTD_Defense,PrTD_Defense_Low_Rank,PrTD_High_Rank,PrYds,PrYds_Defense,PrYds_Defense_Low_Rank,PrYds_High_Rank,Pts/Drive,Pts/Drive_Defense,Pts/Drive_Defense_Low_Rank,Pts/Drive_High_Rank,PuntRet,PuntRet_High_Rank,QbRating,QbRating_Defense,QbRating_Defense_Low_Rank,QbRating_High_Rank,RawPassYds,RawPassYds_High_Rank,RunPass1dRatio,RunPass1dRatio_High_Rank,RunPercent,RunPercent_Defense,RunPercent_Defense_High_Rank,RunPercent_High_Rank,RunTdPercent,RunTdPercent_Defense,RunTdPercent_Defense_High_Rank,RunTdPercent_High_Rank,RunYdPercent,RunYdPercent_Defense,RunYdPercent_Defense_High_Rank,RunYdPercent_High_Rank,RushAtt,RushAtt_Defense,RushAtt_Defense_Low_Rank,RushAtt_High_Rank,RushTD,RushTD_Defense,RushTD_Defense_Low_Rank,RushTD_High_Rank,RushYds,RushYds_Defense,RushYds_Defense_Low_Rank,RushYds_High_Rank,STscore,STscore_Rank,Sc%,Sc%_Defense,Sc%_Defense_Low_Rank,Sc%_High_Rank,Sfty,Sfty_Defense,Sk,Sk%,Sk%_Defense,Sk%_Defense_High_Rank,Sk%_Low_Rank,SkYds,SkYds_Defense,SkYds_Defense_High_Rank,SkYds_Low_Rank,Sk_Defense,Sk_Defense_High_Rank,Sk_Low_Rank,TFGA,TFGA_Defense,TFGA_Defense_Low_Rank,TFGA_High_Rank,TFGM,TFGM_Defense,TFGM_Defense_Low_Rank,TFGM_High_Rank,TO,TO%,TO%_Defense,TO%_Defense_High_Rank,TO%_Low_Rank,TO_Defense,TO_Defense_High_Rank,TO_Differential,TO_Differential_High_Rank,TO_Low_Rank,ThreePhaseScore,ThreePhaseScore_Rank,TimeOfPossession,TimeOfPossession_Defense,TimeOfPossession_High_Rank,Tm,TotalYds,TotalYds_Defense,TotalYds_Defense_Low_Rank,TotalYds_High_Rank,XP%,XP%_Defense,XP%_Defense_Low_Rank,XP%_High_Rank,XPA,XPA_Defense,XPA_Defense_Low_Rank,XPA_High_Rank,XPM,XPM_Defense,XPM_Defense_Low_Rank,XPM_High_Rank,Y/Apass,Y/Apass_Defense,Y/Apass_Defense_Low_Rank,Y/Apass_High_Rank,Y/Arun,Y/Arun_Defense,Y/Arun_Defense_Low_Rank,Y/Arun_High_Rank,Y/C,Y/C_Defense,Y/C_Defense_Low_Rank,Y/C_High_Rank,Y/KR,Y/KR_Defense,Y/KR_Defense_Low_Rank,Y/KR_High_Rank,Y/PR,Y/PR_Defense,Y/PR_Defense_Low_Rank,Y/PR_High_Rank,Y/Play,Y/Play_Defense,Y/Play_Defense_Low_Rank,Y/Play_High_Rank,Y/Pnt,Y/Pnt_Defense,Y/Pnt_Defense_Low_Rank,Y/Pnt_High_Rank,Yds/Drive,Yds/Drive_Defense,Yds/Drive_Defense_Low_Rank,Yds/Drive_High_Rank,Yds_Differential,Yds_Differential_High_Rank,YppYprRatio,YppYprRatio_Defense,YppYprRatio_Defense_High_Rank,YppYprRatio_High_Rank
2004.0,187.0,192.0,21.0,16.5,271.0,258.0,4.5,25.5,149.0,150.0,6.0,25.0,102.0,79.0,3.0,12.0,20.0,29.0,19.5,31.0,1.0,0.0,0.0,1.0,5.0,3.7,1.0,21.0,6928.0,25.0,5.8,4.7,1.0,22.0,46.0,156.0,148.0,15.0,5.100000000000001,1.0,36.2,31.1,19.0,1.0,262.0,56.8,53.7,1.5,23.0,261.0,3.0,27.0,32.0,3.5,3.333333333333333,1.0,-87.44,-22.58,51.54,3.0,22.0,-56.36,78.89,2.0,28.0,147.87,2.0,24.0,85.7,84.4,19.5,7.0,0.0,14.0,11.0,3.0,0.0,0.0,13.0,10.0,1.0,0.0,12.0,15.0,5.5,21.0,4.583333333333333,1.0,17.1375,20.0,20.4,24.0,13.875,12.0,26.0,0.0,2.0,0.4615384615384616,13.5,9.158815426997243,5.0,7.6,5.0,17.0,3.7,4.9,2.0,23.5,4.0,1.0,24.0,2.0,18.0,HC,63.0,77.0,25.5,20.0,3.0,0.0,9.0,1.0,1542.0,1406.0,15.0,13.0,5.6,4.9,1.0,23.0,20.5,24.0,1.0,0.0,395.0,284.0,8.0,111.0,6.0,7.0,461.0,486.0,7.0,27.0,0.5081466395112016,0.5429447852760736,20.0,25.0,1.46078431372549,23.0,21.0,4.6,4.1,13.0,13.5,20.0,13.5,17.0,0.5833333333333334,0.7692307692307693,2.0,19.5,0.6005116179918993,0.6206244087038789,24.0,25.0,2817.0,2624.0,3.0,27.0,121.0,1047.0,865.0,9.0,30.5,120.0,27.5,24.5,0.07380073800738007,0.1124031007751938,6.0,28.0,5.4,5.3,10.0,18.0,982.0,978.0,12.0,23.0,78.0,0.0,0.0,16.5,12.0,37.0,19.0,3362.0,3215.0,14.0,16.0,79.0,17.0,17.0,2.0,0.0,12.0,2.0,491.0,315.0,19.0,4.0,1.73,1.37,5.5,13.0,46.0,4.5,76.7,65.2,1.0,20.5,3032.0,27.0,0.6845637583892618,10.0,0.4918533604887984,0.4570552147239264,13.0,8.0,0.4166666666666666,0.23076923076923075,31.0,13.5,0.3994883820081007,0.3793755912961211,9.0,8.0,483.0,447.0,17.0,9.0,15.0,6.0,2.0,10.0,1874.0,1604.0,7.0,13.0,7.520202020202018,1.0,32.1,27.6,12.0,13.5,1.0,0.0,38.0,7.6,8.5,2.5,21.0,215.0,319.0,2.0,12.0,45.0,4.5,18.5,28.0,32.0,28.5,13.0,24.0,27.0,28.5,10.5,29.0,14.4,19.3,3.0,18.0,39.0,1.0,10.0,7.0,19.5,10.717630853994493,3.0,29172.0,28416.0,14.0,BUF,4691.0,4228.0,2.0,25.0,100.0,100.0,21.5,12.0,45.0,27.0,4.5,6.5,45.0,27.0,5.0,6.5,6.6,6.1,1.0,22.5,3.9,3.6,3.5,23.0,11.6,11.3,7.5,19.0,24.5,18.3,2.0,2.0,10.7,8.5,17.5,5.0,4.8,4.3,1.0,26.0,43.1,40.7,7.0,7.5,24.8,22.0,2.0,25.0,463.0,10.0,1.6923076923076923,1.6944444444444442,16.0,20.0
2005.0,177.0,177.0,4.5,29.0,259.0,343.0,31.0,26.0,129.0,169.0,17.0,30.0,96.0,146.0,32.0,16.0,34.0,28.0,14.5,7.0,0.0,0.0,0.0,0.0,4.3,5.4,21.0,25.0,6745.0,26.0,5.4,6.3,20.0,24.5,26.0,157.0,168.0,15.5,3.799999999999997,4.0,33.8,30.0,8.0,4.0,269.0,58.6,62.4,27.5,20.0,314.0,19.5,26.5,8.0,26.5,24.5,29.0,-100.87,-38.29,-39.09,22.0,22.0,-51.38,-41.48,32.0,19.0,-63.78,31.0,24.0,82.9,76.0,7.0,12.0,0.0,9.0,13.0,10.0,3.0,0.0,8.0,11.0,7.0,3.0,10.0,13.0,12.0,10.5,19.25,23.0,21.68125,27.0,22.55,28.0,20.8125,20.0,26.0,0.0,0.0,0.38461538461538464,4.0,19.239944903581268,21.0,19.4,20.0,16.0,3.5,3.4,10.5,23.5,1.0,2.0,17.0,11.5,19.0,HC,75.0,64.0,16.0,6.0,1.0,1.0,27.0,6.5,1992.0,1308.0,9.0,2.0,5.0,6.1,22.0,29.0,23.75,27.0,0.0,0.0,271.0,367.0,24.0,-96.0,27.0,24.0,459.0,503.0,13.5,26.0,0.5397849462365591,0.5252427184466021,24.0,19.0,1.34375,27.0,18.0,3.9,3.8,17.0,14.5,19.0,15.0,21.0,0.75,0.4634146341463415,31.0,4.0,0.6101407083939835,0.5987991266375546,28.0,24.0,2515.0,3291.0,19.0,29.0,120.0,897.0,904.0,13.0,15.0,124.0,23.0,20.0,0.13127413127413126,0.08163265306122447,25.0,5.0,5.5,6.0,31.5,18.0,930.0,1030.0,25.0,30.0,71.0,0.0,0.0,16.5,12.0,42.0,23.5,3242.0,2492.0,2.0,19.0,62.0,2.5,26.0,0.0,0.0,12.5,20.5,279.0,285.0,15.0,20.0,1.44,1.94,28.0,21.0,28.0,30.0,75.4,82.1,19.0,23.0,2852.0,29.0,0.7441860465116279,6.0,0.4602150537634409,0.4747572815533979,9.0,14.0,0.25,0.5365853658536586,2.0,29.0,0.3898592916060165,0.40120087336244536,5.0,9.0,428.0,489.0,25.0,20.5,6.0,22.0,31.0,29.0,1607.0,2205.0,31.0,20.0,5.626262626262625,1.0,29.9,33.9,24.0,15.0,1.0,1.0,43.0,8.6,7.0,14.5,27.0,337.0,269.0,10.0,30.0,38.0,13.0,23.0,35.0,25.0,4.0,3.5,29.0,19.0,2.5,4.0,26.0,14.1,16.4,7.0,19.0,30.0,12.0,4.0,13.0,14.0,19.07988980716253,24.0,27789.0,29736.0,23.0,BUF,4122.0,5496.0,29.0,28.0,100.0,100.0,22.5,10.0,26.0,44.0,26.5,25.0,26.0,44.0,27.5,24.5,6.2,7.1,24.5,26.5,3.8,4.5,29.0,21.5,10.6,11.3,13.5,25.5,26.6,20.4,4.0,1.0,10.0,6.8,7.5,5.0,4.4,5.3,25.5,28.5,45.7,40.2,5.0,1.5,23.1,30.9,30.0,30.0,-1374.0,30.0,1.6315789473684212,1.5777777777777775,25.0,20.0
2012.0,196.0,191.0,21.0,4.0,269.0,364.0,31.0,30.0,157.0,194.0,19.0,30.0,76.0,133.0,31.0,25.5,36.0,37.0,31.0,6.5,7.0,0.0,3.0,1.0,4.8,6.7,26.0,29.0,6475.0,30.0,5.8,7.2,24.0,27.0,26.0,137.0,167.0,31.0,-1.6999999999999993,21.0,26.6,28.3,21.5,22.0,328.0,56.0,63.7,25.0,28.0,341.0,16.5,18.5,6.0,28.0,24.75,30.0,-121.17,-79.92,-112.85,27.0,30.0,-30.19,-9.45,29.0,21.0,-117.47,31.0,31.0,89.3,83.7,13.0,8.5,1.0,4.0,8.0,13.0,2.0,1.0,4.0,8.0,11.0,1.0,9.0,11.0,15.0,15.5,26.25,31.0,23.9625,31.0,21.05,25.0,26.875,29.0,20.0,0.0,0.0,0.45,12.0,25.732231404958682,32.0,27.2,31.0,17.0,2.9,2.2,21.5,22.0,0.0,5.0,12.0,21.0,23.5,HC,53.0,39.0,13.5,5.0,0.0,0.0,11.5,22.5,1114.0,1009.0,15.0,11.0,5.4,6.9,27.0,28.5,27.0,30.0,1.0,1.0,255.0,444.0,29.5,-189.0,31.0,30.0,586.0,535.0,9.5,11.0,0.6398390342052314,0.5045454545454545,32.0,5.0,2.0657894736842106,15.0,20.0,3.4,3.9,10.0,24.0,21.0,12.0,23.0,0.8,0.525,28.0,6.0,0.7140768588137009,0.6294349540078844,28.0,6.0,3419.0,3832.0,22.0,21.0,101.0,955.0,820.0,16.0,27.0,101.0,17.0,14.5,0.13382899628252787,0.10164835164835163,8.0,1.0,5.2,6.0,30.0,31.0,994.0,1100.0,32.0,23.5,92.0,1.0,0.0,16.5,22.5,40.0,23.5,4353.0,0.0,16.5,2.0,68.0,7.0,2.0,0.0,2.0,30.5,24.0,248.0,495.0,30.0,26.0,1.28,2.03,24.0,29.0,34.0,19.0,74.7,89.8,21.0,28.0,3746.0,19.0,0.4840764331210191,18.0,0.36016096579476864,0.4954545454545455,1.0,28.0,0.2,0.475,5.0,27.0,0.28592314118629913,0.3705650459921156,5.0,27.0,358.0,545.0,32.0,30.0,5.0,19.0,31.0,29.5,1369.0,2256.0,30.0,30.0,19.96969696969697,30.0,25.5,39.8,29.5,29.0,0.0,0.0,50.0,7.9,3.6,32.0,26.0,327.0,128.0,32.0,31.0,20.0,32.0,30.0,28.0,43.0,32.0,25.5,25.0,36.0,31.0,21.5,26.0,12.8,11.0,22.0,19.0,23.0,19.5,-3.0,21.0,19.5,24.26446280991735,32.0,26852.0,31897.0,31.0,JAX,4788.0,6088.0,30.0,29.0,94.7,100.0,19.0,32.0,19.0,46.0,25.5,31.0,18.0,46.0,25.5,31.0,6.4,7.4,21.5,28.5,3.8,4.1,11.5,25.0,11.4,11.6,15.5,20.0,21.0,25.9,28.0,27.0,7.3,12.4,28.0,28.5,4.8,5.5,19.5,29.5,47.3,0.0,16.5,5.5,24.4,31.9,25.5,31.0,-1300.0,32.0,1.6842105263157896,1.804878048780488,5.0,14.5
2016.0,184.0,177.0,7.5,18.5,322.0,324.0,15.0,18.0,175.0,227.0,29.5,26.0,115.0,70.0,1.0,4.0,32.0,27.0,8.5,13.5,5.0,0.0,0.0,1.0,6.8,6.3,18.5,8.5,6772.0,18.0,7.5,7.2,21.5,10.0,46.0,159.0,160.0,19.0,1.5,8.0,28.2,26.7,5.5,18.0,307.0,60.9,61.1,8.5,21.0,388.0,28.0,29.0,6.0,22.5,17.75,19.0,68.28,81.97,-110.66,21.0,15.0,-4.29,35.07,9.0,7.0,-63.76,19.0,13.0,91.7,84.4,12.0,4.0,1.0,4.0,6.0,8.0,5.0,1.0,4.0,6.0,8.0,3.0,7.0,6.0,26.0,8.5,18.166666666666668,20.0,11.21875,6.0,16.25,19.0,6.1875,4.0,16.0,1.0,3.0,0.4375,16.5,16.643250688705233,15.0,17.0,15.0,11.0,2.2,1.9,21.5,15.5,0.0,3.0,12.0,19.0,12.5,HC,33.0,21.0,2.5,15.5,0.0,0.0,13.0,19.5,629.0,462.0,4.0,20.0,6.7,6.4,18.0,11.5,11.916666666666664,9.0,0.0,0.0,381.0,378.0,16.5,3.0,20.0,14.0,504.0,635.0,31.0,28.0,0.5277777777777778,0.6547041707080504,2.0,30.0,1.5217391304347827,29.0,29.0,5.8,3.9,14.5,3.5,25.0,18.0,9.0,0.6444444444444445,0.7142857142857143,9.0,17.0,0.6181913407821229,0.752972027972028,2.0,29.0,3541.0,4307.0,30.0,25.0,110.0,1012.0,1191.0,32.0,26.0,137.0,32.0,21.0,0.09937888198757763,0.08333333333333333,25.0,15.0,5.6,6.0,23.5,24.0,1008.0,1031.0,21.0,22.0,77.0,0.0,0.0,13.0,13.5,36.0,23.0,3402.0,3361.0,22.0,14.0,72.0,17.5,11.5,0.0,2.0,32.0,20.0,236.0,347.0,25.0,19.0,2.07,1.84,12.0,11.0,30.0,16.0,93.7,88.3,15.0,12.0,3720.0,25.0,0.6571428571428571,4.0,0.4722222222222222,0.3452958292919496,31.0,3.0,0.3555555555555555,0.2857142857142857,24.0,16.0,0.3818086592178771,0.24702797202797197,31.0,4.0,476.0,356.0,2.0,4.0,16.0,10.0,7.0,11.0,2187.0,1413.0,2.0,3.0,20.16161616161616,27.0,36.4,35.0,13.5,16.0,0.0,1.0,28.0,5.3,5.9,13.0,12.5,179.0,278.0,4.0,8.5,40.0,6.5,8.0,24.0,32.0,19.0,27.0,22.0,27.0,18.0,23.5,18.0,9.8,9.0,26.0,11.5,18.0,24.0,0.0,18.0,12.0,16.286501377410467,17.0,29256.0,28320.0,22.0,TEN,5728.0,5720.0,20.0,11.0,95.1,87.5,2.5,13.0,41.0,40.0,22.5,11.0,39.0,35.0,17.0,11.0,7.4,7.2,17.0,11.5,4.6,4.0,13.0,5.0,12.1,11.8,23.5,6.0,19.1,22.0,18.0,26.0,7.9,9.6,24.5,20.0,5.7,5.5,15.5,10.0,44.2,46.7,26.0,24.0,31.0,32.2,23.0,15.0,8.0,17.0,1.6086956521739133,1.8,10.0,20.5
Mean year,186.0,184.25,13.5,17.0,280.25,322.25,20.375,24.875,152.5,185.0,17.875,27.75,97.25,107.0,16.75,14.375,30.5,30.25,18.375,14.5,3.25,0.0,0.75,0.75,5.2250000000000005,5.525,16.625,20.875,6730.0,24.75,6.125,6.35,16.625,20.875,36.0,152.25,160.75,20.125,2.175,8.5,31.2,29.025000000000002,13.5,11.25,291.5,58.075,60.225,15.625,23.0,326.0,16.75,25.25,13.0,20.125,17.583333333333332,19.75,-60.300000000000004,-14.704999999999998,-52.765,18.25,22.25,-35.555,15.7575,18.0,18.75,-24.284999999999997,20.75,23.0,87.4,82.125,12.875,7.875,0.5,7.75,9.5,8.5,2.5,0.5,7.25,8.75,6.75,1.75,9.5,11.25,14.625,13.875,17.0625,18.75,18.5,21.0,20.0625,24.0,16.9375,16.25,22.0,0.25,1.25,0.43341346153846155,11.5,17.693560606060608,18.25,17.8,17.75,15.25,3.075,3.1,13.875,21.125,1.25,2.75,16.25,13.375,18.25,,56.0,50.25,14.375,11.625,1.0,0.25,15.125,12.375,1319.25,1046.25,10.75,11.5,5.675,6.074999999999999,17.0,23.0,20.791666666666664,22.5,0.5,0.25,325.5,368.25,19.5,-42.75,21.0,18.75,502.5,539.75,15.25,23.0,0.5538870994326924,0.5568592822440451,19.5,19.75,1.598015729461121,23.5,22.0,4.425,3.925,13.625,13.875,21.25,14.625,17.5,0.6944444444444445,0.6179827794157063,17.5,11.625,0.6357301314954267,0.6504576293303365,20.5,21.0,3073.0,3513.5,18.5,25.5,113.0,977.75,945.0,17.5,24.625,120.5,24.875,20.0,0.1095706868879042,0.09475435970452581,16.0,12.25,5.425000000000001,5.825,23.75,22.75,978.5,1034.75,22.5,24.625,79.5,0.25,0.0,15.625,15.0,38.75,22.25,3589.75,2267.0,13.625,12.75,70.25,11.0,14.125,0.5,1.0,21.75,16.625,313.5,360.5,22.25,17.25,1.63,1.795,17.375,18.5,34.5,17.375,80.125,81.35000000000001,14.0,20.875,3337.5,25.0,0.6424922737911914,9.5,0.44611290056730757,0.44314071775595487,13.5,13.25,0.30555555555555547,0.38201722058429377,15.5,21.375,0.3642698685045733,0.34954237066966354,12.5,12.0,436.25,459.25,19.0,15.875,10.5,14.25,17.75,19.875,1759.25,1869.5,17.5,16.5,13.319444444444443,14.75,30.975,34.075,19.75,18.375,0.5,0.5,39.75,7.3500000000000005,6.25,15.5,21.625,264.5,248.5,12.0,20.375,35.75,14.0,19.875,28.75,33.0,20.875,17.25,25.0,27.25,20.0,14.875,24.75,12.774999999999999,13.925,14.5,16.875,27.5,14.125,2.75,14.75,16.25,17.58712121212121,19.0,28267.25,29592.25,22.5,,4832.25,5383.0,20.25,23.25,97.44999999999999,96.875,16.375,16.75,32.75,39.25,19.75,18.375,32.0,38.0,18.75,18.25,6.65,6.95,16.0,22.25,4.025,4.05,14.25,18.625,11.425,11.5,15.0,17.625,22.799999999999997,21.65,13.0,14.0,8.975,9.325000000000001,19.375,14.625,4.925,5.15,15.375,23.5,45.075,31.900000000000002,13.625,9.625,25.825000000000003,29.25,20.125,25.25,-550.75,22.25,1.654198204541454,1.7192750677506774,14.0,18.75
Median year,185.5,184.0,14.25,17.5,270.0,333.5,23.0,25.75,153.0,181.5,18.0,28.0,99.0,106.0,17.0,14.0,33.0,28.5,17.0,10.25,3.0,0.0,0.0,1.0,4.9,5.85,19.75,23.0,6758.5,25.5,5.8,6.75,20.75,23.25,36.0,156.5,163.5,17.25,2.6499999999999986,6.0,31.0,29.15,13.5,11.0,288.0,57.7,61.75,16.75,22.0,327.5,18.0,26.75,7.0,24.5,21.125,24.0,-94.155,-30.435,-74.875,21.5,22.0,-40.785000000000004,12.81,19.0,20.0,-63.769999999999996,25.0,24.0,87.5,84.05000000000001,12.5,7.75,0.5,6.5,9.5,9.0,2.5,0.5,6.0,9.0,7.5,2.0,9.5,12.0,13.5,13.0,18.708333333333336,21.5,19.409374999999997,23.5,20.725,24.5,17.34375,16.0,23.0,0.0,1.0,0.44375,12.75,17.94159779614325,18.0,18.2,17.5,16.5,3.2,2.8,16.0,22.75,0.5,2.5,14.5,15.25,18.5,,58.0,51.5,14.75,10.75,0.5,0.0,12.25,13.0,1328.0,1158.5,12.0,12.0,5.5,6.25,20.0,25.75,22.125,25.5,0.5,0.0,326.0,372.5,20.25,-46.5,23.5,19.0,482.5,519.0,11.5,26.5,0.5337813620071685,0.5340937518613378,22.0,22.0,1.4912617220801363,25.0,20.5,4.25,3.9,13.75,14.0,20.5,14.25,19.0,0.6972222222222222,0.6196428571428572,18.5,11.5,0.6141660245880531,0.6250296813558817,26.0,24.5,3118.0,3561.5,20.5,26.0,115.0,983.5,884.5,14.5,26.5,122.0,25.25,20.5,0.11532650663085445,0.09249084249084248,16.5,10.0,5.45,6.0,26.75,21.0,988.0,1030.5,23.0,23.25,77.5,0.0,0.0,16.5,12.75,38.5,23.25,3382.0,2853.5,15.25,15.0,70.0,12.0,14.25,0.0,1.0,21.5,20.25,263.5,331.0,22.0,19.5,1.585,1.8900000000000001,18.0,17.0,32.0,17.5,76.05000000000001,85.19999999999999,17.0,21.75,3376.0,26.0,0.6708533077660594,8.0,0.4662186379928316,0.46590624813866216,11.0,11.0,0.30277777777777776,0.38035714285714284,14.5,21.5,0.3858339754119468,0.37497031864411834,7.0,8.5,452.0,468.0,21.0,14.75,10.5,14.5,19.0,20.0,1740.5,1904.5,18.5,16.5,13.744949494949493,14.0,31.0,34.45,18.75,15.5,0.5,0.5,40.5,7.75,6.45,13.75,23.5,271.0,273.5,7.0,21.0,39.0,9.75,20.75,28.0,32.0,23.75,19.25,24.5,27.0,23.25,16.0,26.0,13.45,13.7,14.5,18.5,26.5,15.75,2.0,15.5,16.75,17.6831955922865,20.5,28480.5,29076.0,22.5,,4739.5,5608.0,24.5,26.5,97.55,100.0,20.25,12.5,33.5,42.0,24.0,18.0,32.5,39.5,21.25,17.75,6.5,7.15,19.25,24.5,3.8499999999999996,4.05,12.25,22.25,11.5,11.45,14.5,19.5,22.75,21.2,11.0,14.0,8.95,9.05,21.0,12.5,4.8,5.4,17.5,27.25,44.95,40.45,11.75,6.5,24.6,31.4,24.25,27.5,-646.0,23.5,1.6578947368421053,1.7472222222222222,13.0,20.0
