Year,Tm,PF,TotalYds,Ply,Y/Play,TO,#Dr,Plays/Drive,Yds/Drive,AvgStartingPosition,AvgDriveTime,Pts/Drive,TimeOfPossession,Fmb,FL,FumbleLostPercent,1stD,Cmp,PassAtt,PassYds,PassTD,Int,NY/A,1stDpass,RushAtt,RushYds,RushTD,Y/Arun,1stDrun,Pen,PenYds,1stPy,Sc%,TO%,ExpectedPoints,Cmp%,PassTD%,Int%,Y/Apass,AY/A,Y/C,QbRating,Sk,SkYds,ANY/A,Sk%,ExpectedPointsPassing,ExpectedPointsRunning,TFGA,TFGM,FGA50Plus,FGM50Plus,FG%,XP%,2PA,2PM,Sfty,TO_Differential,PF_Differential,Yds_Differential,PassPercent,RunPercent,PassYdPercent,RunYdPercent,PassTdPercent,RunTdPercent,PassTdPercentRunYdPercent,PassRun1dRatio,RunPass1dRatio,Penalty1dPercent,YppYprRatio,PF_High_Rank,TotalYds_High_Rank,Ply_High_Rank,Y/Play_High_Rank,TO_Low_Rank,#Dr,Plays/Drive,Yds/Drive,AvgStartingPosition,AvgDriveTime,Pts/Drive,TimeOfPossession,Fmb,FL,FumbleLostPercent,1stD_High_Rank,Cmp_High_Rank,PassAtt_High_Rank,PassYds_High_Rank,PassTD_High_Rank,Int_Low_Rank,NY/A_High_Rank,1stDpass_High_Rank,RushAtt_High_Rank,RushYds_High_Rank,RushTD_High_Rank,Y/Arun_High_Rank,1stDrun_High_Rank,Pen_Low_Rank,PenYds_Low_Rank,1stPy_High_Rank,Sc%_High_Rank,TO%_Low_Rank,ExpectedPoints_High_Rank,Cmp%_High_Rank,PassTD%_High_Rank,Int%_Low_Rank,Y/Apass_High_Rank,AY/A_High_Rank,Y/C_High_Rank,QbRating_High_Rank,Sk_Low_Rank,SkYds_Low_Rank,ANY/A_High_Rank,Sk%_Low_Rank,ExpectedPointsPassing_High_Rank,ExpectedPointsRushing_High_Rank,TFGA_High_Rank,TFGM_High_Rank,FG%_High_Rank,XP%_High_Rank,TO_Differential_High_Rank,PF_Differential_High_Rank,Yds_Differential_High_Rank,PassPercent_High_Rank,RunPercent_High_Rank,PassYdPercent_High_Rank,RunYdPercent_High_Rank,PassTdPercent_High_Rank,RunTdPercent_High_Rank,PassTdPercent_High_Rank,RunYdPercent_High_Rank,PassRun1dRatio_High_Rank,RunPass1dRatio_High_Rank,Penalty1dPercent_High_Rank,YppYprRatio_High_Rank,Oscore,FantasyPassScore,FantasyRushScore,FantasyOffenseScore,GameControlScore,GameControlPlusBalance,Oscore_Rank,FantasyPassScore_Rank,FantasyRushScore_Rank,FantasyOffenseScore_Rank,GameControlScore_Rank,GameControlPlusBalance_Rank
2016.0,BUF,399.0,5666.0,1012.0,5.6,12.0,177.0,5.8,31.8,28.9,162.0,2.14,28674.0,15.0,5.0,0.3333333333333333,328.0,286.0,474.0,3036.0,17.0,7.0,5.8,155.0,492.0,2630.0,29.0,5.3,146.0,112.0,960.0,27.0,36.7,6.8,110.41,60.3,3.6,1.5,6.9,6.9,11.4,86.7,46.0,214.0,5.9,8.8,50.53,59.91,25.0,19.0,2.0,1.0,76.0,88.9,4.0,4.0,0.0,6.0,21.0,-46.0,0.5138339920948617,0.4861660079051383,0.5358277444405224,0.4641722555594776,0.3695652173913043,0.6304347826086957,,1.0616438356164384,0.9419354838709676,0.08231707317073171,1.3018867924528303,10.5,16.0,18.5,13.5,3.0,177.0,5.8,31.8,28.9,162.0,2.14,28674.0,15.0,5.0,0.3333333333333333,16.0,32.0,32.0,30.0,27.0,5.0,25.5,30.0,2.0,1.0,1.0,1.0,1.0,23.5,21.0,21.5,14.0,3.0,8.0,22.0,21.0,8.5,21.0,18.0,18.0,19.0,29.0,15.0,21.0,31.0,20.0,,26.0,28.5,30.0,27.0,7.5,14.0,20.0,31.0,2.0,32.0,1.0,32.0,1.0,32.0,1.0,32.0,1.0,23.0,32.0,12.0,21.05,1.4375,11.24375,17.1,16.92741046831956,10.0,27.0,1.0,7.0,16.0,16.0
Mean year,,399.0,5666.0,1012.0,5.6,12.0,177.0,5.8,31.8,28.9,162.0,2.14,28674.0,15.0,5.0,0.3333333333333333,328.0,286.0,474.0,3036.0,17.0,7.0,5.8,155.0,492.0,2630.0,29.0,5.3,146.0,112.0,960.0,27.0,36.7,6.8,110.41,60.3,3.6,1.5,6.9,6.9,11.4,86.7,46.0,214.0,5.9,8.8,50.53,59.91,25.0,19.0,2.0,1.0,76.0,88.9,4.0,4.0,0.0,6.0,21.0,-46.0,0.5138339920948617,0.4861660079051383,0.5358277444405224,0.4641722555594776,0.3695652173913043,0.6304347826086957,,1.0616438356164384,0.9419354838709676,0.08231707317073171,1.3018867924528303,10.5,16.0,18.5,13.5,3.0,177.0,5.8,31.8,28.9,162.0,2.14,28674.0,15.0,5.0,0.3333333333333333,16.0,32.0,32.0,30.0,27.0,5.0,25.5,30.0,2.0,1.0,1.0,1.0,1.0,23.5,21.0,21.5,14.0,3.0,8.0,22.0,21.0,8.5,21.0,18.0,18.0,19.0,29.0,15.0,21.0,31.0,20.0,,26.0,28.5,30.0,27.0,7.5,14.0,20.0,31.0,2.0,32.0,1.0,32.0,1.0,32.0,1.0,32.0,1.0,23.0,32.0,12.0,21.05,1.4375,11.24375,17.1,16.92741046831956,10.0,27.0,1.0,7.0,16.0,16.0
Median year,,399.0,5666.0,1012.0,5.6,12.0,177.0,5.8,31.8,28.9,162.0,2.14,28674.0,15.0,5.0,0.3333333333333333,328.0,286.0,474.0,3036.0,17.0,7.0,5.8,155.0,492.0,2630.0,29.0,5.3,146.0,112.0,960.0,27.0,36.7,6.8,110.41,60.3,3.6,1.5,6.9,6.9,11.4,86.7,46.0,214.0,5.9,8.8,50.53,59.91,25.0,19.0,2.0,1.0,76.0,88.9,4.0,4.0,0.0,6.0,21.0,-46.0,0.5138339920948617,0.4861660079051383,0.5358277444405224,0.4641722555594776,0.3695652173913043,0.6304347826086957,,1.0616438356164384,0.9419354838709676,0.08231707317073171,1.3018867924528303,10.5,16.0,18.5,13.5,3.0,177.0,5.8,31.8,28.9,162.0,2.14,28674.0,15.0,5.0,0.3333333333333333,16.0,32.0,32.0,30.0,27.0,5.0,25.5,30.0,2.0,1.0,1.0,1.0,1.0,23.5,21.0,21.5,14.0,3.0,8.0,22.0,21.0,8.5,21.0,18.0,18.0,19.0,29.0,15.0,21.0,31.0,20.0,,26.0,28.5,30.0,27.0,7.5,14.0,20.0,31.0,2.0,32.0,1.0,32.0,1.0,32.0,1.0,32.0,1.0,23.0,32.0,12.0,21.05,1.4375,11.24375,17.1,16.92741046831956,10.0,27.0,1.0,7.0,16.0,16.0
